batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
55608,537126,"starts off with a loose delivery outside off, full and angling away from the sixth stump, Masakadza watches it through to MS Dhoni",1,0.1,0.01,0.1,0,0,0,0,0
55608,537126,"full and straight on middle, Masakadza offers the full face of the bat as he drives it back to the bowler",1,0.2,0.02,0.2,0,0,191,199,4
55608,537126,"swings back in to beat the pad, wide called. Masakadza would be disappointed at missing out on a scoring opportunity. Just needed a faint tickle to get four there",1,0.3,0.03,0.3,0,1,0,0,0
55608,537126,"plays all around a full inswinger on middle and leg, is hit high on the pad",1,0.3,0.04,0.3,0,0,204,194,4
55608,537126,"lobs off the pad once again, shouts of catch but the bat was miles away as he prodded outside the line of the inswinging length ball on middle and leg",1,0.4,0.05,0.4,0,0,0,0,0
55608,537126,"slants a length ball on off stump, tapped with soft hands to point",1,0.5,0.06,0.5,0,0,121,141,7
55608,537126,"bends the ball back into middle and leg, Masakadza once again makes the mistake of looking to play across the line when he would have been better off playing straight, is hit on the left pad, but the ball would have missed leg",1,0.6,0.07,0.6,0,0,0,0,0
55354,277955,"crunching cover drive on the up! It was full and swinging away, Chibhabha is authoritative in his strokeplay as he leans forward and eases the ball past the diving cover point fielder",1,1.1,1.01,1.1,4,4,14,158,7
55354,277955,"flies off the blade again, another delightful extra cover drive, but straight to debutant Fazal",1,1.2,1.02,1.2,0,0,113,175,6
55354,277955,"drops the length slightly shorter this time, Chibhabha is onto the back foot as he taps it to the off side",1,1.3,1.03,1.3,0,0,123,148,7
55354,277955,"angles a full ball that shapes away from middle and off, this time it's driven down the ground to Bumrah at mid-on, dived to his left to save at least two runs",1,1.4,1.04,1.4,0,0,210,250,4
55354,277955,"back of length delivery on off stump, plays a cross-batted defensive shot that bounces to the off side",1,1.5,1.05,1.5,0,0,135,175,6
55354,277955,"hops across the stumps to punch one to cover. Steady start by Dhawal, didn't do much wrong even though he was crunched through cover in that over",1,1.6,1.06,1.6,0,0,135,187,6
55608,537126,"imperious pull shot! Too short, and not much pace on that, Masakadza rocked back and pulled that in front of square, and had plenty of time to do so",1,2.1,2.01,2.1,4,4,350,190,3
55608,537126,"this time, Sran overpitches and Masakadza lofts him over cover, didn't get hold of it but they still manage to get back for the third. Slightly gingerly on the field was Axar, on that occasion, as he gave it chase. The throw from the deep was poor",1,2.2,2.02,2.2,3,3,32,237,6
55354,537126,"bends it back into middle and leg, Chibhabha is hit on the pad as he looks to work it to the on side, he closed the bat face a little too early",1,2.3,2.03,2.3,0,0,0,0,0
55354,537126,"width on offer as he slants one across the batsman, left alone",1,2.4,2.04,2.4,0,0,0,0,0
55354,537126,"driven wide of extra cover with soft hands, quick single taken. The fielder was on the edge of the circle",1,2.5,2.05,2.5,1,1,128,196,6
55608,537126,"lucky to get away with that delivery, full and well outside off, just around the wide line. The batsman is happy to let that go",1,2.6,2.06,2.6,0,0,0,0,0
55354,277955,"banana swing from outside off, zero foot movement from Chibhabha as he looks to drive on the up, wasn't far away from the edge",1,3.1,3.01,3.1,0,0,0,0,0
55354,277955,gets a good stride forward to bunt that back to the bowler,1,3.2,3.02,3.2,0,0,170,197,5
55354,277955,"shapes away off the deck again, left alone",1,3.3,3.03,3.3,0,0,0,0,0
55354,277955,once again he shoulders arms to one that moves further away from outside off,1,3.4,3.04,3.4,0,0,0,0,0
55354,277955,"indecision nearly cost him there, but he'll still get four off a thick inside edge that could have so easily cannoned into the off stump. Looks to have a go, but decides to withdraw from that outswinger t the last moment, it's too late by then as the ball deflects off the inside edge",1,3.5,3.05,3.5,4,4,243,16,1
55354,277955,leans forward to defend it back down the pitch,1,3.6,3.06,3.6,0,0,146,245,5
55608,537126,"punches a full delivery back to the bowler. Could have perhaps played forward to that one, didn't get timing behind that as it wasn't as short as he expected it to be",1,4.1,4.01,4.1,0,0,209,245,4
55608,537126,"looks to cut, is cramped for room as he chops it to the off side",1,4.2,4.02,4.2,0,0,152,116,8
55608,537126,"good leave, looks to force it through the off side, but then drops his wrists and lets that go",1,4.3,4.03,4.3,0,0,0,0,0
55608,537126,"back of length delivery on off stump, pushed back to the bowler again",1,4.4,4.04,4.4,0,0,173,193,5
55608,537126,"width outside off, but he can't take full toll of that. Once again hit straight to backward point",1,4.5,4.05,4.5,0,0,112,151,7
55608,537126,"thick outside edge, but eludes point. Bumrah, at third man, into the picture. He perhaps expected the ball to swing back in when there was none.",1,4.6,4.06,4.6,1,1,107,49,8
55608,277955,"looks to walk across, Dhawal floats it further away, but ends up bowling it well outside the wide line",1,5.1,5.01,5.1,0,1,0,0,0
55608,277955,"back of length delivery outside off, punched to mid-off",1,5.1,5.02,5.1,0,0,165,203,5
55608,277955,"draws him forward with an away-swinger, but Masakadza is happy to let that go",1,5.2,5.03,5.2,0,0,0,0,0
