batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
422108,247235,"that's <b>crunched through the covers</b>. Woakes floats a loose half-volley outside off, Rahul moves forward, takes it on the up and drives it with great authority, through the covers. That blazed away to the boundary. How about that for a start?",1,0.1,0.01,0.1,4,4,5,217,6
422108,247235,"Woakes pulls his length back outside off, no lateral movement, left alone",1,0.2,0.02,0.2,0,0,0,0,0
422108,247235,"back of a length and angled into the hips, deflected square through the leg side with soft hands",1,0.3,0.03,0.3,1,1,297,95,2
28235,247235,"good length and outside off, holds its line, 141ks, opens the face and taps the ball to cover",1,0.4,0.04,0.4,0,0,234,171,3
28235,247235,"back of a length and on a fourth-stump line, tap-and-run single to mid-off now",1,0.5,0.05,0.5,1,1,213,215,4
422108,247235,"good length and outside off, Rahul presses forward and pushes the ball to cover",1,0.6,0.06,0.6,0,0,146,172,6
28235,308251,"full and outside off, Dhawan cautiously shoulders arms",1,1.1,1.01,1.1,0,0,0,0,0
28235,308251,"short and outside off, Dhawan jumps back and cuts it. The ball goes only as far as cover. Dhawan misses out on a scoring opportunity",1,1.2,1.02,1.2,0,0,246,174,3
28235,308251,"Dhawan now hits through the line and takes four through cover. Pretty full and outside off, Dhawan reaches out for the ball with his hands and drives between cover and mid-off",1,1.3,1.03,1.3,4,4,346,245,3
28235,308251,"and again. Dhawan hits the repeat button. This is a half-volley outside off, hint of swing, Dhawan inches forward and then flays it through extra cover. Looks like an easy-paced hit-through-the-line track",1,1.4,1.04,1.4,4,4,350,243,3
28235,308251,"Willey drags his length back outside off, bounces and beats Dhawan's skittish push. No feet from Dhawan again",1,1.5,1.05,1.5,0,0,0,0,0
28235,308251,"length and outside off, presses forward, pushes with a straight bat to the left of cover, mid-off moves to his right to hunt the ball down",1,1.6,1.06,1.6,0,0,228,206,3
422108,247235,"edged and taken at second slip. Good, low catch by Stokes. Good length angled in on off, seams away slightly, Rahul is stapled to the crease and is squared up. Woakes earns the outside edge and Stokes dives low to his left to snaffle it. Plucked it inches from the ground",1,2.1,2.01,2.1,0,0,167,137,8
253802,247235,"shot! Pitched up, overpitched and outside off, Kohli eases forward and unfurls a pristine drive, straight of mid-off",1,2.2,2.02,2.2,4,4,124,344,5
253802,247235,"good length and outside off, skewed to mid-on off the inside half",1,2.3,2.03,2.3,0,0,218,222,4
253802,247235,"nice and full outside off - not a half-volley - gets forward, shows off his straight bat and drives it straight of mid-off again. England need to tighten their lengths",1,2.4,2.04,2.4,4,4,157,360,5
253802,247235,"length and outside off, opens the face, and glides it to point",1,2.5,2.05,2.5,0,0,120,163,7
253802,247235,"Stokes nabs Kohli now. This is a huuuuuge scalp. Second slip dives low to his left and clings onto it with both hands. This is very, very full and wide outside off - a near yorker - Kohli reaches out and jabs his bat down on the ball. Takes the outside edge, Stokes is late to react but pouches it. No feet from Kohli. The Cuttack crowd has been hushed into silence",1,2.6,2.06,2.6,0,0,167,138,8
28235,308251,"back of a length and outside off, punchily played to the covers",1,3.1,3.01,3.1,0,0,215,175,3
28235,308251,tucked off the hips through square leg,1,3.2,3.02,3.2,1,1,91,150,7
36084,308251,"full on the stumps, played back down the pitch",1,3.3,3.03,3.3,0,0,151,193,6
36084,308251,"back of a length and holds its line outside off, left alone",1,3.4,3.04,3.4,0,0,0,0,0
36084,308251,picked off the pads through midwicket,1,3.5,3.05,3.5,1,1,71,184,6
28235,308251,"straying into the pads again, easily tucked to deep backward square leg for one",1,3.6,3.06,3.6,1,1,42,150,7
28235,247235,"<strong>Woakes shells a return catch to his left</strong>. The bowler dived to his wrong side from his follow-through, and could not hang on. Good length on middle, Dhawan drives early and chips it back to the bowler. He gets away with it",1,4.1,4.01,4.1,0,0,164,213,5
28235,247235,"short and wide outside off, Dhawan reaches out with his hands, flays and misses",1,4.2,4.02,4.2,0,0,0,0,0
28235,247235,"change-up short ball on middle, aimed at the chest, Dhawan fends it to cover",1,4.3,4.03,4.3,0,0,245,190,3
28235,247235,follows two short balls with a very full ball - hangs it up outside off - Dhawan's feet stapled to the crease again. He reaches out with his hands. Throws his bat at a big cover drive and ends up dragging the ball back onto the stumps via a thick inside edge. The off stump is floored. The drop does not cost England. This is some start for Woakes and his team,1,4.4,4.04,4.4,0,0,181,157,1
28081,247235,"good length and just a shade outside off, left alone",1,4.5,4.05,4.5,0,0,0,0,0
28081,247235,short and angled into the body of Dhoni. He jumps and fends to short leg,1,4.6,4.06,4.6,0,0,213,184,3
36084,308251,"good length on middle and leg, worked defensively to midwicket",1,5.1,5.01,5.1,0,0,139,184,6
36084,308251,"back of a length on of, jabbed into the cover-point region",1,5.2,5.02,5.2,0,0,217,191,3
36084,308251,"back of a length on off stump, defends",1,5.3,5.03,5.3,0,0,210,181,3
36084,308251,"short of a length on a tight line coming into the batsman from outside off, played off the back foot to point",1,5.4,5.04,5.4,0,0,244,162,2
36084,308251,"cramped for room as he tries to tuck a short of a length ball off his hips and chips it in the air on the leg side, falls safe though",1,5.5,5.05,5.5,1,1,108,204,6
