batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
34102,272262,"nice and full on off, no swing, tapped to mid-on",1,0.1,0.01,0.1,0,0,166,197,5
34102,272262,"full again, this is just a shade outside off. Rohit blocks with a straight bat",1,0.2,0.02,0.2,0,0,127,178,6
34102,272262,"gentle, non-swinging length ball on off, Rohit seeks to pick it up. Hit high on the bat and spooned over the returning Mitch Marsh at midwicket",1,0.3,0.03,0.3,2,2,294,246,3
34102,272262,"banged in short, controlled pull to long leg",1,0.4,0.04,0.4,1,1,296,75,2
28235,272262,"short and on middle and leg, Dhawan is cramped for room. He manages to jab it towards square leg",1,0.5,0.05,0.5,0,0,118,175,6
28235,272262,"skiddy back of a length ball on middle, Dhawan inches forward and drops it defensively onto the pitch",1,0.6,0.06,0.6,0,0,193,197,4
34102,228622,"good length and outside off, only at 129ks, Rohit sits back and secures a single down to third man with soft hands",1,1.1,1.01,1.1,1,1,137,34,8
28235,228622,"clipped off the pads towards square leg, hint of inswing. Faulkner dives to his left to stop the ball",1,1.2,1.02,1.2,0,0,122,123,7
28235,228622,"this one shapes away wide outside off at 134ks, left alone. Past the tram line",1,1.3,1.03,1.3,0,1,0,0,0
28235,228622,back of a length and slanting away outside off. Dhawan thought of having a nibble at it before pulling out,1,1.3,1.04,1.3,0,0,0,0,0
28235,228622,"sliding onto the leg-stump line, brushes the pad on its way to the diving Wade",1,1.4,1.05,1.4,0,0,0,0,0
28235,228622,"another leg-stump ball, Dhawan isn't in great form to pick it away for four. He deflects it off the pad/inside edge to Wade",1,1.5,1.06,1.5,0,0,157,126,8
28235,228622,"shot! This time he nails it. Full and on middle, Dhawan shows the full face of the bat and crisply drives it gun-barrel straight down the ground",1,1.6,1.07,1.6,4,4,200,354,4
34102,272262,"Richardson, who had the floppy hat at the boundary earlier, hits a kicking length outside off. Rohit lets it pass to the keeper",1,2.1,2.01,2.1,0,0,0,0,0
34102,272262,"back of a length and outside off, Rohit stands tall and runs a single down to third man, after beating the diving backward point fielder",1,2.2,2.02,2.2,1,1,107,48,8
28235,272262,"full and on middle, Dhawan shapes to drive, but the bat twists in his hands. Mis-hit to mid-on",1,2.3,2.03,2.3,0,0,146,236,5
28235,272262,"length and angling away outside off, Dhawan jabs it to point",1,2.4,2.04,2.4,0,0,250,180,3
28235,272262,"full and swings in a touch on middle and leg, wafty drive to mid-on again",1,2.5,2.05,2.5,0,0,134,229,5
28235,272262,"back of a length on middle, punchy drive from Dhawan, but he finds mid-off",1,2.6,2.06,2.6,0,0,220,246,4
34102,228622,"full and in the corridor, Rohit is indecisive. He is late to drag his bat away, poked off the face behind point",1,3.1,3.01,3.1,1,1,159,113,8
28235,228622,"pitched up on middle at 139ks, Dhawan wants to flick it over square. He skews it over mid-on, off the bottom part of the bat",1,3.2,3.02,3.2,4,4,124,347,5
28235,228622,"shortish and curls away now, squares Dhawan. He manages to drop it in front of cover",1,3.3,3.03,3.3,0,0,231,196,3
28235,228622,"pitched up and width, Dhawan frees his arms. He crunches it to short cover, where Finch hunts it down. He has a floppy hat on as well",1,3.4,3.04,3.4,0,0,234,208,3
28235,228622,"short and straight in line, fended back to Hastings",1,3.5,3.05,3.5,0,0,168,194,5
28235,228622,"pitched up on middle, no lateral movement at all. Dhawan strides forward and blocks it back to the bowler",1,3.6,3.06,3.6,0,0,166,191,5
34102,272262,"full and aimed at off again, driven straight to mid-on. Rohit did not middle that shot",1,4.1,4.01,4.1,0,0,207,244,4
34102,272262,"back of a length and just a shade outside off, punched back to the bowler, who dives to his left and deflects the ball towards the covers",1,4.2,4.02,4.2,0,0,160,197,5
34102,272262,"Rohit Sharma gone early at the MCG, after opening 2016 with back-to-back tons! Full and in the corridor outside off, Rohit looked to run it down to third man. Richardson finds the outside edge and Wade snaffles it. Rohit was late to swish his bat away earlier. This time, he has nicked behind for 6",1,4.3,4.03,4.3,0,0,177,108,8
253802,272262,"short and on the hips, flicked uppishly to long leg",1,4.4,4.04,4.4,1,1,299,96,2
28235,272262,"shorter and outside off, Dhawan stands tall and punches it to the covers",1,4.5,4.05,4.5,0,0,246,184,3
28235,272262,"pitched up on middle, driven sweetly but straight to mid-off",1,4.6,4.06,4.6,0,0,208,252,4
253802,228622,"dug in outside off, Kohli rides the bounce and plays to backward point",1,5.1,5.01,5.1,0,0,133,140,7
253802,228622,"tight fourth-stump line, gently defended back to Hatings",1,5.2,5.02,5.2,0,0,199,196,4
253802,228622,"zippy tennis-ball bounce outside off, beats Kohli's attempted cut",1,5.3,5.03,5.3,0,0,0,0,0
253802,228622,"length and outside off, Kohli helps it down to third man",1,5.4,5.04,5.4,1,1,153,29,8
28235,228622,"short on off, this one hurries onto Dhawan at 141ks. He is perhaps late onto the pull, wafting it back to the bowler",1,5.5,5.05,5.5,0,0,152,217,5
28235,228622,"good length and holds its line on middle, dabbed to backward point",1,5.6,5.06,5.6,0,0,240,179,3
253802,272262,"banged in, Kohli is tested with another bumpy short ball, quick at 143ks. Kohli swivels and flaps a pull to square leg",1,6.1,6.01,6.1,1,1,294,128,2
28235,272262,"overpitched and outside off, Dhawan cracks a drive... hits it straight to mid-off",1,6.2,6.02,6.2,0,0,211,246,4
28235,272262,"short and width outside off, Dhawan likes width. He cuts it down to third man",1,6.3,6.03,6.3,1,1,323,113,2
253802,272262,"Richardson spears it down leg, Kohli can't glance it away",1,6.4,6.04,6.4,0,1,0,0,0
253802,272262,"full ball on off, this one held up a bit more in the pitch, messing with Kohli's drive. Spooned in front of cover",1,6.4,6.05,6.4,0,0,157,190,5
253802,272262,"full on off and middle, Kohli brings his wrists into play and flicks it through backward square leg",1,6.5,6.06,6.5,1,1,326,114,2
28235,272262,"Richardson hits the deck hard and hammers a short ball on off, Dhawan manages to sneak a single to third man with a bottom-edged pull",1,6.6,6.07,6.6,0,1,253,57,1
28235,228622,"Hastings tests Dhawan with a short ball. He does not get hold of the pull again. He top-edges it, Faulkner tracks back from square leg, dives, but the ball spirals over him",1,7.1,7.01,7.1,1,1,85,105,7
253802,228622,"back of a length, defended",1,7.2,7.02,7.2,0,0,217,199,3
253802,228622,"full and on off, Kohli hangs back and dabs it defensively in front of square",1,7.3,7.03,7.3,0,0,125,150,7
253802,228622,"full and outside off, Kohli skips forward, pokey drive in the gap at the covers. Bailey with the floppy putting up the chase",1,7.4,7.04,7.4,3,3,77,283,5
28235,228622,"dug in short, Dhawan sits back and cuts it past backward point, to the right of Richardson at third man",1,7.5,7.05,7.5,2,2,332,120,2
28235,228622,"lifting short ball outside off, left alone. Dhawan plays out 21 dots out of 26 balls",1,7.6,7.06,7.6,0,0,0,0,0
253802,272262,"yorker, Richardson nails the blockhole on middle, dug out to square leg",1,8.1,8.01,8.1,0,0,243,170,3
253802,272262,"Richardson goes too full on off now, Kohli twirls his wrists and flicks it handsomely to the right of mid-on",1,8.2,8.02,8.2,4,4,293,314,4
253802,272262,"near-yorker length ball, squeezed in front of mid-off",1,8.3,8.03,8.3,0,0,159,214,5
253802,272262,"full on off and middle, Kohli does not time this flick well enough but secures three through midwicket",1,8.4,8.04,8.4,3,3,318,260,3
28235,272262,"back of a length on middle, Dhawan camps back and defends it back to the bowler",1,8.5,8.05,8.5,0,0,169,191,5
28235,272262,"full and in the driving radar, Dhawan hits it to short cover, where Finch move swiftly to his left and stops the ball",1,8.6,8.06,8.6,0,0,227,206,3
253802,270484,"pitched up and outside off, Kohli leans forward and caresses a drive, mid-off dives to his left and makes a half save",1,9.1,9.01,9.1,1,1,107,258,5
28235,270484,"length and outside off, laced to cover-point, where Bailey fumbles, and gives Dhawan some breathing space at the other end",1,9.2,9.02,9.2,1,1,287,191,3
253802,270484,"back of a length and angling away, Kohli drops back and dabs a cut to third man",1,9.3,9.03,9.3,1,1,121,43,8
28235,270484,"Dhawan dances out, Faulkner sucks pace off this outside off and has Dhawan dancing to his tune instead. Dabbed towards the point region as Dhawan can't manufacture his own pace",1,9.4,9.04,9.4,1,1,266,68,1
253802,270484,"full and heading down leg, loose ball. Kohli glances it fine and brings up <strong>7000 ODI runs</strong>, the fastest to reach the landmark",1,9.5,9.05,9.5,4,4,215,4,1
253802,270484,"length and outside off, pushed to point on the front foot",1,9.6,9.06,9.6,0,0,124,140,7
28235,446548,"short on middle, Dhawan chops it to the off side, adjacent to the pitch. He looks for a quick single. It isn't there",1,10.1,10.01,10.1,0,0,238,174,3
28235,446548,"back of a length on middle, punched to the off-side sweeper",1,10.2,10.02,10.2,1,1,323,178,3
253802,446548,"full on off, Kohli is forward and across in defence",1,10.3,10.03,10.3,0,0,206,205,4
253802,446548,"full ball on off, solidly blocked on the front foot",1,10.4,10.04,10.4,0,0,139,178,6
253802,446548,"full on middle, Kohli shuffles across off and clips it in front of square on the leg side",1,10.5,10.05,10.5,1,1,311,139,2
28235,446548,"dug in short on middle, Dhawan pulls one down to Faulkner at the square leg boundary",1,10.6,10.06,10.6,1,1,39,164,7
