batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
298438,376116,"short of a length, outside off, Roy looks to leave it but does so late and the ball hits the tyoe end of the bat. Doesn't carry to second slip",1,0.1,0.01,0.1,0,0,148,130,8
298438,376116,"swing there from Yadav. Full, middle and off, and shaping away. Nicely punched straight down the ground, and mid-on is quite straight to deny him the runs",1,0.2,0.02,0.2,0,0,187,229,4
298438,376116,"more swing. <strong>Beaten</strong>. Kohli might have read the pitch right. Some dampness there. Lands just short of a length, just outside off, and moves away to beat him",1,0.3,0.03,0.3,0,0,0,0,0
298438,376116,"first runs off the series. Short of a length, outside off, steered away past second slip. Pandya runs to his left from third man, gets a touch on it with the dive, but the ball trickles into the boundary skirting",1,0.4,0.04,0.4,4,4,156,10,8
298438,376116,"this one swings in, beats the inside edge, is headed down leg and goes for a leg-bye",1,0.5,0.05,0.5,0,1,208,108,1
249866,376116,"and immediately India look to bowl straight to Hales. Down the leg side, though, and called a wide. Watch out for India denying Hales any room",1,0.6,0.06,0.6,0,1,0,0,0
249866,376116,"full, on off, Hales defends off the back foot",1,0.6,0.07,0.6,0,0,154,213,5
298438,625371,outswinger first up. Left alone outside off,1,1.1,1.01,1.1,0,0,0,0,0
298438,625371,Roy is lucky here. He is no control of this drive away from the body. Nowhere close to the line or the length of it. The ball goes in the air but between mid-off and cover,1,1.2,1.02,1.2,4,4,39,284,6
298438,625371,"this time Roy has crunched it. A length ball at 135ks, slight shape away, but Roy drives and keeps it along the ground and bisects mid-off and cover",1,1.3,1.03,1.3,4,4,47,295,6
298438,625371,compensates with a straight delivery down the pads. Worked away for a single,1,1.4,1.04,1.4,1,1,251,44,1
249866,625371,"short of a length, on off, defended back to him",1,1.5,1.05,1.5,0,0,178,195,5
249866,625371,"on a length, outside off, holds its line. Defended to cover",1,1.6,1.06,1.6,0,0,141,190,6
298438,376116,"short of a length, tucked away off the hip for one",1,2.1,2.01,2.1,1,1,258,71,1
249866,376116,on the pads again. You can see India are conscious of that width. Tucked away for another single,1,2.2,2.02,2.2,1,1,237,59,1
298438,376116,"short, wide, and Roy doesn't bother with finding gaps and such niceties. Cuts this brutally over point for a four on two bounces",1,2.3,2.03,2.3,4,4,58,59,7
298438,376116,overcompensates with a wide down the leg side,1,2.4,2.04,2.4,0,1,0,0,0
298438,376116,"<strong>given out and immediately reviewed</strong>. This is a straight ball, Roy has moved too far across, and is beaten on the inside edge. This is definitely missing because Roy's stance is outside leg and he has been hit in front of leg. And replays show it is missing. Quite an ordinary call on the field there by Umpire Nandan",1,2.4,2.05,2.4,0,0,0,0,0
298438,376116,"short of a length, outside off, defended to cover",1,2.5,2.06,2.5,0,0,140,167,6
298438,376116,"full, on off, straightens a touch, goes uppishly off the bat but lands well in short of mid-off",1,2.6,2.07,2.6,0,0,145,237,5
249866,625371,"that's a beauty. <strong>Beats him all ends up</strong>. Short of driving length, fourth stump line, makes him play, and then beats him with away movement",1,3.1,3.01,3.1,0,0,0,0,0
249866,625371,"again around that fourth stump. This time the ball angles in, and Hales defends it from the crease",1,3.2,3.02,3.2,0,0,197,222,4
249866,625371,stays just outside off and just short of that driving length. Defended off the front foot,1,3.3,3.03,3.3,0,0,152,215,5
249866,625371,"on a length, around the sixth stump now, and draws another forward defensive. This has been a good over",1,3.4,3.04,3.4,0,0,133,192,6
249866,625371,"and Pandya tries the bouncer after having choked runs up first four balls. Hales hooks from outside off, <strong>gets a top edge</strong>, and it falls fine of fine leg. Ashwin is slightly slow there",1,3.5,3.05,3.5,1,1,236,40,1
298438,625371,"short of a length, outside off, and he drops this at his toes and takes a single",1,3.6,3.06,3.6,1,1,152,150,7
298438,376116,"short, hip high, pulled down and for a single to long leg",1,4.1,4.01,4.1,1,1,279,60,1
249866,376116,"short of a length, slight nip back in, mis-hit towards mid-on and they pick on Ashwin and steal a tight single",1,4.2,4.02,4.2,1,1,196,213,4
298438,376116,"another quick single. Just tip and run here. This is a little straight, and he drops it into the leg side for one",1,4.3,4.03,4.3,1,1,204,176,3
249866,376116,"on a length, outside off, holds its lone. Defended to cover",1,4.4,4.04,4.4,0,0,132,190,6
249866,376116,"bouncer, on the stumps, and Hales ducks it",1,4.5,4.05,4.5,0,0,0,0,0
249866,376116,"that hurries on to Hales. Slightly short, skids through, rib high, and Hales mis-hits this pull for a single towards fine leg",1,4.6,4.06,4.6,1,1,230,80,1
249866,625371,nice outswinger at 139ks. Pandya seems to have worked on his pace. Hales drives without any feet. <strong>Beaten on the outside edge</strong>,1,5.1,5.01,5.1,0,0,0,0,0
249866,625371,"driven on the up, Yuvraj dives at extra cover, but they steal the single as he knocks it on towards mid-off",1,5.2,5.02,5.2,1,1,117,204,6
