batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
55608,537126,"swing straightaway. This one curls back in, it's fuller in length and hits Masakadza outside leg as he looks to flick. A stifled appeal, but that was just being overly optimistic",1,0.1,0.01,0.1,0,0,0,0,0
55608,537126,"back of length delivery on middle, pushed to short cover",1,0.2,0.02,0.2,0,0,142,195,6
55608,537126,"lands it full and on middle, the ball swings back in a touch as Masakadza turns it to mid-on. Hands in the air for Sran on his followthrough",1,0.3,0.03,0.3,0,0,229,244,4
55608,537126,"once again looks to work it across the line, is hit high on the thigh pad. Sran is working up decent pace, that was in the mid-130s again",1,0.4,0.04,0.4,0,0,0,0,0
55608,537126,"banana swing back in again from middle, prodigious swing, I must say. Masakadza prods outside the line and is hit on the thigh pad",1,0.5,0.05,0.5,0,0,0,0,0
55608,537126,"floats it full on off stump, Masakadza gets half-forward to bunt the inswinging delivery back down the pitch. Excellent first over from Sran",1,0.6,0.06,0.6,0,0,216,203,4
55354,277955,"some away movement from the back of length area outside off, he watches it through to Dhoni. Not much carry on that occasion",1,1.1,1.01,1.1,0,0,0,0,0
55354,277955,stands tall and punches the short of length delivery on off stump to cover,1,1.2,1.02,1.2,0,0,122,191,6
55354,277955,"solidly behind the line of that away swinger, punched back to the bowler",1,1.3,1.03,1.3,0,0,153,188,6
55354,277955,"lovely flick of the wrists, balance and timing near-perfect as he gets off the mark with a boundary. The ball was shaping away, but it was starting around leg stump. That gave him the confidence to control that flick as he played it wide of a diving Chahal at mid-on",1,1.4,1.04,1.4,4,4,276,333,4
55354,277955,"back of length delivery outside off, left alone. On the second bounce to Dhoni. Mind you, this is a different surface to the one used on Saturday. Worth having the slip fielders two steps in, perhaps?",1,1.5,1.05,1.5,0,0,0,0,0
55354,277955,"play and a miss. Looks to force it off the backfoot, but is late on the shot",1,1.6,1.06,1.6,0,0,0,0,0
55608,537126,"hustles him for pace with that short ball on leg stump, Masakadza is clearly beaten for pace as he shapes to pull, gloves it down to fine leg. Not entirely convincing",1,2.1,2.01,2.1,1,1,226,32,1
55354,537126,turns it wide of midwicket and scampers through for a single,1,2.2,2.02,2.2,1,1,229,217,4
55608,537126,"slides this one down leg side, he fails to get a faint tickle past Dhoni",1,2.3,2.03,2.3,0,1,0,0,0
55608,537126,"angles it full outside off in search of some swing, this one holds its line instead, left alone",1,2.3,2.04,2.3,0,0,0,0,0
55608,537126,"once again a full-length delivery on the sixth stump, this one nips back in a touch. It was just flirting with the wide line, legal delivery",1,2.4,2.05,2.4,0,0,0,0,0
55608,537126,"drives, but gets a thick inside edge that bisects midwicket and mid-on, two it will be since it wasn't timed all that well. Tumbling stop from Rayudu",1,2.5,2.06,2.5,2,2,292,275,3
55608,537126,stays inside the crease and covers the line to defend that incoming length ball,1,2.6,2.07,2.6,0,0,208,191,3
55354,277955,"flicks, but it got more elevation than distance.The ball was miles in the air, but just plonked outside the 30-yard circle at midwicket. It wasn't all that full for him to play the stroke. Lucky on that occasion",1,3.1,3.01,3.1,3,3,330,205,3
