batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
429754,326016,"a lovely, typical start from Bhuvneshwar. On a length, close to off, inside-edged past the stumps for a run to fine leg. That indecisive length for the batsman - should I go forward or go back",1,0.1,0.01,0.1,1,1,101,69,8
345821,326016,"full delivery outside off, checking if there is some swing in the air. Not much, left alone comfortably",1,0.2,0.02,0.2,0,0,0,0,0
345821,326016,"132 kph, impeccable. Good length delivery outside off, punched nicely to mid-off. Not much swing so far",1,0.3,0.03,0.3,0,0,201,207,4
345821,326016,"good cricket. Good length delivery outside off, mis-timed so badly to mid-off that even Kohli can't prevent the intent-laden single",1,0.4,0.04,0.4,1,1,226,201,3
429754,326016,"138 kph, fullish delivery on a fourth/fifth-stump line, defended to mid-off",1,0.5,0.05,0.5,0,0,198,218,4
429754,326016,"good end, typical Bhuvneshwar. Accurate and tidy, full and straight, pushed to mid-on",1,0.6,0.06,0.6,0,0,156,190,5
345821,625383,"length on middle and leg, off the pad. A rather routine flick that",1,1.1,1.01,1.1,0,0,168,165,6
345821,625383,"width. Not much but enough. Good length outside off, moving away, carved away confidently to the cover fielder",1,1.2,1.02,1.2,0,0,229,177,3
345821,625383,"beauty. He's getting that angle to move across the left-hander. Depending on how much movement is there, you adjust your length. The previous ball was a tad too wide, he adjusts immediately. Starts this straighter, and gets this to jag across <strong>and beat the bat</strong>. Sensational.",1,1.3,1.03,1.3,0,0,0,0,0
345821,625383,"on a length around off, defended into the off side",1,1.4,1.04,1.4,0,0,230,161,2
345821,625383,"not much movement on this occasion, starts it straight, worked to square leg. Nice, watchful start from Sri Lanka",1,1.5,1.05,1.5,0,0,154,170,6
345821,625383,"132 kph, maiden. On a length on a fourth-stump line, pushed to mid-off where Kohli scurries to his left to field",1,1.6,1.06,1.6,0,0,190,222,4
429754,326016,"a bit of width, but not much. Pushed away into the off side",1,2.1,2.01,2.1,0,0,252,157,2
429754,326016,"whipped away. Over the infield. A calculated risk. Full and straight outside off, Dickwella moves across and lifts the ball easily over mid-on. Intentional. Good planning and execution",1,2.2,2.02,2.2,4,4,58,320,5
429754,326016,too straight again and Dickwella finds the gap through midwicket this time. All along the ground. Axar times his dive well in front of the midwicket boundary. That's good batting,1,2.3,2.03,2.3,3,3,39,253,6
345821,326016,"on a length around off, defended towards point",1,2.4,2.04,2.4,0,0,207,187,3
345821,326016,"full outside off, pushed up to mid-off. 86 mph",1,2.5,2.05,2.5,0,0,200,202,4
345821,326016,"that's not a good shot. He'll get four. Full outside off, Gunathilaka looks to go over mid-off, not affording himself the failsafe if he mis-timed the ball. So many of those go straight to mid-off. he doesn't time it, but skews it away to mid-off's right. Kohli doesn't dive",1,2.6,2.06,2.6,4,4,330,279,3
429754,625383,"139 kph, caressed through point. Dickwella goes inside the line and then backs away so much that he takes a length delivery on leg and carves it through point. A manufactured stroke if there was ever one",1,3.1,3.01,3.1,4,4,357,137,2
429754,625383,"136 kph, over fine leg. Again, a risky stroke but he gets away with it. Back of a length on leg, Dickwella lifts it comfortably, much like how players do on the Highveld, he gets underneath it and goes bottom to top through the line so it goes up. Six over fine leg",1,3.2,3.02,3.2,6,6,95,29,8
429754,625383,"now, that's good cricket. On a length from around the wicket, it's a good ball. Blocked towards cover for a quick single. More of that",1,3.3,3.03,3.3,1,1,215,186,3
345821,625383,"good length on off, mis-timed back to the bowler. Looking for some width",1,3.4,3.04,3.4,0,0,185,198,4
345821,625383,"a slower ball on off, 111 kph, played into the off side",1,3.5,3.05,3.5,0,0,207,170,3
345821,625383,"another slower ball, 119 kph, on the pads, flicked down to fine leg for one.",1,3.6,3.06,3.6,1,1,91,97,7
345821,326016,"full and straight from around the wicket, nudged to deep square leg",1,4.1,4.01,4.1,1,1,118,174,6
429754,326016,"good stop from Chahal at square leg. A slower ball on the pads, flicked neatly but square leg runs to his left and stops a couple extra runs",1,4.2,4.02,4.2,1,1,128,150,7
345821,326016,"84 mph, fuller than a good length outside off, defended towards point. A loud call of no",1,4.3,4.03,4.3,0,0,213,174,3
345821,326016,"another quality single. Just patted away to point, both batsmen respond positively. That's what India's openers do very well too",1,4.4,4.04,4.4,1,1,226,171,3
429754,326016,"112 kph, another slower ball, close to off, pushed to point",1,4.5,4.05,4.5,0,0,233,166,3
429754,326016,"136 kph, fullish on the pads, Dickwella gives himself room and defends to mid-off. Kohli is not happy",1,4.6,4.06,4.6,0,0,192,184,4
345821,625383,"another slower ball outside off, 69 mph, defended to point. Pace off the ball from India's seamers",1,5.1,5.01,5.1,0,0,221,156,2
345821,625383,"138 kph, good length outside off, dabbed towards backward point. Straight to Rahul",1,5.2,5.02,5.2,0,0,227,147,2
345821,625383,"goes short. Not a bad change in length, back of a length down leg, pulled to fine leg",1,5.3,5.03,5.3,1,1,67,97,7
429754,625383,"six more! 85 mph, on a length on middle and leg. Dickwella shuffles across, gets inside the line and pulls over backward square leg. Fine timing",1,5.4,5.04,5.4,6,6,20,89,7
429754,625383,"87 mph, fullish on leg, pushed to mid-on",1,5.5,5.05,5.5,0,0,177,195,5
