batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
34102,330902,"short of a length, slight nip back in, defended in front of off",1,0.1,0.01,0.1,0,0,140,190,6
34102,330902,"on a length, holds its line a touch, 84mph, defended to mid-off",1,0.2,0.02,0.2,0,0,164,261,5
34102,330902,"short of a length, middle and leg, 133ks, defended to leg. Mustafizur to Sharma over last six balls: 0 runs, two wickets",1,0.3,0.03,0.3,0,0,251,217,3
34102,330902,"pitched up, outside off, Sharma plays a check-drive to cover",1,0.4,0.04,0.4,0,0,112,206,6
34102,330902,"short of a length, nips away after pitching on off, beats a defensive poke by Sharma",1,0.5,0.05,0.5,0,0,0,0,0
34102,330902,"uppish flick off the pads, but through the vacant region between mid-on and midwicket. Gets three for it",1,0.6,0.06,0.6,3,3,320,240,3
34102,56007,"bowls a really slow loosener at 118s, but it is full and only just outside off. Dug out back to him",1,1.1,1.01,1.1,0,0,152,262,5
34102,56007,"slow again, at 122ks, but he is accurate, and a cagey Sharma defends it in front of off. You can see the pressure India are under. On normal days, he hits these balls",1,1.2,1.02,1.2,0,0,161,192,5
34102,56007,"shimmies down the track to counter the lack of pace, and does it well. Reaches the pitch of the ball, opens the face, and drives it over cover",1,1.3,1.03,1.3,4,4,11,278,6
34102,56007,"short of a length, worked to leg, takes a step or two, <strong>and then sends Dhawan back</strong>. Dhawan makes it back in time, and raises his thumb to tell Sharma it is all right",1,1.4,1.04,1.4,0,0,256,170,3
34102,56007,wide down the leg side,1,1.5,1.05,1.5,0,1,0,0,0
34102,56007,"short of a length, on off, he opens the face and the ball is at Sharma's feet when Dhawan scampers up. <strong>He is sent back again</strong>. Another thumbs-up after he makes it safe",1,1.5,1.06,1.5,0,0,161,140,8
34102,56007,"short, no pace, Sharma has an hour it seems to pull this up in the air. Doesn't reach the boundary but this is a safe shot",1,1.6,1.07,1.6,3,3,342,221,3
34102,330902,"yorker, surprises Sharma a little, but not quick enough to beat the bat. Sharma keeps it out",1,2.1,2.01,2.1,0,0,152,246,5
34102,330902,"short of a length, nips away to beat him in an identical manner to the one that beat Sharma in the first over. It's the cutter again",1,2.2,2.02,2.2,0,0,0,0,0
34102,330902,"and now Dhawan will face finally. Another cutter, this time run down to third man for one",1,2.3,2.03,2.3,1,1,116,55,8
28235,330902,"short of a length, at off, punched to cover",1,2.4,2.04,2.4,0,0,235,199,3
28235,330902,"cutter, comes off slowly, and even though he has strayed onto the pads, he concedes only one leg-bye",1,2.5,2.05,2.5,0,1,154,83,8
34102,330902,"cutter again, the ball is not old yet so it is not doing as much as it does when at its best. Sharma runs this down to third man",1,2.6,2.06,2.6,1,1,115,46,8
34102,56007,"length ball, gentle pace, pushed straight of mid-on",1,3.1,3.01,3.1,1,1,195,257,4
28235,56007,"short of a length, on the pads, and once again Dhawan is early into a shot. This is a slow pitch and strictly medium pace bowlers",1,3.2,3.02,3.2,0,0,0,0,0
28235,56007,"lovely shot. Finally adjusts to the lack of pace. This is a length, pitches off, angles away, and he drives this on the up. In the ground it bounces, and then flies over the cover",1,3.3,3.03,3.3,4,4,332,270,3
28235,56007,"<b>big appeal for a catch at the wicket</b>. Not given, and Dhawan is a walker. This is an offcutter, which has beaten the edge by a couple of inches, the keeper doesn't even go up. Mortaza is the only one appealing, he doesn't get the decision, and he is not happy with his Litton Das, the keeper, for not appealing",1,3.4,3.04,3.4,0,0,0,0,0
28235,56007,"short of a length, straight, pushed to the left of mid-off for one",1,3.5,3.05,3.5,1,1,183,251,4
34102,56007,"slower ball, into the pads, worked away for one",1,3.6,3.06,3.6,1,1,247,170,3
34102,330902,"short of a length, angling away, easily steered to third man for one. Sharma has now done this to Mustafizur three times in a row",1,4.1,4.01,4.1,1,1,126,55,8
28235,330902,"short of a length, just outside off, punched to cover",1,4.2,4.02,4.2,0,0,238,193,3
28235,330902,"fuller, driven crisply on the up, but straight to mid-off",1,4.3,4.03,4.3,0,0,213,250,4
28235,330902,"that's the cutter, but it is short and it's wide. Cut away to the left of third man for one. Sunny makes a diving save. Surprised they have taken just the one",1,4.4,4.04,4.4,1,1,338,122,2
34102,330902,"flicked uppishly off the pads, but falls well short of short midwicket",1,4.5,4.05,4.5,0,0,247,198,3
34102,330902,"that's a big mis-hit as Rohit looks to loft this fullish delivery. Not to the pitch of the ball, the pitch is slow, and all that results in an almighty miscue. However, it manages to clear mid-off",1,4.6,4.06,4.6,3,3,104,320,5
34102,56268,"flighted on off, defended back to him",1,5.1,5.01,5.1,0,0,178,194,5
34102,56268,Sharma has made up his mind to not let the spinner settle down. Jumps out of the crease and effortlessly lofts a length ball over mid-on,1,5.2,5.02,5.2,6,6,252,363,4
34102,56268,"flatter, delivery, stays back to defend. No turn so far",1,5.3,5.03,5.3,0,0,124,167,6
34102,56268,"flat still, slightly fuller, defended back to Sunny",1,5.4,5.04,5.4,0,0,149,229,5
34102,56268,"pushed to mid-off, and they steal a single. Bangladesh won't be happy with this single. It is hit straight to the fielder, and not softly either",1,5.5,5.05,5.5,1,1,144,241,5
28235,56268,"short, nothing delivery on the pads, worked away for a single",1,5.6,5.06,5.6,1,1,70,90,7
28235,330902,"half-volley, on off, driven straight to mid-off",1,6.1,6.01,6.1,0,0,213,249,4
28235,330902,"short of a length this time, punched away on the walk, but can't beat the man of cover",1,6.2,6.02,6.2,0,0,245,200,3
28235,330902,"short of a length, cutting in, punched wide of mid-off. Tamim is slow on his feet, but gets a dive in in the end to save three runs",1,6.3,6.03,6.3,1,1,251,239,4
34102,330902,"short of a length, wide, easy pickings for Sharma, who has punched this in front of point for four",1,6.4,6.04,6.4,4,4,7,179,6
34102,330902,"regulation pace this time, 135ks, bounces off a length as Sharma leaves this alone. Collected in front of his chest by Das",1,6.5,6.05,6.5,0,0,0,0,0
34102,330902,"Mustafizur has got Sharma for the third time this series. A loose shot from Sharma. Just when he had looked like he was starting to pick the cutter early, he goes for a big shot to a wide length ball, which angles away to take the edge. Just not the same alertness as he has shown earlier in the day. A break in concentration. Not good news for India that the batsmen are not concentrating for long enough",1,6.6,6.06,6.6,0,0,175,135,8
28235,300619,"short of a length, pretty accurate. Defended back to him",1,7.1,7.01,7.1,0,0,217,202,3
28235,300619,"short of a length, on the pads, goes for a leg-bye",1,7.2,7.02,7.2,0,1,133,171,6
253802,300619,"short of a length, near the tram lines. Can't drive it, can't cut it. Left alone, but this is the ball to bowl to Kohli. Difficult to execute it, but that should be the plan",1,7.3,7.03,7.3,0,0,0,0,0
253802,300619,Kohli takes the risk as Rubel stays wide and shortish. He punches this away from the body and uppishly but in front of point. A risky shot,1,7.4,7.04,7.4,2,2,19,165,6
253802,300619,"stays in that channel, short of a length and wide. Kohli lets this one go. He will be itching to feel ball on his bat",1,7.5,7.05,7.5,0,0,0,0,0
253802,300619,"the straighter ball, the change-up, but Kohli is equal to it and drops it to leg for a single",1,7.6,7.06,7.6,1,1,229,204,3
253802,330902,"on a length, middle and leg, angling towards off, defended back to him",1,8.1,8.01,8.1,0,0,152,236,5
253802,330902,"slower ball, pushed wide of mid-off for one",1,8.2,8.02,8.2,1,1,120,224,6
28235,330902,"on a length, angled towards top of off, punched to cover",1,8.3,8.03,8.3,0,0,229,193,3
28235,330902,"lovely drive on the up. Dhawan is not to the pitch of a regulation-pace delivery, but he has sent it scurrying between mid-off and cover",1,8.4,8.04,8.4,4,4,342,252,3
28235,330902,"pushed to mid-off for an easy single, but Tamim goes for a direct hit, hits the stumps and concedes four overthrows. There is no need to throw really because Dhawan is past the stumps by the time the throw arrives",1,8.5,8.05,8.5,5,5,222,212,4
253802,330902,"slower ball, middle and off, defended off the front foot",1,8.6,8.06,8.6,0,0,146,195,6
28235,300619,"bouncer, chest-high, pulled away over square leg. Not in control of it, but he has cleared the man",1,9.1,9.01,9.1,2,2,47,164,7
28235,300619,"on a length, quick, punched to cover",1,9.2,9.02,9.2,0,0,215,225,4
28235,300619,"short of a length, on the pads, punched away straight to square leg",1,9.3,9.03,9.3,0,0,113,176,6
28235,300619,"short of a length, no room, pushed to short cover",1,9.4,9.04,9.4,0,0,211,194,3
28235,300619,"full toss on the pads, slightly late into the shot, and he gets just a couple past mid-on",1,9.5,9.05,9.5,2,2,76,242,6
28235,300619,"short of a length, middle and off, angling away. There is only a little bit of room available, but Dhawan has punched this superbly through cover-point for four. Amazing timing",1,9.6,9.06,9.6,4,4,356,179,3
253802,56007,"short of a length, widish, holds its line, and it's called a wide. Slightly harsh in my view",1,10.1,10.01,10.1,0,1,0,0,0
253802,56007,"short of a length, outside off, but not too wide, moves across to push this to mid-on for one",1,10.1,10.02,10.1,1,1,245,289,4
28235,56007,"down the wicket, push-drives on the walk, wide of mid-off for one",1,10.2,10.03,10.2,1,1,242,235,4
253802,56007,down the wicket to push this to mid-off,1,10.3,10.04,10.3,0,0,139,234,5
253802,56007,"tries that wide delivery but is too short, and is cut away to deep point for one",1,10.4,10.05,10.4,1,1,35,182,6
28235,56007,"well played as there is no slip in place. This is a slower offcutter, short of a length, just outside off, and he opens the face to get a couple fine of third man",1,10.5,10.06,10.5,2,2,242,28,1
28235,56007,"short of a length, on off, pushed to cover-point",1,10.6,10.07,10.6,0,0,218,174,3
253802,300619,"full and straight, Kohli moves across to clip it from there to leg side for one",1,11.1,11.01,11.1,1,1,300,140,2
28235,300619,"short of a length, slightly over top of off, pushed to cover",1,11.2,11.02,11.2,0,0,246,197,3
28235,300619,"short ball, but down the leg side, and Dhawan can go ahead with the hook. Even though he has not middled it, he gets four to fine leg. The line not good here",1,11.3,11.03,11.3,4,4,138,11,8
28235,300619,tucked away off the hip for one to leg,1,11.4,11.04,11.4,1,1,37,175,6
253802,300619,"good bouncer, good sharp bouncer, at Kohli's badge. He pulls out of the hook at the last moment. Called wide, though, for height. Sightly harsh, I feel",1,11.5,11.05,11.5,0,1,0,0,0
253802,300619,"they are bowling wide to him, Kohli is moving across the stumps to get close to the ball. Flicks this full ball powerfully, back into Rubel, who is hit hard on the right thumb. He gets some attention on the thumb",1,11.5,11.06,11.5,0,0,165,189,5
253802,300619,"short of a length, chest high it gets, he has steered this to third man",1,11.6,11.07,11.6,1,1,140,27,8
253802,300618,"full and straight, defended to leg",1,12.1,12.01,12.1,0,0,244,191,3
253802,300618,"slight shimmy, Nasir fires this in, Kohli defends",1,12.2,12.02,12.2,0,0,227,209,3
253802,300618,"full and flat, no turn, pushed to long-on for one",1,12.3,12.03,12.3,1,1,253,294,4
28235,300618,"tossed up just outside off, Dhawan uses soft hands and takes a single to cover-point",1,12.4,12.04,12.4,1,1,220,197,3
253802,300618,"middle and leg, no turn, flicked to short midwicket",1,12.5,12.05,12.5,0,0,244,200,3
253802,300618,"again that offbreak that doesn't turn. Kohli goes back to play it, and it looks awfully similar to the play that resulted in his lbw in the previous match. This time, though, Kohli is equal to it, and works it around the corner for one",1,12.6,12.06,12.6,1,1,243,162,2
253802,300619,"wide length ball, Kohli doesn't time the drive well. Finds the man at cover",1,13.1,13.01,13.1,0,0,130,230,5
253802,300619,"short of a length, steered in front of third man for two",1,13.2,13.02,13.2,2,2,99,61,8
253802,300619,"short of a length, outside off, Kohli moves across to drop this to leg for one",1,13.3,13.03,13.3,1,1,228,226,4
