batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
277916,391485,"hmm, interesting. Some swing. Good length outside off, pitches well outside off and deviates further away. Called a wide. Didn't look wide.",1,0.1,0.01,0.1,0,1,0,0,0
277916,391485,"good length outside off, defended into the off side. 132 kph. Not much pace from the look of things",1,0.1,0.02,0.1,0,0,138,147,7
277916,391485,full again. Rather wide outside off. Rahane strides forward to defend towards point. Easy press forward.,1,0.2,0.03,0.2,0,0,123,155,7
277916,391485,"131 kph, angled away outside off. Inviting a drive. Clever bowling. Rahane doesn't like carrots and lets it go",1,0.3,0.04,0.3,0,0,0,0,0
277916,391485,"better. First runs off the bat. Full outside off, some swing. Moving away. A thick outside edge to third man earns Rahane a run. Well bowled. Just a little more movement and that's dangerous bowling",1,0.4,0.05,0.4,1,1,84,66,8
28235,391485,"good length outside off, fifth-stump line. Dhawan defends towards point. Nicely played",1,0.5,0.06,0.5,0,0,228,151,2
28235,391485,"gets too straight this time. On a length down leg, worked towards square leg for a single",1,0.6,0.07,0.6,1,1,134,175,6
28235,670031,"too full from around the wicket. Overpitched outside off, caressed through cover. The fielder dives to his right and saves runs",1,1.1,1.01,1.1,0,0,236,192,3
28235,670031,"digs this in, short on off. Dhawan plays it quietly down towards square leg.",1,1.2,1.02,1.2,0,0,149,169,6
28235,670031,"oh no. As so happens. Short and wide, don't bowl there. Dhawan hammers a punchy cut through point. Beautifully played",1,1.3,1.03,1.3,4,4,356,137,2
28235,670031,"better line. Full and straight, slightly too full. Driven back to the bowler who gets down to stop",1,1.4,1.04,1.4,0,0,179,198,5
28235,670031,a loopy bouncer loops over Dhawan. Too short outside off. Dhawan thinks of pulling before bailing out,1,1.5,1.05,1.5,0,1,0,0,0
28235,670031,"nice run. Overpitched on off, Dhawan drives to mid-off and calls yes immediately. Makes the run with ease. That's India's strength. West Indies may not have seen too much Champions Trophy, but they have to be careful of those singles",1,1.5,1.06,1.5,1,1,246,201,3
277916,670031,"short and wide outside off, Rahane plays with a straight bat, instead of a cross bat. That means, he fends well away from his body. Pushed towards backward point, who dives to his right to save one",1,1.6,1.07,1.6,0,0,116,152,7
28235,391485,"drifts down leg again. Off the thigh pad or bat, or both. Down to fine leg for a single. Thigh pad for me.",1,2.1,2.01,2.1,1,1,113,56,8
277916,391485,"full and wide, some swing. Away movement. Left well alone.",1,2.2,2.02,2.2,0,0,0,0,0
277916,391485,"good length outside off, dabbed down to third man for a single",1,2.3,2.03,2.3,1,1,66,125,7
28235,391485,good areas. Back of a length on a fifth-stump channel. Played down towards point. Keep it there to Dhawan,1,2.4,2.04,2.4,0,0,245,148,2
