batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
34102,49758,"gets this full delivery to move away, lands this just around off stump, Rohit leans forward and defends",1,0.1,0.01,0.1,0,0,127,156,7
34102,49758,"good shape again, this one's at 135 clicks. Lands this just around off, fuller in length, defended with soft hands",1,0.2,0.02,0.2,0,0,157,167,6
34102,49758,"this one's at length on middle and leg, tucked towards the vacant midwicket region",1,0.3,0.03,0.3,1,1,244,201,3
28235,49758,width and blasted through cover. Typical Dhawan start. Plants forward and hammers this past the infield.,1,0.4,0.04,0.4,4,4,353,242,3
28235,49758,"late inward movement from length on middle, Dhawan plays outside the line and gets it off the inner half of the bat, towards midwicket",1,0.5,0.05,0.5,0,0,149,166,6
28235,49758,"full and swinging down leg, Dhawan looks to flick but is hit on the pad. Ball deflects to square leg",1,0.6,0.06,0.6,0,1,147,161,7
28235,465783,"full and swinging away from off stump, Dhawan inside-edge a cover drive to mid-on",1,1.1,1.01,1.1,0,0,156,187,6
28235,465783,"floated full on middle and off from wide of the crease, Dhawan whips this to midwicket",1,1.2,1.02,1.2,0,0,140,194,6
28235,465783,"looks to flay this through the line over point but can only slice this to deep third man. Pushpakumara, the debutant, takes an excellent catch on the move. The ball was flying. The bat face opened as ball met bat, the late movement did the trick for the bowler.",1,1.3,1.03,1.3,0,0,255,39,1
253802,465783,"much fuller around off stump, eased to extra cover",1,1.4,1.04,1.4,0,0,107,144,7
253802,465783,"nice and full just outside off, Kohli squeezes it to the of side.",1,1.5,1.05,1.5,0,0,149,188,6
253802,465783,punched on the up to backward point. Confident stride forward as he met the ball,1,1.6,1.06,1.6,0,0,112,144,7
34102,49758,"squeezed wide of point for an easy single. Full and swinging away from off stump, Rohit opened the bat face to ease this wide of the fielder",1,2.1,2.01,2.1,1,1,101,106,7
253802,49758,"lands this full on middle, Kohli whips this to midwicket. Timed well but straight to the fielder",1,2.2,2.02,2.2,0,0,226,225,4
253802,49758,"leading edge, but wide of Malinga on his followthrough. Closed the bat face early to flick, moved a little early towards off",1,2.3,2.03,2.3,0,0,190,218,4
253802,49758,steers this back of length delivery to square third man to get off the mark,1,2.4,2.04,2.4,1,1,102,62,8
34102,49758,sprays this length ball down leg. Exercise time for the umpire. Looks like he's trying for the one that shapes away late and lost direction in the process,1,2.5,2.05,2.5,0,1,0,0,0
