batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
277916,55705,"tight line right away. Fullish and outside off with a hint of away movement, Rahane dabs it towards point off the face of the bat",1,0.1,0.01,0.1,0,0,126,153,7
277916,55705,"good length and weaves away outside off, Rahane gets forward and lets it pass. Nice TV-friendly carry for Panyangara",1,0.2,0.02,0.2,0,0,0,0,0
277916,55705,lovely outswinger outside off on a length. Ignored,1,0.3,0.03,0.3,0,0,0,0,0
277916,55705,"Panyangara drags Rahane forward with another seductive outswinger outside off. Rahane inches forward, has a nibble. Beaten soundly",1,0.4,0.04,0.4,0,0,0,0,0
277916,55705,and again... Pitched up in the channel and moves away. Rahane is leaden-footed as he wafts and misses,1,0.5,0.05,0.5,0,0,0,0,0
277916,55705,"Panyangara starts with a <I>maiden</I>. Back of a length, lifting delivery, holds its line outside off. Easy leave for Rahane.",1,0.6,0.06,0.6,0,0,0,0,0
237095,235514,"good length and angling away around off, Vijay presses forward and blunts it in front of the covers",1,1.1,1.01,1.1,0,0,141,201,6
237095,235514,"veering onto the pads, Vijay can't connect with a flick. They take a leg-bye",1,1.2,1.02,1.2,0,1,221,112,1
277916,235514,"Vitori slides another one down leg, Rahane does not flick it away this time. Wide called",1,1.3,1.03,1.3,0,1,0,0,0
277916,235514,"nice and full outside off, keeps going away with the angle. Rahane reaches out for a drive and skews it past the slip cordon to deep third man off a thick outside edge",1,1.3,1.04,1.3,2,2,80,75,7
277916,235514,"pitched up and outside off, Rahane gets forward and pushes it in the gap at the covers after opening the face for a couple",1,1.4,1.05,1.4,2,2,31,189,6
277916,235514,"even fuller and outside off, driven wide of backward point towards third man",1,1.5,1.06,1.5,1,1,58,115,7
237095,235514,"good length and on off, Vijay pats it defensively to the covers",1,1.6,1.07,1.6,0,0,123,209,6
277916,55705,"big appeal for leg before, not given. Good length, Panyangara brings this one back in, pinged above the knee-roll of the front pad. It would have trampolined over the stumps",1,2.1,2.01,2.1,0,0,0,0,0
277916,55705,"away-swinging ball outside off, poked to third man off a thick edge",1,2.2,2.02,2.2,1,1,86,54,8
