batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
34102,311592,"opens up with a shortish delivery that is picked off the hips to long leg. Well done, boys. You spotted the inswing",1,0.1,0.01,0.1,1,1,287,60,2
28235,311592,squares Dhawan up with a good length ball that straightens off the deck. The batsman was hoping to work the angle in and get a single through midwicket. Has to settle for one to third man off the outside edge,1,0.2,0.02,0.2,2,2,256,30,1
28235,311592,"spearing in at Dhawan and tags him on the full on the front boot! Huge appeal from the bowler and the cordon but the umpire says no. That was mighty close. Especially since he was beaten by a hint of swing away. In front of leg, might well have struck it",1,0.3,0.03,0.3,0,0,0,0,0
28235,311592,"back of a length on the fourth stump, Dhawan is uncertain of his off stump and seems to be beaten",1,0.4,0.04,0.4,0,0,0,0,0
28235,311592,"edged and taken! Starc continues where he left off against England. It's a teaser outside off and the fuller length drew Dhwan into that favourite cover drive of his. Except he doesn't account for the outswing again. Thick edge flies towards Finch at slip, who takes it over his head",1,0.5,0.05,0.5,0,0,195,124,1
277916,311592,"lovely length to dart the ball back in at the right-hander, pings off Rahane's pads while he tries a flick and goes to long leg",1,0.6,0.06,0.6,0,1,264,65,1
277916,489889,"easy sighter for Rahane as this is short and wide outside off, left well alone",1,1.1,1.01,1.1,0,0,0,0,0
277916,489889,"back of a length in the off-stump corridor, tapped into the covers with soft hands",1,1.2,1.02,1.2,0,0,169,193,5
277916,489889,beaten on the grope outside off. Another good length ball straightens to beat the batsman who was intending to play the angle,1,1.3,1.03,1.3,0,0,0,0,0
277916,489889,crisp stroke to get off the mark. Inches forward to a full delivery angled in on off stump and rolls his wrists to send the ball past mid-on's left. Cautious stroke,1,1.4,1.04,1.4,2,2,231,315,4
277916,489889,"keeps to his crease and defends a back of a length ball on middle, bit of an inside edge goes to fine leg",1,1.5,1.05,1.5,0,0,223,176,3
277916,489889,"good length ball on middle and leg, Rahane turns it to square leg",1,1.6,1.06,1.6,0,0,247,176,3
34102,311592,works the angle across the right-hander and Rohit is happy to see it through to the keeper,1,2.1,2.01,2.1,0,0,0,0,0
34102,311592,strays a touch too straight and Rohit relies on those subcontinent wrists to tuck the ball to long leg,1,2.2,2.02,2.2,1,1,272,67,1
277916,311592,"inside edge! That's very lucky! It was a bit short, but Starc has not provided the width to justify that cut shot. So very close to off stump, and instead it runs off to the boundary",1,2.3,2.03,2.3,4,4,260,26,1
277916,311592,"oops, that time he's send the full, inswinger a bit too far down leg",1,2.4,2.04,2.4,0,1,0,0,0
277916,311592,"back of a length and outside off, left to the keeper",1,2.4,2.05,2.4,0,0,0,0,0
277916,311592,magnificent stroke! He's taken on the short ball every time in the Tests and good technique helps him beat a diving Steven Smith at gully. Back and across and a sublime tap to send the ball to the point boundary,1,2.5,2.06,2.5,4,4,33,76,7
277916,311592,"full and outside off to entice the drive, Rahane falls into the trap and is lucky not to get the outside edge. Mirror image of the ball that got Dhawan",1,2.6,2.07,2.6,0,0,0,0,0
34102,489889,"full on off stump, defends the fourth delivery he has faced of the morning to mid-on",1,3.1,3.01,3.1,0,0,222,205,3
34102,489889,"good length ball, around sixth stump, Rohit shoulders arms and wanders to square leg",1,3.2,3.02,3.2,0,0,0,0,0
34102,489889,gets him forward to a good length ball and pushes towards midwicket,1,3.3,3.03,3.3,0,0,230,193,3
34102,489889,"lofted over the bowler's head! Phew, when he does things like that it makes you sit up and hack for breath. Fuller delivery outside off stump and he wades into the front foot to secure a straight six. And the MCG is a pretty big ground, remember",1,3.4,3.04,3.4,6,6,121,359,5
