batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
429754,326016,"poor ball, false shot, misfielding on the boundary. Gee, this is a good start. This is short and wide, Dickwella flashes at it with no feet. Gets an outside edge past the two slips. Jadhav moving to his right, slips and the ball bypasses him",1,0.1,0.01,0.1,4,4,313,65,2
429754,326016,"fuller delivery outside off, secures the outside edge again as Dickwella pokes outside his off stump. Down to third man again",1,0.2,0.02,0.2,1,1,272,47,1
300628,326016,drifts down leg as he pitches a good length ball on middle and finding new-ball swing.,1,0.3,0.03,0.3,0,1,0,0,0
300628,326016,<b>appreciable swing into the right-hander</b> as Chandimal gets an inside edge onto the top part of his pad,1,0.3,0.04,0.3,0,0,147,178,6
300628,326016,"<b>outswinger</b> which squares Chandimal up as he defends to cover. Good control from Bhuvi, the kind that is expected of him",1,0.4,0.05,0.4,0,0,122,172,6
300628,326016,"tries to clip a fuller delivery on leg stump to long leg, but he is a little tentative",1,0.5,0.06,0.5,0,0,191,143,1
300628,326016,lets go a good length ball outside off,1,0.6,0.07,0.6,0,0,0,0,0
429754,625383,"on the pads and Dickwella lifts it towards the square leg boundary. Outstanding shot, the kind he plays in his sleep, picking the ball up using his fast hands, but he should have run harder.",1,1.1,1.01,1.1,2,2,64,238,6
429754,625383,"full on off stump, blocks back to Bumrah",1,1.2,1.02,1.2,0,0,162,188,5
429754,625383,stands up tall and punches a shortish delivery outside off behind point,1,1.3,1.03,1.3,1,1,288,77,2
300628,625383,"gets some nip into the right-hander off back of a length, Chandimal nudges it to long leg and informs his partner about the new-ball jagging around",1,1.4,1.04,1.4,1,1,315,104,2
429754,625383,"<b>slower ball</b>, outside off - he took out Dickwella with such a delivery in the last game, and again today the batsman is early into his shot. Checks it so the drive goes down to cover",1,1.5,1.05,1.5,0,0,244,203,3
429754,625383,<b>appeal for lbw</B> as he pins Dickwella to the crease and hurries him with his pace. Umpire Wilson thinks it pitches outside leg and so shakes his head,1,1.6,1.06,1.6,0,0,0,0,0
300628,326016,plays with the ball snaking away from him as he late cuts it to deep third man. The shortish length might have helped Chandimal pull the shot off,1,2.1,2.01,2.1,2,2,65,75,7
300628,326016,"<b>jags away off the seam again</B> and Chandimal follows it with his hands, opening the face of the bat to make sure it goes wide of the second slip",1,2.2,2.02,2.2,1,1,118,42,8
