batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
298438,326016,"127 kph, back of a length and outside off stump. No love from Roy",1,0.1,0.01,0.1,0,0,0,0,0
298438,326016,"good length ball, aimed wider outside off stump, Roy ignores it again.",1,0.2,0.02,0.2,0,0,0,0,0
298438,326016,"spots the inswinger and blocks with the full face of the bat. The 131 kph delivery begins moving in the air, then goes off the pitch too. Bhuvneshwar can extract a lot from a grassy pitch",1,0.3,0.03,0.3,0,0,230,205,3
298438,326016,"<b>extra bounce</b>! Hits the deck properly this time, just outside off stump. It seems like a good ball to force through the covers off the back foot, but the kick does Roy. Lucky not to edge it",1,0.4,0.04,0.4,0,0,0,0,0
298438,326016,"too far outside off stump for the batsman to have any say in matters, though Roy does try, going for a half-hearted, lead-footed cut",1,0.5,0.05,0.5,0,1,0,0,0
298438,326016,"that's lovely. He pitches it up on and around off stump, doesn't quite get the amount of swing he would like, and Roy drives carefully to mid-off",1,0.5,0.06,0.5,0,0,137,237,5
298438,326016,"<b>top stuff to end the over</B>. He pitches it on fourth stump, gets it to straighten off the deck and Roy, who is pushing hard while camped on the back foot, is beaten on the outside edge",1,0.6,0.07,0.6,0,0,0,0,0
297628,625371,"fuller delivery outside off, Billings begins as openers should. Not playing when he doesn't need to",1,1.1,1.01,1.1,0,0,0,0,0
297628,625371,"shortish and outside off, Billings moves back and across and avoids it",1,1.2,1.02,1.2,0,0,0,0,0
297628,625371,"good shape away from the bat and Billings, who steps forward, in accordance to the fuller length, lets it go through to the wicketkeeper. Pitched on fifth stump and snaked towards slip",1,1.3,1.03,1.3,0,0,0,0,0
297628,625371,"flirts at a fuller delivery outside off and is <b>lucky not to nick off</b>. Half a stride forward, all hands as he looks to drive through mid-off's left. Outswing does him",1,1.4,1.04,1.4,0,0,0,0,0
297628,625371,"good move from Billings. Shows you how he thinks as a batsman. Sees the swing on offer and combats it by walking down the pitch. Then realising the line was wide of off stump and still moving away, he leaves the dangerous delivery",1,1.5,1.05,1.5,0,0,0,0,0
297628,625371,"back of a length and outside off, carry on, says Billings again. Seems like the openers have to pay their dues to cash in today",1,1.6,1.06,1.6,0,0,0,0,0
298438,326016,lovely batting. First Roy is outside his crease to negate the swing. Then he comes out towards the off side to exploit the thin legside field. There's only two there. And he flicks it over the vacant midwicket,1,2.1,2.01,2.1,4,4,340,238,3
298438,326016,steers a good length ball towards third man to get off strike,1,2.2,2.02,2.2,1,1,113,47,8
297628,326016,"walks at the bowler again, so Bhuvneshwar floats a fuller ball away from his reach, toeing the wide line with his away swing. Beaten on the drive by the outswing",1,2.3,2.03,2.3,0,0,0,0,0
297628,326016,"good length ball outside off, allowed through to the keeper",1,2.4,2.04,2.4,0,0,0,0,0
297628,326016,"fuller delivery, coming in through the air, Billings spots it and blocks with soft hands",1,2.5,2.05,2.5,0,0,150,197,5
297628,326016,"spears a full and wide delivery to point by not necessarily moving his front leg, but bending his back leg to get into position. Has good still head and doesn't overhit the ball",1,2.6,2.06,2.6,0,0,112,148,7
298438,625371,thought about reaching for this back of a length delivery veering away off the deck. Pulls his bat back just in time. This isn't an unplayable pitch. Just need to wait. The batsman just need to be patient,1,3.1,3.01,3.1,0,0,0,0,0
298438,625371,"strays a bit too straight, and with only two men on the leg side, Roy basically drives it wide of mid-on. On impact, the bat was very straight. Then comes a flick of the wrist during the followthrough",1,3.2,3.02,3.2,4,4,352,227,3
298438,625371,"shortish on off stump, Roy hangs back and flicks it through to deep square leg",1,3.3,3.03,3.3,1,1,325,129,2
297628,625371,"superb shot through extra cover. The man at mid-off could maybe have put in a better effort, was it Rahane? It's a fuller delivery just outside off stump and Billings takes a strong stride forward and hits with the swing.",1,3.4,3.04,3.4,4,4,59,318,5
297628,625371,beaten on the drive this time. Good on Pandya to keep pitching the ball up. He can swing it away. He has three slips encouraging him to do so.,1,3.5,3.05,3.5,0,0,0,0,0
297628,625371,"a touch too straight again and Billings comes forward, takes a straight ball on middle and off stump and whips it through vacant midwicket. Pandya wears a grimace. Not sure he has the control to bowl to a 7-2 off side field",1,3.6,3.06,3.6,4,4,341,235,3
298438,326016,"<b>beats him</b> with a shortish delivery pitching just outside off stump. Roy is trying to defend, but the ball moves away and gets big on him",1,4.1,4.01,4.1,0,0,0,0,0
298438,326016,"short and wide, and it doesn't matter how many people are there, Roy's power can deal with them. Carves it over point. That's a pretty terrible ball on this pitch",1,4.2,4.02,4.2,4,4,30,89,7
298438,326016,"good length ball on middle, Roy is squared up as he defends. He's worried about the ball straightening off the pitch, and it does. Just enough",1,4.3,4.03,4.3,0,0,209,199,4
298438,326016,"on the pads and Roy clips it between mid-on and midwicket. Excellent timing. Is the swing fading already? Or is this a one-off? Because Bhuvneshwar's seam position is towards slip, as he pitches on middle stump, looking for the magic delivery",1,4.4,4.04,4.4,4,4,274,329,4
298438,326016,"shortish on middle, nudged to midwicket",1,4.5,4.05,4.5,0,0,239,193,3
298438,326016,"fuller on off stump, pushes to mid-off.",1,4.6,4.06,4.6,0,0,142,250,5
297628,625371,"short of a length and outside off, Billings shoulders arms",1,5.1,5.01,5.1,0,0,0,0,0
297628,625371,"<b>lovely bowling</b>. This is at 137 kph, just outside off. Billings is pinned to the crease, not knowing which way to move because the fullish length is tying him down. Then the seam movement off the pitch defeats him",1,5.2,5.02,5.2,0,0,0,0,0
297628,625371,"angles the ball into middle and leg, Billings is cramped up, but he is still able to flick the ball to the left of deep backward square leg",1,5.3,5.03,5.3,1,1,293,186,3
298438,625371,takes a length ball on the up and drives to cover. Makes contact off the bottom of the bat.,1,5.4,5.04,5.4,0,0,141,237,5
298438,625371,"<b>excellent length</b>. It's full, it's asking for the drive, and there is just enough movement in the air and off the pitch to beat Roy's nervy cover drive",1,5.5,5.05,5.5,0,0,0,0,0
298438,625371,"stands and delivers, crunches this off drive past mid-off's right. Skillful cricket from Roy. Again, all he did was step forward to a fuller delivery and present the full face.",1,5.6,5.06,5.6,4,4,147,348,5
297628,326016,"shortish and outside off, Billings sets up for the cut, but this time the ball misbehaves by <b>staying low</B>",1,6.1,6.01,6.1,0,0,0,0,0
297628,326016,"back of a length, on fifth stump, coming in towards the off stump. Billings moves across to protect it and then leaves. Dhoni takes that at chest high this time. Spungy bounce",1,6.2,6.02,6.2,0,0,0,0,0
297628,326016,"back of a length and outside off, Billings pushes at the ball, with only his hands, and he is beaten by the seam movement away. England hanging on in tough conditions",1,6.3,6.03,6.3,0,0,0,0,0
297628,326016,walks across and at the bowler so the good length ball outside off is slid to point,1,6.4,6.04,6.4,0,0,114,151,7
297628,326016,"goes wide of the crease to see if the ball can straighten down the line. It does, but with the length short, the batsman, though it seems like he has edged it, is still in control of it. Single to third man",1,6.5,6.05,6.5,1,1,124,40,8
298438,326016,"this shortish delivery comes in off the pitch and Roy, aiming to cut, adjusts his shot just in time. And because he softens his hands, the inside edge doesn't go anywhere close to his stumps",1,6.6,6.06,6.6,0,0,164,133,8
297628,625383,"there's another that <b>flies past the edge</b>. Billings wafts at a length ball, aiming to flat bat it through cover.",1,7.1,7.01,7.1,0,0,0,0,0
297628,625383,"back of a length and outside off, Billings tries to cut, but he seems to play under the ball and is beaten again",1,7.2,7.02,7.2,0,0,0,0,0
297628,625383,"on the up drive, no connection again. <b>Third consecutive play and miss</B>. Good length from Bumrah. It's not his usual yorkers. it's not the short ball either. Just a good length on and around the off stump",1,7.3,7.03,7.3,0,0,0,0,0
297628,625383,"<b>edged</B>, but Billings hasn't pushed hard at this ball. It falls short of Rahul at second slip. Good length, and just outside off stump",1,7.4,7.04,7.4,0,0,158,107,8
297628,625383,walks at the bowler and a length ball well wide of off stump allows him to free the arms. Slashed to point,1,7.5,7.05,7.5,0,0,110,170,6
297628,625383,"<b>extra bounce</b> this time. Whoa. Seems like the honeymoon's over, boys. Time to face real life. And it is holding grudges. This good length ball outside off just kicks up off the deck like a cobra. Beats the front-foot slap",1,7.6,7.06,7.6,0,0,0,0,0
298438,326016,"shortish and aims it at the body, Roy keeps it out",1,8.1,8.01,8.1,0,0,157,193,5
298438,326016,just a little room and Roy sets up with a cut. Doesn't quite pick the gap at point though,1,8.2,8.02,8.2,0,0,125,139,7
298438,326016,lets this come on and glides the shortish delivery towards backward point,1,8.3,8.03,8.3,0,0,139,120,8
298438,326016,"shortish and outside off, cut to point",1,8.4,8.04,8.4,0,0,114,147,7
298438,326016,just beats Rahane running back and to his left from mid-off. Roy wants release. He looks for it by haring down the track. Gets under a length ball on off stump and having made room for himself he is able to slash it away. No control. Just enough power,1,8.5,8.05,8.5,4,4,35,280,6
298438,326016,"lovely hit through straight midwicket. Roy walks at the bowler, he judges this to be the one that moves away, so he moves across to get in line with it and then works his wrists to find the gap past mid-on's right",1,8.6,8.06,8.6,2,2,319,268,3
297628,625383,"continues to have the batsman in a tangle. His action is generating a lot more bounce than his team-mates. So he tries digging in a short ball, aims it at Billings' head, cramping him. The batsman goes for a hook and is beaten for pace",1,9.1,9.01,9.1,0,0,0,0,0
297628,625383,hammered through extra cover. His spell of seven dots is broken as Bumrah gives room to the batsman. Flays the bat through the line of a fuller ball and picks the gap to the left of mid-off,1,9.2,9.02,9.2,4,4,51,299,5
297628,625383,"<b>cuts him in half</b>. This is the indipper. Comes in off the pitch, and there is so much movement too. Billings seems to be accounting for the ball's change in direction but it just does so much",1,9.3,9.03,9.3,0,0,0,0,0
297628,625383,moves forward and across and flicks a length ball towards midwicket,1,9.4,9.04,9.4,0,0,243,183,3
297628,625383,blocks with an open face towards point,1,9.5,9.05,9.5,0,0,128,144,7
297628,625383,"<b>unplayable</B>. Downright trickery, really. Bumrah's action and his angle means the ball is always coming into the right-hander. Billings counts on that as he walks down the pitch, but the ball hits the deck, just short of a good length straightens past the defensive bat and goes through to the keeper.",1,9.6,9.06,9.6,0,0,0,0,0
298438,625371,"<b>keeps low</b> having beaten the bat. This is on a good length, just outside off. Roy tries to defend but it moves off the seam",1,10.1,10.01,10.1,0,0,0,0,0
298438,625371,"on the pads and Roy, playing as late as he can, flicks it to long leg. More of the inside edge, I suspect",1,10.2,10.02,10.2,1,1,297,84,2
297628,625371,"driven back past the bowler. Shows there is value for runs here. Any time the batsman have even remotely timed the ball into a gap, it hurries away. This is a good length ball and Billings just hit through the line. The impact was more off the inside half of the bat",1,10.3,10.03,10.3,4,4,140,356,5
297628,625371,"good length and outside off, pushes it into the covers",1,10.4,10.04,10.4,0,0,119,191,6
297628,625371,"shortish and outside of, steers it to point and pinches a quick single. That's excellent work. They beat Jadeja's arm",1,10.5,10.05,10.5,1,1,102,173,6
298438,625371,"that's the worst ball on this pitch. Short, afforing all the room the batsman needs to do his dirty business. And this is gloriously dirty. A pull, standing tall on the front foot to the left of midwicket",1,10.6,10.06,10.6,4,4,339,270,3
297628,625383,"good length ball at off stump, Billings defends with an open face through the covers",1,11.1,11.01,11.1,1,1,136,190,6
298438,625383,"drives a length ball on off stump to mid-off with a wristy flourish. It's a difficult shot to pull off when there's sideways movement on offer, but Roy is succeeding by connecting with a straight bat and then doing the extra bit",1,11.2,11.02,11.2,0,0,210,241,4
298438,625383,"back of a length and outside off, steers it to deep third man",1,11.3,11.03,11.3,1,1,139,27,8
297628,625383,defends a back of a length ball on off stump into the covers,1,11.4,11.04,11.4,0,0,125,184,6
297628,625383,angled into the middle and leg stump and Billings flicks it through to deep midwicket,1,11.5,11.05,11.5,1,1,324,227,3
298438,625383,"moves across outside off to pull a short delivery to the right of mid-on. Mistimes it. It's almost as it the ball didn't come on the way he expected. What the heck's going on, Kolkata? Where have you been? The game's on.",1,11.6,11.06,11.6,1,1,289,263,3
298438,36084,"short and wide outside off, cut to deep point",1,12.1,12.01,12.1,1,1,60,106,7
297628,36084,"pushes it through on leg stump, flicks it through midwicket",1,12.2,12.02,12.2,1,1,311,222,3
298438,36084,stands up tall against a short delivery outside off and pats it to long-on,1,12.3,12.03,12.3,1,1,234,307,4
297628,36084,"steps down the track, trying to play for turn, but it just comes on with the angle. Billings just about manages to flick it behind square leg. They think about a single, but Roy says no just in time to send his partner back before the throw",1,12.4,12.04,12.4,0,0,236,123,2
297628,36084,cramps him for room and he blocks down the pitch,1,12.5,12.05,12.5,0,0,204,206,4
297628,36084,"good footwork, this is just a bit short and just a bit wide. Billings jumps back in his crease and carves the ball behind point, meaning the man in the deep has to run a distance to his left",1,12.6,12.06,12.6,2,2,27,220,6
298438,625383,"forces the ball away to the right of mid-on. Roy has to get up on his toes to get on top of the bounce, and then his bottom-handed power comes through with the shot. Pandya moves quickly to his right and stops the pull shot from beating him",1,13.1,13.01,13.1,1,1,248,264,4
