batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
53118,481896,"back of a length, angling in and cramping Smith, who squeezes it towards short midwicket",1,0.1,0.01,0.1,0,0,234,195,3
53118,481896,"shortish ball, skids through and is onto Smith too quick to pull. Hits high up on the bat, on the sticker, and rolls to Rahane at square leg",1,0.2,0.02,0.2,0,0,245,184,3
53118,481896,"short and wide and Smith cuts that away fiercely, rolling his wrists over and finding the gap to the left of backward point",1,0.3,0.03,0.3,4,4,34,87,7
53118,481896,now he bowls one on the pads and Smith clips it away to long leg,1,0.4,0.04,0.4,1,1,307,87,2
51880,481896,"beauty. Back of a length, angling across and passing Gayle very close to off stump. Goes back and across to defend but that quickly slips past his outside edge, squaring him up. Ooh, what happened there, Snicko shows a mild deviation but no one had appealed",1,0.5,0.05,0.5,0,0,0,0,0
51880,481896,this one's a little wider and Gayle deliberately plays inside the line to leave it,1,0.6,0.06,0.6,0,0,0,0,0
53118,376116,"fullish, fifth-stump line, left alone. Just a hint of away swing on that one",1,1.1,1.01,1.1,0,0,0,0,0
53118,376116,"not short enough to pull, and it's swinging away and he has to fetch it from quite a distance outside off. Pops it up in the air, drops down safely short of mid-on",1,1.2,1.02,1.2,0,0,213,243,4
53118,376116,"short and wide, and Smith flays at it, away from his body, leaves him and beats his outside edge",1,1.3,1.03,1.3,0,0,0,0,0
53118,376116,"good ball, closer to off stump and a little fuller. Smith leaves it alone",1,1.4,1.04,1.4,0,0,0,0,0
53118,376116,"back of a length outside off, dabbed away to third man",1,1.5,1.05,1.5,1,1,117,40,8
51880,376116,"back of a length, straightens into Gayle, and he rises to his toes and defends back to the bowler",1,1.6,1.06,1.6,0,0,195,201,4
53118,481896,"length ball, a bit of width outside off, slapped hard but too close to Rohit at cover point",1,2.1,2.01,2.1,0,0,113,186,6
53118,481896,"back of a length, angling into middle stump, shuffles across and works that to square leg",1,2.2,2.02,2.2,0,0,253,171,3
53118,481896,that's painful. It's just a touch short again and again it's too quick to pull. It hurries through at an angle and smacks him in the stomach,1,2.3,2.03,2.3,0,0,0,0,0
53118,481896,"and again he goes for a pull off a not-quite-short enough ball, and it pops off his thigh pad to the left of Dhoni",1,2.4,2.04,2.4,0,0,0,0,0
53118,481896,"back of a length, a bit of swing in towards middle stump, tucked away to square leg",1,2.5,2.05,2.5,0,0,227,196,3
53118,481896,"this is strange from Smith. Skips down the pitch now, looking to make room and flay that through the off side. Swings in, beats his inside edge, and bounces over the stumps through to the keeper",1,2.6,2.06,2.6,0,0,0,0,0
51880,376116,"back of a length on middle and off, blocked into the on side",1,3.1,3.01,3.1,0,0,154,236,5
51880,376116,"the previous one straightened a bit, this one went with the angle outside off and Gayle was in a horrendous position, to the leg side of the ball and bringing his bat down at an angle. Partly beaten, partly left alone",1,3.2,3.02,3.2,0,0,0,0,0
51880,376116,"a little wider now, easier leave for Gayle",1,3.3,3.03,3.3,0,0,0,0,0
51880,376116,"he's attacking that channel very well, and again Gayle withdraws his bat inside the line to make the leave",1,3.4,3.04,3.4,0,0,0,0,0
51880,376116,"this time he's genuinely beaten. It was a little fuller, a little closer to off, and he went back and across to defend it and it left him just a touch after pitching, exaggerating the angle away from him",1,3.5,3.05,3.5,0,0,0,0,0
51880,376116,"short now, into the ribcage, and that is excellent fielding from Rahane. Gayle rises to swat away a controlled pull and Rahane, at backward square leg, dives to his right and comes up with the ball in his hands",1,3.6,3.06,3.6,0,0,129,122,7
53118,481896,"slides down the leg side now, back of a length. Smith looks to move across and play the glace, misses and it hits his thigh pad and rolls away towards long leg",1,4.1,4.01,4.1,0,2,235,37,1
53118,481896,"length ball outside off, left alone",1,4.2,4.02,4.2,0,0,0,0,0
53118,481896,"back of a length, swinging in towards middle stump and tucking Smith up for room. He doubles up and blocks it uncomfortably into the on side",1,4.3,4.03,4.3,0,0,226,183,3
53118,481896,"back of a length on off stump, hops across and works that to the right of mid-on",1,4.4,4.04,4.4,0,0,223,221,4
53118,481896,"gone! Too close to cut, and he stayed inside the line and poked at it with an angled bat. Came in off the pitch, and a thin but easily discernible edge through to Dhoni",1,4.5,4.05,4.5,0,0,177,109,8
52983,481896,"banged in short outside off, Samuels drops his gloves out of the way to let it go, and it's back-to-back-to-back maidens",1,4.6,4.06,4.6,0,0,0,0,0
51880,376116,"fullish outside off, angling away. Gayle tucks his bat behind his pad and leaves it alone",1,5.1,5.01,5.1,0,0,0,0,0
51880,376116,"back of a length, too straight, tucked off the hips through square leg. First runs off the bat in a loooong time.",1,5.2,5.02,5.2,1,1,69,113,7
52983,376116,"full outside off. Samuels' front foot is absolutely static, and he simply stands there and leaves it alone",1,5.3,5.03,5.3,0,0,0,0,0
52983,376116,"once again, it's pretty full outside off, and Samuels leaves without moving his feet",1,5.4,5.04,5.4,0,0,0,0,0
52983,376116,"looks to get this straighter, overdoes it, slides down the leg side",1,5.5,5.05,5.5,0,1,0,0,0
52983,376116,"fullish outswinger outside off. Samuels is beaten, poking away from his body",1,5.5,5.06,5.5,0,0,0,0,0
52983,376116,"another teasing ball in that channel, and Samuels leaves again",1,5.6,5.07,5.6,0,0,0,0,0
51880,481896,short and way outside off stump. Too wide for Gayle to make any contact with that flat-batted slap,1,6.1,6.01,6.1,0,1,0,0,0
51880,481896,"down the track and Gayle has a big swing at it, across the line. Ball swings away and beats him by a light year",1,6.1,6.02,6.1,0,0,0,0,0
51880,481896,"whoa. That's shortish, rising over middle and off, Gayle drops his bat down, inside the line, and half leaves, half plays and misses",1,6.2,6.03,6.2,0,0,0,0,0
51880,481896,"back of a length, fifth-stump line, left alone",1,6.3,6.04,6.3,0,0,0,0,0
51880,481896,"full, angling in, looking for the lbw ball, I guess. Overdoes it and it slips a fair way down the leg side",1,6.4,6.05,6.4,0,1,0,0,0
51880,481896,"back of a length quite a distance outside off, left alone",1,6.4,6.06,6.4,0,0,0,0,0
51880,481896,"<b>dropped!</b> Umesh moved quickly to his right from third man as Gayle swung hard at this full ball outside off. It swung away from him, and the top edge went high in the air, Umesh fell to his right, grabbed it with both hands, but it popped out when his elbows hit the ground. Good effort, and Dhoni applauds it",1,6.5,6.07,6.5,1,1,293,65,2
52983,481896,"back of a length outside off, dabbed down to third man",1,6.6,6.08,6.6,1,1,132,36,8
52983,376116,middle-stump yorker as Samuels makes room to play through the off side. Digs it away towards cover,1,7.1,7.01,7.1,1,1,135,209,6
51880,376116,"It's all happening, there's a run-out, and I'll have to take a moment to figure out exactly what all happened. It was short, and too quick for Gayle to pull from outside off. Hit high on the bat, fell short of Mohit running forward from mid-on and diving. Samuels wanted the single, Gayle was ball-watching, and both were at the batsman's end when Mohit threw to the other end. Kohli backed up quickly from cover to complete the run-out",1,7.2,7.02,7.2,0,0,152,235,5
51880,376116,"length ball, angling across towards off stump, and Gayle hits that on the up, hits it well, up and over mid-off",1,7.3,7.03,7.3,4,4,261,344,4
