batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
429754,326016,"short of length on middle and leg, nurdled to fine leg",1,0.1,0.01,0.1,1,1,71,85,7
50747,326016,"much better this time. Floats a length ball on middle and off, Tharanga confidently defends",1,0.2,0.02,0.2,0,0,208,200,4
50747,326016,"laced this through cover. Nothing like a flowing drive to get you going. Wide half-volley, Tharanga leans forward and puts this away without much fuss.",1,0.3,0.03,0.3,4,4,359,198,3
50747,326016,steers this back of length delivery on off stump to square third man,1,0.4,0.04,0.4,1,1,300,90,2
429754,326016,"this one nips back in from length on middle, Dickwella plays outside the line and is hit high on the thigh pad",1,0.5,0.05,0.5,0,0,216,174,3
429754,326016,"much better. Length and closer to the stumps, solidly defended.",1,0.6,0.06,0.6,0,0,193,188,4
50747,475281,"gets some inward movement but this is a touch short, on middle and leg, worked into the gap at deep backward square leg",1,1.1,1.01,1.1,2,2,73,114,7
50747,475281,"around the off-stump channel at good length, Tharanga watches this through to MS Dhoni",1,1.2,1.02,1.2,0,0,0,0,0
50747,475281,"beautiful drive, creamed through cover. Looking for the late swing and so he pitched this up outside off, Tharanga planted forward and put that away into the gap. Didn't try to hit it hard. Pure timing, typical left-hander's elegance",1,1.3,1.03,1.3,4,4,349,249,3
50747,475281,driven again but this time he's hit that straight to the man at extra cover. <b> He was moved there from second slip specifically for this kind of stroke </b>,1,1.4,1.04,1.4,0,0,244,192,3
50747,475281,"hustles him with a length ball on middle, Tharanga hops back into the crease and blocks",1,1.5,1.05,1.5,0,0,186,191,4
50747,475281,"gets this to nip back into middle from the good length area, defended solidly",1,1.6,1.06,1.6,0,0,228,197,3
429754,326016,"much fuller and just around off, eased to Rohit at short cover",1,2.1,2.01,2.1,0,0,238,196,3
429754,326016,"slower delivery but this is a touch short on middle and off, Dickwella runs this down to third man",1,2.2,2.02,2.2,1,1,228,136,2
50747,326016,"struck on the pad but <b> this one pitched way outside leg. </b> Short of length delivery, kept a touch low as well. Tharanga was overbalanced as he tried to work that away.",1,2.3,2.03,2.3,0,0,221,176,3
50747,326016,"bends one back into middle and leg, flicked straight to square leg. Tharanga's hitting them beautifully today",1,2.4,2.04,2.4,0,0,137,183,6
50747,326016,"tucks him up for room with a length ball on middle, tucked to the leg side for an easy single",1,2.5,2.05,2.5,1,1,123,175,6
429754,326016,"as far as return catches go, it can't get simpler than that. <b> Bhuvneshwar's first wicket of the series. </b> This is a knuckleball, the variation in pace does Dickwella in as he looks to flick but this one just stops on him and he ends up chipping it back to the bowler on his followthrough.",1,2.6,2.06,2.6,0,0,180,194,4
50747,475281,"floats this full on middle and off, defended back down the pitch",1,3.1,3.01,3.1,0,0,215,218,4
50747,475281,"full and just outside off, crunched straight to cover point",1,3.2,3.02,3.2,0,0,249,171,3
50747,475281,this is simply sensation. There are three fielders on the off side ring and he still picks the gap. Width on offer and he flays this away into the gap between cover point and point,1,3.3,3.03,3.3,4,4,354,163,2
50747,475281,pulled into the gap at deep backward square leg. Got into an awkward position as the ball kept low but he went through with the stroke,1,3.4,3.04,3.4,2,2,58,108,7
50747,475281,opens the bat face late to ease this length ball outside off to square third man,1,3.5,3.05,3.5,1,1,265,62,1
304735,475281,"play and a miss. Full and swinging away, he went for an expansive drive with minimal footwork, beaten.",1,3.6,3.06,3.6,0,0,0,0,0
50747,326016,"mistimes an on-drive to mid-on but they scamper through for a quick single. Kuldeep was a little deep, and so wasn't able to get to the ball quickly enough",1,4.1,4.01,4.1,1,1,165,220,5
304735,326016,looks to work this square on the leg side but the ball zips back in to deflect off the pad to short square leg,1,4.2,4.02,4.2,0,1,224,155,2
50747,326016,"quick bouncer, so quick that even MS Dhoni couldn't stop that with one hand despite leaping like a goalkeeper. This was targeted at the body but ended up pitching it wide outside off, Tharanga swayed out of the way and saw the ball race to the boundary.",1,4.3,4.03,4.3,0,4,0,0,0
50747,326016,right besides the line of that indipper as he bunts it back down the pitch,1,4.4,4.04,4.4,0,0,174,205,5
50747,326016,"angles a full ball on middle and leg, turned into the gap between midwicket and square leg",1,4.5,4.05,4.5,1,1,116,189,6
304735,326016,"has he gloved this bouncer? No. Went for the hook, this was a skiddy bouncer and he's beaten him for pace. Don't often see Bhuvneshwar do that but this was a serious effort ball.",1,4.6,4.06,4.6,0,0,0,0,0
50747,475281,"blasts this past mid-on. Right into his swinging arc from around the stumps, showed the full face of the bat as he drilled this from outside off.",1,5.1,5.01,5.1,4,4,149,358,5
50747,475281,mistimes a pull to Chahal at square leg this time. Wasn't all that short,1,5.2,5.02,5.2,0,0,115,157,7
50747,475281,"belted that through deep square. In complete control of the pull. Short of length on middle and leg, Tharanga picked the length early, transferred the weight back and kept it all along the ground as he put that away.",1,5.3,5.03,5.3,4,4,14,271,6
50747,475281,"much better. Fuller on leg stump, defended to short midwicket. This was a slower delivery as well",1,5.4,5.04,5.4,0,0,162,181,6
50747,475281,"knuckleball this time, lands this at length around off stump, bunted to cover",1,5.5,5.05,5.5,0,0,245,195,3
50747,475281,"excellent bouncer. Short on middle and leg, Tharanga ducks under it this time",1,5.6,5.06,5.6,0,0,0,0,0
304735,326016,looks to play a short-arm jab but somehow ends up skewing this over the bowler's head. Mid-on can't get around. <b> Not entirely in control </b>,1,6.1,6.01,6.1,4,4,240,343,4
304735,326016,"<b> sensational from Kohli! </b> He was back-pedalling from mid-off but never lost sight of the ball. This was lofted as Munaweera made room to loft, but didn't get under the length properly - <b> this was another knuckleball </b> - which meant he didn't get the power he would've liked. Kohli timed his jump well, even with the momentum taking him back furiously, to pull it off.",1,6.2,6.02,6.2,0,0,147,275,5
301236,326016,"much fuller and just around off, he shows the full face of the bat in defense",1,6.3,6.03,6.3,0,0,0,0,0
301236,326016,right behind the line of that length ball as he bunts to point,1,6.4,6.04,6.4,0,0,239,171,3
301236,326016,"gets this to nip away off the surface from length on middle and off, defended confidently",1,6.5,6.05,6.5,0,0,204,183,3
301236,326016,"skiddy length ball angling into middle from around the stumps, he hops back into the crease and defends",1,6.6,6.06,6.6,0,0,145,187,6
50747,475281,"slower delivery again, makes some room and cuts this down to Kuldeep at square third man",1,7.1,7.01,7.1,1,1,282,82,2
301236,475281,"looks to bowl a short ball into his armpits but misses his line marginally. This one's down leg, comfortably avoided. Rightly called wide",1,7.2,7.02,7.2,0,1,0,0,0
301236,475281,"gets on top of the bounce and fends this away into the off side, quick single taken",1,7.2,7.03,7.2,1,1,234,168,3
50747,475281,"into the gap, beats the diving Rohit at extra cover. This was slower and fuller outside off, Tharanga hit this really hard",1,7.3,7.04,7.3,2,2,327,233,3
50747,475281,"<b> the typical Jayasuriya whip off the hip! </b> Short of length on middle and leg, he helps this along on the hop past short fine leg. Lovely",1,7.4,7.05,7.4,4,4,55,57,7
50747,475281,"another slower ball and this time he held his shape to loft this cleanly over extra cover. Shardul's being picked away with ease, not going as planned for him",1,7.5,7.06,7.5,4,4,349,234,3
50747,475281,"it's going from bad to worse for Shardul. Short and angling into middle, Tharanga slashes and gets a thick edge that flies past Dhoni to the third man boundary. <b> 17 off that over </b>",1,7.6,7.07,7.6,4,4,255,3,1
301236,326016,"back of length, just around off, defended",1,8.1,8.01,8.1,0,0,234,180,3
301236,326016,"gets this full ball to bend back in late from outside off, Thirimanne shows the full face of the bat in defense",1,8.2,8.02,8.2,0,0,197,191,4
