batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
226492,376116,"nice start. A good length delivery is swinging away outside off, Guptill gets forward and taps the ball towards point. Gentle swing, gentle pace",1,0.1,0.01,0.1,0,0,147,157,7
226492,376116,"more swing, Not exactly full, a good length outside off. 141 kph, slightly wider. Guptill dabs the ball towards backward point",1,0.2,0.02,0.2,0,0,115,160,7
226492,376116,"136 kph, Guptill shimmies down but has to duck for the well-directed bouncer. Looked a tad leg side, could have been a wide",1,0.3,0.03,0.3,0,0,0,0,0
226492,376116,"nice bowling. Tight around off, no room. Guptill advances slightly but has to defend. Typical positive intent",1,0.4,0.04,0.4,0,0,192,178,4
226492,376116,"another good delivery, good length outside off, moves away a touch. Guptill stays in his crease and defends, with bat away from the pad. Looked ungainly",1,0.5,0.05,0.5,0,0,120,190,6
226492,376116,"maiden to start. Persists with a good length delivery outside off, pushed towards point",1,0.6,0.06,0.6,0,0,111,161,7
388802,277955,"some swing, but too straight. Good length on Latham's pads, neatly flicked through square leg. Immediate display of these openers' contrasting techniques. Latham depending on timing and gets three, Guptill relying on power and not getting anything so far",1,1.1,1.01,1.1,3,3,23,184,6
226492,277955,"full outside off, pushed through fuller. Guptill gets forward and skwes the ball off the outside half, gets it over and finds the gap through point. Not in control of that",1,1.2,1.02,1.2,4,4,7,189,6
226492,277955,"better from Guptill. Fuller and wider outside off, just inside the wide line. Left alone",1,1.3,1.03,1.3,0,0,0,0,0
226492,277955,"nice stroke. Lovely execution. A tad too full outside off, Guptill stays in his crease, but plonks his front foot forward late. Wanted to go straight over the bowler but squirts the ball over mid-off. Went way over. Hasn't found his timing, but productive",1,1.4,1.04,1.4,4,4,246,344,4
226492,277955,"that's rubbish. Short and wide from Dhawal, Guptill sees width and throws his hands at that. Scythes his cut into the gap through extra cover. Superb shot. No problem with timing there",1,1.5,1.05,1.5,4,4,9,207,6
226492,277955,"lovely shot. A bit too full outside off, still getting gentle away shape. Guptill strides forward and times his off drive towards mid-off and sets off immediately., something Warner has become extremely effective with. Good batting",1,1.6,1.06,1.6,1,1,156,237,5
226492,376116,"full and straight. Hardly any swing because it was a slower delivery, pace off. Blocked",1,2.1,2.01,2.1,0,0,180,201,4
226492,376116,"good length on middle, no room. Umesh's lines are really good. Guptill blocks it back to the bowler",1,2.2,2.02,2.2,0,0,177,200,5
226492,376116,"shortish and wide outside off, a short delivery. Still gets some swing. Guptill sways out of the line",1,2.3,2.03,2.3,0,0,0,0,0
226492,376116,"another good length delivery in the channel just outside off, a thick outside edge to third man for a couple.",1,2.4,2.04,2.4,2,2,109,32,8
226492,376116,"skews it over mid-off. Mid-on is in a few metres. Full delivery on middle, keeps very low and Guptill toe-ends the ball just over mid-on. Mishy the man",1,2.5,2.05,2.5,2,2,265,286,4
226492,376116,"not where he wanted that. Shortish on a sixth-stump channel, Guptill opens the face of his bat and looked to steer it past point or to third man. But the ball takes the face and whistles past a wide slip for four",1,2.6,2.06,2.6,4,4,113,12,8
388802,277955,"a full, slower delivery outside off, no cut on the offcutter. Straight and so easy for an in-form Latham to caress his drive through cover. Sublime batting, but not a great ball",1,3.1,3.01,3.1,4,4,354,229,3
388802,277955,"good length outside off, very wide, left alone",1,3.2,3.02,3.2,0,0,0,0,0
388802,277955,"133 kph, brings the line closer to off on a length fuller than good. Latham leaves again",1,3.3,3.03,3.3,0,0,0,0,0
388802,277955,"full outside off, nice length. The bat handle turns in his hand and he skews his drive to short cover",1,3.4,3.04,3.4,0,0,236,188,3
388802,277955,"a plan to get Latham driving to short cover goes wrong. A tad full outside off, Latham stays in his crease, waits for the ball and just times his drive through cover. Superlative timing, finding the gap an important requisite to run-scoring and Latham checking all boxes",1,3.5,3.05,3.5,4,4,355,193,3
388802,277955,"fullish and wide, leaves this time",1,3.6,3.06,3.6,0,0,0,0,0
226492,376116,"smashed over mid-off. 137 kph, again looking at the toe-end of the bat. Overpitched outside off, Guptill clears his front foot and lofts the ball over mid-off. Got more than enough on that to clear the fielder. Definite low bounce",1,4.1,4.01,4.1,4,4,130,346,5
