batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
379143,326016,"wayward start. No swing. Shortish delivery down leg, de Kock lets it go and earns a free run.",1,0.1,0.01,0.1,0,1,0,0,0
379143,326016,"good length delivery outside off, still no movement. Inside-edged towards square leg for a single.",1,0.1,0.02,0.1,1,1,135,141,7
43906,326016,"lovely delivery. Good length on off, not much movement so have to be straight. Amla defends under his eyes",1,0.2,0.03,0.2,0,0,151,190,6
43906,326016,"and again. Accurate around off, a solid defensive stroke. Amla's head right over the ball.",1,0.3,0.04,0.3,0,0,153,184,6
43906,326016,"slightly wider outside off, seams back just a touch. Amla offers no stroke.",1,0.4,0.05,0.4,0,0,0,0,0
43906,326016,"fullish outside off, Amla comes forward and blocks into the off side. Pad very close to bat.",1,0.5,0.06,0.5,0,0,150,178,6
43906,326016,a genuine edge. But the lack of pace from Bhuvneshwar and Amla's Test-type soft hands means the ball goes right down. Past second slip's right for a run,1,0.6,0.07,0.6,1,1,116,81,8
43906,625383,"lovely start. On a length on off, still no swing or lateral movement of any kind. But the line is good enough to earn Amla's respect. Blocked",1,1.1,1.01,1.1,0,0,158,194,5
43906,625383,"slightly wide, that should be a warning not to bowl there. Back of a length outside off, not even wide enough to cut but Amla executes a nice cut to square third man.",1,1.2,1.02,1.2,1,1,29,122,7
379143,625383,"good call of ""noo"" from Amla. De Kock a bit tentative, a bit eager. Works one to square leg and sets off. The calm of Amla",1,1.3,1.03,1.3,0,0,155,151,7
379143,625383,"136 kph. Back of a length on leg, de Kock misses a glance and is struck on the body. Ouch.",1,1.4,1.04,1.4,0,0,0,0,0
379143,625383,"full outside off, defended back towards mid-off",1,1.5,1.05,1.5,0,0,229,189,3
379143,625383,"good end. Lovely over. Fullish delivery close to off, de Kock keeps it out. Cautious start from SA, as expected",1,1.6,1.06,1.6,0,0,176,202,5
43906,326016,"good length outside off, punched from the back foot into the cover region.",1,2.1,2.01,2.1,0,0,125,186,6
43906,326016,"outside off, fuller than a good length and that brings Amla forward, blocks calmly into the off side",1,2.2,2.02,2.2,0,0,123,176,6
43906,326016,misjudged run. He had to wait for just that fraction of a second more to see if it passed the bowler. Driven to Bhuvi's left. Kohli at mid-off is quick on it and throws off balance but misses the stumps because of that lack of control. <strong>Amla was gone by a mile</strong>,1,2.3,2.03,2.3,1,1,168,240,5
379143,326016,"strays down leg, another wide",1,2.4,2.04,2.4,0,1,0,0,0
379143,326016,"the line is just a tad too straight to de Kock. With that strong bottom hand, he'll flick all day. Whips this through square leg",1,2.4,2.05,2.4,2,2,60,104,7
379143,326016,"that's better. It's straight but angled away. Pitches on middle, moves towards off. De Kock is expecting that line, nudges to square leg",1,2.5,2.06,2.5,0,0,142,161,7
379143,326016,"another calm flick down to fine leg for one. De Kock wanted two, but it ain't there. Sends Amla back",1,2.6,2.07,2.6,1,1,143,123,8
379143,625383,straight. Elegant. India's plan has been not to give width. But their lengths have been wayward. This is overpitched and straight and de Kock drives straight back with the full face. Delectable hit,1,3.1,3.01,3.1,4,4,181,359,4
379143,625383,"slightly shorter down leg, some extra bounce and it takes the inside half of the bat to fine leg",1,3.2,3.02,3.2,1,1,119,135,7
43906,625383,"almost rolled back. Good length delivery down leg, Amla pulls but it isn't short enough. Lobs up off his thigh pad, he isn't aware so he cowers over the stumps like he was protecting the stumps from precipitation. The ball trickles past alongside",1,3.3,3.03,3.3,0,0,0,0,0
43906,625383,"back of a length outside off, punched to mid-off from the back foot",1,3.4,3.04,3.4,0,0,162,253,5
43906,625383,"that's nicely played. On the pads, worked to wide mid-on for a single. That's Amla strength, manufacturing singles from good balls",1,3.5,3.05,3.5,1,1,203,223,4
379143,625383,"too straight again, easy run. De Kock nudges down to fine leg",1,3.6,3.06,3.6,1,1,74,78,7
379143,326016,"that's a better length. Around off, no room, not full, not short. Pushed to mid-off",1,4.1,4.01,4.1,0,0,197,186,4
379143,326016,"runs says the umpire. Full down leg, off the pad or bat past fine leg. Easy runs. This isn't an attacking line.",1,4.2,4.02,4.2,4,4,118,17,8
379143,326016,"way too straight for a man with a strong bottom hand. Back of a length on middle, nudged down to fine leg.",1,4.3,4.03,4.3,1,1,78,83,7
43906,326016,"that's better. 140 kph, good length outside off. Amla is happy to stay on the back foot and punch, but finds extra cover.",1,4.4,4.04,4.4,0,0,113,186,6
43906,326016,"quite tight outside off, scythed towards point. Jadeja is quick on it",1,4.5,4.05,4.5,0,0,113,166,6
43906,326016,"nice end. Back of a length outside off, hit up towards mid-off. The line to Amla has been good, not to de Kock",1,4.6,4.06,4.6,0,0,149,244,5
379143,625383,"that's the first short and wide delivery. De Kock laces a cut straight to backward point. Hmm, missed four there",1,5.1,5.01,5.1,0,0,238,143,2
379143,625383,"oh superb. Keep the next four balls there. Fuller than a good length, honing in on that off bail. Defended towards cover",1,5.2,5.02,5.2,0,0,225,190,3
379143,625383,"on middle and leg, clipped to Yuvraj at square leg who sloppily misfields. De Kock wants to take advantage and Amla tells de Kock to chill by sending him back. Quick recovery from Yuvraj",1,5.3,5.03,5.3,0,0,113,184,6
379143,625383,"fullish on middle and leg, de Kock's strong bottom hand takes a normal drive to mid-on to wide mid-on. Such fine margins and there's one",1,5.4,5.04,5.4,1,1,146,253,5
43906,625383,"wow. Shot of the day. Back of a length outside off, wasn't short enough to cut. So he didn't cut. Instead, he brings his bat down at a different angle and punches a drive. Cuts out the risk of an edge and finds the gap through point. Typical Amla quality",1,5.5,5.05,5.5,4,4,15,211,6
43906,625383,"good length outside off, punched on the up towards cover",1,5.6,5.06,5.6,0,0,118,198,6
379143,326016,"back of a length on middle and leg, pulled to fine leg.",1,6.1,6.01,6.1,1,1,101,89,7
43906,326016,"lovely. Good length outside off, dabbed away to third man",1,6.2,6.02,6.2,1,1,111,66,8
379143,326016,"good length on a fourth-stump line, shovelled to mid-on from the back foot. Ugly skew",1,6.3,6.03,6.3,0,0,135,191,6
379143,326016,"short outside off, wrong shot selection. It sits up to be cut but de Kock was anticipating that straight line so he chooses to pull. but the ball goes past. Nice lines",1,6.4,6.04,6.4,0,0,0,0,0
379143,326016,"138 kph, another ugly stroke. Just a little bit of lateral movement. De Kock wanted to drive, but the ball moves off the pitch with some angle. De Kock's feet are nowhere, rooted to the crease and the ball goes past",1,6.5,6.05,6.5,0,0,0,0,0
379143,326016,"this is just a good delivery. On a length outside off, and moves away after pitching. De Kock is beaten. No shame, stick it out. .",1,6.6,6.06,6.6,0,0,0,0,0
43906,625383,"walks right across. Wants to put him off his line and length. Back of a length outside off, Amla walks across and pulls down to fine leg",1,7.1,7.01,7.1,1,1,290,78,2
379143,625383,"fullish outside off, fourth-stump line. 145 kph, driven to mid-on. Again that bottom hand taking it wider than it should have gone",1,7.2,7.02,7.2,0,0,149,199,5
379143,625383,"excellent lines. Good length outside off, de Kock blocks towards point",1,7.3,7.03,7.3,0,0,232,158,2
379143,625383,"fullish delivery down leg, off the pad towards fine leg. Pitching outside leg. Shuffled right across. One leg bye to fine leg",1,7.4,7.04,7.4,0,1,146,129,8
43906,625383,"a low full toss outside off, 142 kph, Amla wants to play straight so he misses out on a full toss. Beaten by pace as he taps one to mid-on",1,7.5,7.05,7.5,0,0,205,193,4
43906,625383,"a slower delivery outside off, driven to mid-off",1,7.6,7.06,7.6,0,0,152,233,5
379143,326016,walks across onto off stump to drag a short delivery through midwicket.,1,8.1,8.01,8.1,1,1,64,233,6
43906,326016,"<b>through him</b>! There is seam off the pitch - even if it is a used one - and Bhuvi is finding it. Hitting the deck, seam upright, on off stump and cuts in sharply to sneak through bat and pad as Amla wafts at the ball with no feet",1,8.2,8.02,8.2,0,0,0,0,0
43906,326016,"now he leaps from his stance from leg stump out to way outside off to whip a good length ball outside off through midwicket. All that happens, however, is the ball takes the pad and wanders out to point. Sensational length bowling from India. Nothing to drive, nothing to flat bat",1,8.3,8.03,8.3,1,1,138,160,7
