batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
277916,8608,"not much swing but he gets good bounce from back of length, Rahane dabs it towards point",1,0.1,0.01,0.1,0,0,121,152,7
277916,8608,"gets a little bit of shape, 133 kph, Rahane is happy to stay back as he defends it towards off",1,0.2,0.02,0.2,0,0,127,148,7
277916,8608,"closer to the stumps now, Rahane comes solidly behind the line and defends it down the pitch",1,0.3,0.03,0.3,0,0,194,211,4
277916,8608,"keeps it tight just around off stump, Rahane stays in the crease and defends it to the off side",1,0.4,0.04,0.4,0,0,175,186,5
277916,8608,"gets some gentle outswing, but this is wide enough for the batsman to leave alone with ease",1,0.5,0.05,0.5,0,0,0,0,0
277916,8608,gets up on his toes and defends the back of length delivery to the off side. A maiden on his return for Anderson,1,0.6,0.06,0.6,0,0,142,171,6
28235,247235,he moves forward with intent and defends the length delivery solidly to cover. No movement for Woakes there,1,1.1,1.01,1.1,0,0,204,188,3
28235,247235,"this one rises up on the batsman from back of  length, the batsman fends it towards midwicket. That hit him on the handle of the bat",1,1.2,1.02,1.2,0,0,150,159,7
28235,247235,gets a touch squared up with this length delivery. Dhawan wanted to push it towards mid-on but ends up playing it to off,1,1.3,1.03,1.3,0,0,231,197,3
28235,247235,"back of length and on the leg stump, Dhawan gets off the mark with a neat tuck behind square",1,1.4,1.04,1.4,1,1,114,149,7
277916,247235,"probing line outside off, Rahane moves forward before leaving it alone",1,1.5,1.05,1.5,0,0,0,0,0
277916,247235,"back of length delivery on the stumps, Rahane gets up on his toes and defends it down the pitch",1,1.6,1.06,1.6,0,0,166,181,5
28235,8608,"first ball he has done it! Dhawan is reminded of England straightaway and it's yet another failure for him. This is beautifully bowled. It's on a length around off stump, bounces extra and just moves away a touch. Dhawan comes forward but can only edge it to the keeper",1,2.1,2.01,2.1,0,0,192,128,1
33141,8608,"length delivery outside off, the batsman leaves it alone",1,2.2,2.02,2.2,0,0,0,0,0
33141,8608,"he gets squared up with a fuller delivery on off, defends it down the pitch",1,2.3,2.03,2.3,0,0,201,204,4
33141,8608,he stays back and dabs the back of length delivery towards gully,1,2.4,2.04,2.4,0,0,165,174,6
33141,8608,completely beaten by this outswinger! This is a different class of bowling. It comes in in the air then shapes away late to square up Rayudu,1,2.5,2.05,2.5,0,0,0,0,0
33141,8608,he comes forward and defends the length delivery towards cover,1,2.6,2.06,2.6,0,0,148,164,7
277916,247235,"bowls it full on the stumps but this is a half-volley, Rahane takes only a small step forward and punches it straight down past the non-striker",1,3.1,3.01,3.1,2,2,252,312,4
277916,247235,"veers it full and on the pads, flicked away to deep backward square leg with ease",1,3.2,3.02,3.2,1,1,304,103,2
33141,247235,"stays back and steers the length delivery to third man, gets off the mark",1,3.3,3.03,3.3,1,1,99,67,8
277916,247235,"back of length and rising, the batsman fends it to the leg side, his bottom hand coming off the handle",1,3.4,3.04,3.4,0,0,194,187,4
277916,247235,leans forward and defends the length delivery towards mid-on,1,3.5,3.05,3.5,0,0,220,230,4
277916,247235,he dabs it to backward point to pick up a quick single and retain strike,1,3.6,3.06,3.6,1,1,129,143,7
277916,8608,"fuller delivery on the stumps, this one keeps coming in and rolls to the leg side after hitting the pads",1,4.1,4.01,4.1,0,1,224,160,2
33141,8608,"attempts the short ball but this sails over the batsman, called a wide by the umpire",1,4.2,4.02,4.2,0,1,0,0,0
33141,8608,"keeps it outside off, Rayudu covers the line of the stumps and leaves it alone",1,4.2,4.03,4.2,0,0,0,0,0
33141,8608,he comes forward to defend the length delivery but is a touch surprised by the extra bounce,1,4.3,4.04,4.3,0,0,180,195,4
33141,8608,"he goes wide of the crease and pushes it just outside off, Rayudu leaves it alone",1,4.4,4.05,4.4,0,0,0,0,0
33141,8608,"he comes down the pitch and looks to drive, but he was not really confident as he played that, pushed to cover",1,4.5,4.06,4.5,0,0,145,193,6
33141,8608,beaten outside off as Rayudu goes for a cut but the ball bounces over the bat,1,4.6,4.07,4.6,0,0,0,0,0
277916,247235,another one past the outside edge! Rahane looks to drive on the up but the ball swings away from him,1,5.1,5.01,5.1,0,0,0,0,0
277916,247235,looks to drive and gets a thick outside edge through gully. It wasn't full at all and he was looking to play it on the up,1,5.2,5.02,5.2,1,1,85,63,8
33141,247235,looks to drive it from the crease but gets no timing as his bottom hand comes off the handle,1,5.3,5.03,5.3,0,0,134,191,6
33141,247235,"fuller delivery on the stumps, the batsman comes forward and punches it down the pitch",1,5.4,5.04,5.4,0,0,175,203,5
33141,247235,stays back and defends the back of length delivery to the off side,1,5.5,5.05,5.5,0,0,155,162,7
33141,247235,"more extra bounce from Woakes. He is not bowling express, but is maintaining tight lines. Rayudu had to hop on the crease to defend",1,5.6,5.06,5.6,0,0,132,165,6
277916,8608,"nice shape outside off, Rahane comes forward and defends it back to the bowler",1,6.1,6.01,6.1,0,0,165,194,5
277916,8608,"charges down the pitch and looks to smash it through mid-on, but that has gone to second slip.. after hitting the pads",1,6.2,6.02,6.2,0,0,158,134,8
