batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
379143,326016,"good length and on off, clipped to Ajinkya Rahane at square leg",1,0.1,0.01,0.1,0,0,132,166,6
379143,326016,"back of a length and around off again, Qdk flicks again, Rahane puts a diving save",1,0.2,0.02,0.2,0,0,127,173,6
379143,326016,"drifting onto the pads, sticks in the pitch and stops on the batsman, who chips it in front of mid-on",1,0.3,0.03,0.3,0,0,140,210,5
379143,326016,"back of a length and on off again, QdK jabs it away to the leg side off the inside half of the bat",1,0.4,0.04,0.4,0,0,124,190,6
379143,326016,"Bhuvneshwar pulls his length back on a fourth-stump line, straight-bat punch back to the bowler",1,0.5,0.05,0.5,0,0,191,195,4
379143,326016,"back of a length and swings in, Qdk pushes it in front of mid-on. Maiden",1,0.6,0.06,0.6,0,0,145,235,5
321777,537119,"back of a length and jags in, Miller is cramped for room a bit but secures a single through square leg to get off the mark",1,1.1,1.01,1.1,1,1,110,169,6
379143,537119,"full and outside off from round the wicket, QdK strides forward and plays a flowy drive between covers and mid-off, the outfield is pretty quick",1,1.2,1.02,1.2,4,4,326,284,3
379143,537119,"pitched up and outside off again, driven back to the bowler, who stretches to his right and deflects the ball to mid-off",1,1.3,1.03,1.3,0,0,215,238,4
379143,537119,"back of a length and angled in, Qdk jabs and dribbles it in front of mid-on off an inside edge",1,1.4,1.04,1.4,0,0,162,225,5
379143,537119,"straight in line, solidly pushed down to mid-off",1,1.5,1.05,1.5,0,0,227,229,4
379143,537119,"Mohit keeps it on a back of a length, this one comes in as QdK manages an inside edge onto the pad",1,1.6,1.06,1.6,0,0,209,151,2
321777,326016,"back of a length and on middle, Miller invests in a neatly push, which whistles away in the space between mid-on and midwicket",1,2.1,2.01,2.1,3,3,67,273,6
379143,326016,"angled in from round the wicket now to QdK, run away towards point off the outer half of the bat",1,2.2,2.02,2.2,0,0,243,177,3
379143,326016,QdK steps across off and targets the leg side and misses. Bhuvneshwar veers wide down leg. Called,1,2.3,2.03,2.3,0,1,0,0,0
379143,326016,tucked away off the pads to midwicket,1,2.3,2.04,2.3,0,0,133,230,5
379143,326016,QdK treks down the pitch as Bhuvnesh shortens his length. Pushed to mid-on for on,1,2.4,2.05,2.4,1,1,142,232,5
321777,326016,"slanting down the leg side from over the stumps, another wide",1,2.5,2.06,2.5,0,1,0,0,0
321777,326016,"nice and full on middle, Miller tips forward and taps it defensively down the ground",1,2.5,2.07,2.5,0,0,199,227,4
321777,326016,picked away off the pads through backward square leg. Just a single,1,2.6,2.08,2.6,1,1,55,136,7
321777,537119,"good length and on middle, punchily struck in the space between midwicket and mid-on",1,3.1,3.01,3.1,2,2,52,223,6
321777,537119,on the pads again as Miller flicks and finds square leg,1,3.2,3.02,3.2,0,0,122,177,6
