batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
5334,232364,"starts off with a big outswinging wide well outside off, Finch also chases wildly. Nervous start",1,0.1,0.01,0.1,0,1,0,0,0
5334,232364,back of length well outside off and Finch stays back to jab it just past midwicket for three,1,0.1,0.02,0.1,3,3,330,238,3
219889,232364,"down the leg side for Warner now, goes past his pads for another wide",1,0.2,0.03,0.2,0,1,0,0,0
219889,232364,"full on the pads, worked away easily with the swing for one",1,0.2,0.04,0.2,1,1,56,204,6
5334,232364,"down leg for Finch now, he just helps it along the way, it was swinging down as it is and goes fine for four",1,0.3,0.05,0.3,4,4,257,14,1
5334,232364,"fullish outside off now, Finch swings his arms drives it to mid off",1,0.4,0.06,0.4,0,0,138,232,5
5334,232364,"angled in towards the pads, tucked to midwicket for a single as the fielder gets a dive to get a hand",1,0.5,0.07,0.5,1,1,248,196,3
219889,232364,"bouncer to end the over, that goes over Warner on the leg side and over Ronchi too. Four byes and 15 from the first over",1,0.6,0.08,0.6,0,4,0,0,0
5334,277912,"starts off on the leg side, deflects off the pads on the leg side for one",1,1.1,1.01,1.1,0,1,249,167,3
219889,277912,"thick edge for six! Shortish ball outside off, Warner threw his bat at it with a slog on the leg side and a very thick top edge went for six to the fine third man boundary",1,1.2,1.02,1.2,6,6,236,7,1
219889,277912,"short and wide, Warner stays back and chips it over point for two",1,1.3,1.03,1.3,2,2,343,185,3
219889,277912,"swing and a miss, there it is! Beautiful delivery shaping away from outside off, Warner pushed at it without moving much and missed",1,1.4,1.04,1.4,0,0,0,0,0
219889,277912,"touch fuller and shaping away again, left alone this time",1,1.5,1.05,1.5,0,0,0,0,0
219889,277912,"length delivery outside off, driven to short cover",1,1.6,1.06,1.6,0,0,221,188,3
5334,232364,"second six in the first 13 balls! It was pitched up just outside off, Finch saw it early and lofted it straight down the ground to the long on boundary for a clean six",1,2.1,2.01,2.1,6,6,286,335,4
5334,232364,"Southee draws first blood, the crowd erupts! He took the risk of pitching it up again just outside off, swung it in a bit and the ball went through the drive Finch unleashed. Off stump knocked over, Southee pumps his fists and is mobbed by his team-mates",1,2.2,2.02,2.2,0,0,0,0,0
8180,232364,"easy first ball for Watson, get a full toss on the pads and he flicks it away just behind square on the leg side past the umpire for four",1,2.3,2.03,2.3,4,4,350,129,2
8180,232364,"back to good-length delivery outside off, left alone this time",1,2.4,2.04,2.4,0,0,0,0,0
8180,232364,"fullish on middle and leg, Watson puts his front foot forward and flicks it to the square leg region for two",1,2.5,2.05,2.5,2,2,329,132,2
8180,232364,"much better and straighter from Southee on length, Watson defends on the leg side and sees there's no time for a run",1,2.6,2.06,2.6,0,0,222,191,3
219889,277912,"swinging into the batsman, no room at all and Warner pushes it down to mid on",1,3.1,3.01,3.1,0,0,162,194,5
219889,277912,"bit too full outside off, Warner drives to get it just past cover point and gets two",1,3.2,3.02,3.2,2,2,298,234,3
219889,277912,"on the off stump now on length, pushed back to the bowler",1,3.3,3.03,3.3,0,0,195,187,4
219889,277912,"angled into Warner again, worked with the swing to the leg side for one",1,3.4,3.04,3.4,1,1,52,191,6
8180,277912,angles it across with some outswing outside off and Watson lets it go,1,3.5,3.05,3.5,0,0,0,0,0
8180,277912,"what a <b>yorker</b>! Right in the block hole on middle stump, Watson lost his balance but did well to get bat on it and dug it out to short midwicket",1,3.6,3.06,3.6,0,0,204,187,3
219889,232364,"short ball just around leg stump line, goes over Warner as he ducks awkwardly",1,4.1,4.01,4.1,0,0,0,0,0
219889,232364,"expects the short ball, gets it and pulls it to the fine leg boundary for a one-bounce four. There's no fielder there, was one deep backward square",1,4.2,4.02,4.2,4,4,15,108,7
219889,232364,"another short ball and he slams it with a pull to the square leg boundary. Doesn't look like that bowling plan is working there, whatever it is",1,4.3,4.03,4.3,4,4,14,240,6
219889,232364,"much better, on off stump and Warner blocks it back",1,4.4,4.04,4.4,0,0,192,187,4
219889,232364,"length delivery outside off, pushed into the covers",1,4.5,4.05,4.5,0,0,228,196,3
219889,232364,"slightly straighter on middle stump, turned to the leg side past midwicket for one",1,4.6,4.06,4.6,1,1,113,201,6
219889,277912,"shortish just around off, jabbed off the back foot to leg for one",1,5.1,5.01,5.1,1,1,78,217,6
8180,277912,"good, short ball angling across from just outside off, Watson drops his hands and lets it go",1,5.2,5.02,5.2,0,0,0,0,0
8180,277912,full on middle stump and it's flicked to leg for one,1,5.3,5.03,5.3,1,1,263,56,1
219889,277912,"on length outside the off stump, turned softly to the leg side for one",1,5.4,5.04,5.4,0,0,148,197,5
219889,277912,"full and wide, Warner chases and gets a thick edge in the air to third man. Southee runs in and does well to stop it after a bounce",1,5.5,5.05,5.5,1,1,265,47,1
8180,277912,"angled across the batsman from outside off, a careful Watson lets it go",1,5.6,5.06,5.6,0,0,0,0,0
219889,38710,"bit short outside off, Warner muscles it off the back foot to cover where there's a slight fumble",1,6.1,6.01,6.1,0,0,237,243,4
219889,38710,"on length on middle now, Warner defends it on the off side",1,6.2,6.02,6.2,0,0,206,187,3
219889,38710,"on length just outside off, pushed into the covers",1,6.3,6.03,6.3,0,0,227,193,3
219889,38710,"pitched up on middle and leg, Warner slogs on leg and can't clear short midwicket",1,6.4,6.04,6.4,0,0,139,197,6
219889,38710,"towards the leg side now, Warner wants to pull it fine but finds short fine leg",1,6.5,6.05,6.5,0,0,133,127,7
219889,38710,"bit of room outside off and Warner punches it between point and cover point to avoid a maiden. Excellent over, nevertheless",1,6.6,6.06,6.6,2,2,289,227,3
8180,277912,"short ball around off, Watson pulls and gets an inside edge onto his thigh pad",1,7.1,7.01,7.1,0,0,160,177,6
8180,277912,"lovely inswinging delivery on length on off, inside edge onto the front pad",1,7.2,7.02,7.2,0,0,116,158,7
8180,277912,"swings it again into Warner from middle stump, he works it to short midwicket this time",1,7.3,7.03,7.3,0,0,229,196,3
8180,277912,"143mh, nice inswing again form off stump, Watson drives and gets another inside edge, this one down to fine leg",1,7.4,7.04,7.4,1,1,256,47,1
219889,277912,"around length outside off, Warner drives it through the covers in the gap for two as Baz chases and cuts it back",1,7.5,7.05,7.5,2,2,311,253,3
219889,277912,errs down the leg side this time for a wide,1,7.6,7.06,7.6,0,1,0,0,0
219889,277912,"edged to second slip after a bounce! Teasing line outside off, Warner was too late to leave and the ball took some bat to head towards second slip",1,7.6,7.07,7.6,0,0,213,143,2
8180,38710,"length delivery towards off and middle, pushed back to the bowler towards the non-striker and a single is conceded as Warner comes in Vettori's way",1,8.1,8.01,8.1,1,1,222,232,4
219889,38710,"towards middle and leg, worked to leg for an easy single",1,8.2,8.02,8.2,1,1,39,226,6
8180,38710,"bit of room and turning away, Watson goes back and chops it just wide of short third man for one",1,8.3,8.03,8.3,1,1,110,136,7
219889,38710,"short and flat towards leg, Warner goes down on a knee to pull but takes it on his body",1,8.4,8.04,8.4,0,0,176,185,5
219889,38710,"<b>nearly taken</b>, very tough chance! Warner cut the ball outside off, got a thick edge and it went in the air to short third man where Boult dived to his right and maybe got a finger to it",1,8.5,8.05,8.5,2,2,260,123,2
219889,38710,"length delivery around off, pushed down to mid off for one",1,8.6,8.06,8.6,0,0,220,235,4
8180,277912,"length delivery outside off, defends it to cover off the back foot",1,9.1,9.01,9.1,0,0,127,193,6
8180,277912,short ball on the leg side and it's pulled to fine leg for one,1,9.2,9.02,9.2,1,1,281,60,1
219889,277912,"beaten! Warner made a bit of room to push this one on off, but the ball shaped away just a bit from length outside off to evade him",1,9.3,9.03,9.3,0,0,0,0,0
219889,277912,pushes this one past short cover and cover point for one,1,9.4,9.04,9.4,1,1,286,207,3
8180,277912,"length delivery from outside leg, taken on the pad as he tries to work it on leg",1,9.5,9.05,9.5,0,0,180,179,4
8180,277912,short ball angled in and he pulls it away flat and quick behind square on the leg side for a powerful four,1,9.6,9.06,9.6,4,4,333,87,2
219889,38710,comes down the track and pushes the ball to mid off,1,10.1,10.01,10.1,0,0,213,221,4
219889,38710,shuffles across and swats the ball to deep midwicket for one,1,10.2,10.02,10.2,1,1,31,195,6
8180,38710,"sliding in towards middle and leg, defends on the leg side",1,10.3,10.03,10.3,0,0,201,196,4
8180,38710,"coming in again towards the batsman, worked to deep backward",1,10.4,10.04,10.4,0,0,233,144,2
8180,38710,goes back and steers the ball from leg stump towards midwicket for one,1,10.5,10.05,10.5,1,1,240,252,4
219889,38710,"pitched up outside off, driven into the covers straight to the fielder",1,10.6,10.06,10.6,0,0,245,178,3
8180,232364,"another big wide to start the spell, swings it away from outside off for a wide",1,11.1,11.01,11.1,0,1,0,0,0
8180,232364,close to the wide line again but this one survives as Watson chases and misses,1,11.2,11.02,11.2,0,0,0,0,0
8180,232364,"bit full outside off, Watson drives it nicely into the covers off the front foot. It's going for four but Baz chases again and saves two runs",1,11.2,11.03,11.2,2,2,60,271,6
8180,232364,"angled in towards the batsman, worked off the pads past midwicket for two",1,11.3,11.04,11.3,2,2,276,222,3
8180,232364,"length delivery outside off, solid defence from Watson",1,11.4,11.05,11.4,0,0,182,186,4
8180,232364,"length delivery shaping away outside off, taps it late to third man for one",1,11.5,11.06,11.5,1,1,86,62,8
219889,232364,"swinging in a bit towards the batsman, he defends it on leg with the lack of room",1,11.6,11.07,11.6,0,0,144,189,6
8180,38710,"slightly full on middle, turned towards cow corner for one",1,12.1,12.01,12.1,1,1,275,184,3
219889,38710,"well outside off, Warner gets room and pushes to deep point for one",1,12.2,12.02,12.2,1,1,329,183,3
8180,38710,"outside the off stump, Watson slaps it down to long off for one",1,12.3,12.03,12.3,1,1,86,296,5
219889,38710,"right on middle stump on length, pushed back to the bowler",1,12.4,12.04,12.4,0,0,183,200,4
219889,38710,"flighted on middle stump, driven down the ground to long on for one",1,12.5,12.05,12.5,1,1,96,290,5
8180,38710,"Watson has holed out! It was a innocuous short ball on the stumps, Watson went back in the crease and pulled it to the leg side where Southee went to his right to complete an easy catch at deep midwicket",1,12.6,12.06,12.6,0,0,342,193,3
219889,232364,"two in two for NZ, Southee gets Warner lbw but he wants a <b>review</b>! This one swung into the batsman to cram him up as the ball probably headed towards middle leg, Warner went on is toes to defend as the ball hit just above the knee roll after pitching on leg. It's hitting the stumps, with umpire's call so Warner has to go!",1,13.1,13.01,13.1,0,0,224,162,2
267192,232364,"shapes it away from the batsman well outside off, Smith lets it go",1,13.2,13.02,13.2,0,0,0,0,0
267192,232364,"on length from wide of the crease outside off, pushed into the covers",1,13.3,13.03,13.3,0,0,125,204,6
267192,232364,"outswing for the fullish delivery outside off, Smith drives it nicely into the covers. Who else but Baz chases it again to keep it to two",1,13.4,13.04,13.4,2,2,52,251,6
267192,232364,"slightly full again outside off, Smith drives and Baz dives to his left to save a few runs",1,13.5,13.05,13.5,1,1,117,204,6
4578,232364,"length delivery outside off with some room, steered towards deep point to get off the mark",1,13.6,13.06,13.6,2,2,60,172,6
267192,38710,comes down the track and pushes to long on for one,1,14.1,14.01,14.1,1,1,278,271,4
4578,38710,"just short of slip! He drew Clarke forward towards off with a length delivery turning away, drew the edge too but it fell short of first slip",1,14.2,14.02,14.2,0,0,135,148,7
4578,38710,comes down the pitch and turns the ball to leg side for one,1,14.3,14.03,14.3,1,1,292,78,2
267192,38710,goes back dangerously and defends the ball from middle stump,1,14.4,14.04,14.4,0,0,206,176,3
267192,38710,"flighted just outside off, Smith waits and defends it back",1,14.5,14.05,14.5,0,0,178,192,5
267192,38710,goes back and pushes the ball from outside off to point,1,14.6,14.06,14.6,0,0,132,159,7
