batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
379143,553800,"decent pace, outside off, and squirted to point off a fat outside edge. Decent start",1,0.1,0.01,0.1,0,0,242,153,2
379143,553800,decent area once again as de Kock rocks back into the crease to flick his first single through the leg side,1,0.2,0.02,0.2,1,1,109,193,6
318845,553800,"lovely timing! Really not a lot wrong with that delivery, full, tight, a hint of swing back into the left-hander. But Rossouw's timing picks up where it left off at Centurion. Whistles through midwicket",1,0.3,0.03,0.3,4,4,10,192,6
318845,553800,the outfield is lightning quick as this one is punched from under the eyeline into the covers,1,0.4,0.04,0.4,2,2,325,195,3
318845,553800,forward and defended to mid-off,1,0.5,0.05,0.5,0,0,231,190,3
318845,553800,"up onto the toes, defended back down the pitch. Not a bad maiden over. But it's not a maiden over. If you see what I did there",1,0.6,0.06,0.6,0,0,143,191,6
379143,439288,"good delivery, shaping from leg to off on a good line and length. Defended",1,1.1,1.01,1.1,0,0,227,196,3
379143,439288,"on the pads, flicked hard to the sweeper behind square",1,1.2,1.02,1.2,1,1,60,117,7
318845,439288,"spanked! That was an over-pitched outswinging half-volley, and Rossouw drills it with a big stride, an elegant knee-bend and a whoomph of bat",1,1.3,1.03,1.3,4,4,337,261,3
318845,439288,"good riposte! A genuine lifter from a full, tight length. Takes a fat edge and eludes Smith, diving to his left at a solitary slip",1,1.4,1.04,1.4,4,4,246,18,1
318845,439288,"lifting off a good length again, and defended with one hand",1,1.5,1.05,1.5,0,0,244,205,3
318845,439288,"calmly defended into the off-side, where a misfield gifts an extra single. Whoops. The outfield didn't help there, to be fair",1,1.6,1.06,1.6,1,1,232,268,4
318845,553800,"short and wide, I'm afraid that's rubbish in any format. Rossouw frees his hands and flings an uppercut four over backward point",1,2.1,2.01,2.1,4,4,348,121,2
318845,553800,"better line and length, but that's some lovely timing through the covers, and the outfield is so quick it's as if the ball has been given an armed escort to the boundary as the fielder sprints to stay level with it",1,2.2,2.02,2.2,2,2,274,291,4
318845,553800,"hauled into the leg side, the pressure's on for the debutants",1,2.3,2.03,2.3,2,2,36,224,6
318845,553800,"round the wicket, and that's a fine delivery. Kicks off the turf and beats the outside edge",1,2.4,2.04,2.4,0,0,0,0,0
318845,553800,a crunching cut into the off side but can't pierce the infield this time,1,2.5,2.05,2.5,0,0,232,216,3
318845,553800,"on the back foot, drilled hard into the covers",1,2.6,2.06,2.6,0,0,224,203,3
379143,439288,"onto the front foot, pushed to the off side",1,3.1,3.01,3.1,0,0,232,238,4
379143,439288,"poor delivery once again, curling into the pads which is never a good idea against de Kock. Fierce timing through the leg side but a fine diving stop to save the four",1,3.2,3.02,3.2,2,2,45,257,6
379143,439288,defended into the off side,1,3.3,3.03,3.3,0,0,230,199,3
379143,439288,forward to defend back down the track,1,3.4,3.04,3.4,0,0,167,199,5
379143,439288,"lovely strike, full face, pummelled down the ground",1,3.5,3.05,3.5,4,4,217,354,4
379143,439288,"on the pads again, whipped hard through midwicket and an instant call of two. South Africa are cooking",1,3.6,3.06,3.6,2,2,43,227,6
318845,553800,"tight line, lifting off the deck, defended to the off side",1,4.1,4.01,4.1,0,0,242,148,2
318845,553800,"power, placement and not even the pretence of a jog down the track, That was four from the moment it was flogged dismissively on the up through the covers",1,4.2,4.02,4.2,4,4,311,299,4
318845,553800,tighter to off stump and a bit of nibble off the pitch. Well bowled,1,4.3,4.03,4.3,0,0,0,0,0
318845,553800,"well bowled again, round the wicket and on that perfect length that is never quite there to drive or defend. Nips through the gate but past the stumps",1,4.4,4.04,4.4,0,0,0,0,0
318845,553800,"tremendous ball-striking, just a fraction too full and met with a lashing blade, hitting straight through the line, working against the inswing to pound it through the covers",1,4.5,4.05,4.5,4,4,308,300,4
318845,553800,another decent comeback but beats the edge to no avail,1,4.6,4.06,4.6,0,0,0,0,0
379143,439288,punched on the up through point,1,5.1,5.01,5.1,1,1,288,74,2
318845,439288,"left well, almost a Test-match moment there. Line and length from the bowler, and respect from the batsman",1,5.2,5.02,5.2,0,0,0,0,0
318845,439288,"full and probing, right in the blockhole",1,5.3,5.03,5.3,0,0,228,201,3
318845,439288,"this is turning into a good over, another tight and attacking delivery, good length and curling towards the off stump",1,5.4,5.04,5.4,0,0,199,194,4
318845,439288,forward and defended into the off side,1,5.5,5.05,5.5,0,0,231,190,3
318845,439288,defended into the off side,1,5.6,5.06,5.6,0,0,241,217,3
379143,553800,fully forward and well stopped in the followthrough,1,6.1,6.01,6.1,0,0,178,200,5
379143,553800,"round the wicket, punched on the up to cover",1,6.2,6.02,6.2,1,1,211,245,4
318845,553800,"speared in towards the toes, defended from deep in the crease",1,6.3,6.03,6.3,0,0,245,146,2
318845,553800,high elbow action as Rossouw attempts to drive a full-length ball straight back past the bowler. Mid-on tidies up,1,6.4,6.04,6.4,0,0,157,247,5
318845,553800,"settling well into this over now, wider on the crease from round the wicket and defended to the off side",1,6.5,6.05,6.5,0,0,249,167,3
318845,553800,"fuller and drilled hard back down the track, where the non-striker's stumps act as a 12th fielder",1,6.6,6.06,6.6,1,1,178,207,5
318845,439288,angled defence into the off side,1,7.1,7.01,7.1,1,1,280,73,2
379143,439288,"width, and flashed through third man",1,7.2,7.02,7.2,1,1,314,101,2
318845,439288,crunched on the up through the covers once again. That has been a bread-and-butter stroke for Rossouw in the past 48 hours,1,7.3,7.03,7.3,4,4,347,237,3
318845,439288,"tighter line, solid defence",1,7.4,7.04,7.4,0,0,224,186,3
318845,439288,patted out to cover,1,7.5,7.05,7.5,1,1,246,208,3
379143,439288,"good bowling once again, no width to work with, as the bowler fields in his followthrough",1,7.6,7.06,7.6,0,0,197,200,4
318845,228622,"undercut out to point, the shot was on but the execution was lacking for a change",1,8.1,8.01,8.1,0,0,251,167,3
318845,228622,"that's impeccable. Just a fraction short, and slammed on the up through the covers once again. The timing is sensational",1,8.2,8.02,8.2,4,4,329,274,3
318845,228622,"too much width, and Rossouw flings the sink at it, outside off. Takes a fat flying edge and fizzes over the cordon through third man",1,8.3,8.03,8.3,4,4,226,13,1
318845,228622,"that's better, tighter line and length, and defended",1,8.4,8.04,8.4,0,0,207,201,4
318845,228622,"opens the face, and attempts a glide through third man. But point pounces",1,8.5,8.05,8.5,0,0,246,148,2
318845,228622,"round the wicket, angling in, defended to the leg side",1,8.6,8.06,8.6,0,0,136,191,6
379143,439288,"clipped off the straight and narrow, out to the leg side",1,9.1,9.01,9.1,0,0,156,249,5
379143,439288,"stunning placement through the covers once again. Just dobbed on a spankable length outside off, no lateral movement on offer, save that of a thumping piece of willow swinging through the line",1,9.2,9.02,9.2,4,4,351,205,3
379143,439288,nudged into the leg side,1,9.3,9.03,9.3,0,0,126,184,6
379143,439288,"too much width, but it works in the circumstances, as de Kock doesn't quite read the slower ball. Deep point gathers",1,9.4,9.04,9.4,2,2,337,140,2
379143,439288,full and dabbed into the leg side,1,9.5,9.05,9.5,1,1,124,187,6
318845,439288,"outside off, lifting through to the keeper with some extra zip. That's a good finish",1,9.6,9.06,9.6,0,0,0,0,0
379143,228622,dabbed into the off side and more sharp running,1,10.1,10.01,10.1,1,1,241,193,3
318845,228622,"outside off, driven on the up through the covers",1,10.2,10.02,10.2,1,1,321,134,2
379143,228622,another dabbed single behind square on the off side,1,10.3,10.03,10.3,1,1,227,132,2
318845,228622,a bit of an inside edge on this one as Hastings probes a tight line,1,10.4,10.04,10.4,1,1,131,139,7
379143,228622,too much width but Warner at point is on hand to intercept a lashing cut. Lucky let-off,1,10.5,10.05,10.5,0,0,244,159,2
379143,228622,"a big heave down the ground, it looks elegant enough, but he's not middled it at all! Right off the toe, a gentle back-pedal at mid-on, and Australia have the breakthrough!",1,10.6,10.06,10.6,0,0,150,278,5
318845,272450,tight defence on off stump,1,11.1,11.01,11.1,0,0,191,199,4
318845,272450,"extra bounce, defended with the bottom hand coming loose from the handle",1,11.2,11.02,11.2,1,1,120,168,6
44828,272450,"driven into the covers, du Plessis scampers the single into the covers, and wears the shy from Aaron Finch on his wrist as he makes his ground! He looks seriously discomforted by that ... he put his hand up to defend himself as the throw came in, and was struck flush on the thumb. Ouch",1,11.3,11.03,11.3,1,1,134,240,5
318845,272450,patted into the covers as Marsh finds some extra bounce,1,11.4,11.04,11.4,0,0,218,184,3
318845,272450,"round the wicket, probing line and length, Rossouw tightens up in defence",1,11.5,11.05,11.5,0,0,226,192,3
318845,272450,"that's a good finish to the over. Tight angled delivery into the left-hander, forcing a respectful defensive prod from a very well-set batsman",1,11.6,11.06,11.6,0,0,194,197,4
44828,228622,lifting into the splice and deflected to the leg side,1,12.1,12.01,12.1,1,1,257,191,3
318845,228622,"defended into the off side, more constrictive work from round the wicket",1,12.2,12.02,12.2,0,0,233,153,2
318845,228622,"thrashed out to deep point, and that is Rossouw's fifty, his second in as many matches!",1,12.3,12.03,12.3,1,1,327,194,3
44828,228622,blocked back down the wicket,1,12.4,12.04,12.4,0,0,163,193,5
44828,228622,"back of a length, defended into the off side, as Australia begin to settle into a strong spell of seam bowling",1,12.5,12.05,12.5,0,0,136,195,6
44828,228622,"outside off, a hint of movement off the deck to disrupt a firm drive into the covers",1,12.6,12.06,12.6,0,0,150,239,5
318845,272450,"solidly forward, defended back down the track",1,13.1,13.01,13.1,0,0,209,191,3
318845,272450,"nudged into the leg side from an instant call, Marsh reacts quickly in his followthrough but du Plessis was on his toes and makes it home easily enough",1,13.2,13.02,13.2,1,1,137,188,6
44828,272450,"attempted yorker, decently executed. Another valuable dot-ball as du Plessis digs it out",1,13.3,13.03,13.3,0,0,155,196,5
44828,272450,"defended into the off side, more tight bowling",1,13.4,13.04,13.4,0,0,139,194,6
44828,272450,"there we go, the dam finally breaks as this one offers up just a hint too much width, and du Plessis pushes with an open face through third man",1,13.5,13.05,13.5,4,4,30,87,7
44828,272450,"angled into the off side, no way through there",1,13.6,13.06,13.6,0,0,133,151,7
318845,228622,"round the wicket, defended out to cover",1,14.1,14.01,14.1,0,0,236,192,3
318845,228622,"down the track, a bit of ambition in that footwork, as the ball is filleted down to third man. Think he's bored of being hemmed in",1,14.2,14.02,14.2,2,2,267,40,1
318845,228622,"chopped into the off side, not a lot of finesse, but finds enough of a gap to steal the single",1,14.3,14.03,14.3,1,1,322,186,3
