batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
8917,311592,length ball on a fourth-stump line. Moeen stays inside the line and pokes it towards backward point,1,0.1,0.01,0.1,0,0,228,134,2
8917,311592,"full on middle stump, whipped to mid-on, who's stationed fairly wide",1,0.2,0.02,0.2,0,0,137,231,5
8917,311592,"on middle stump again, a touch too full, and it's clipped away elegantly to the right of square leg",1,0.3,0.03,0.3,4,4,15,225,6
8917,311592,"yorker on off stump, excellent riposte, and he brings his bat down in a hurry from that high backlift and jabs the ball back down the ground",1,0.4,0.04,0.4,0,0,188,195,4
8917,311592,"full, a bit of swing in towards off stump. Driven to mid-off",1,0.5,0.05,0.5,0,0,211,231,4
8917,311592,"length ball, angling in towards middle and off, defended back to the bowler",1,0.6,0.06,0.6,0,0,195,194,4
9062,489889,"Short and wide, doesn't quite come on to the bat. Bell has to reach out a long way to cut and he ends up toe-ending it uppishly, just wide of mid-off",1,1.1,1.01,1.1,1,1,126,215,6
8917,489889,"length ball, angling across Moeen towards off stump. Defended from the crease, into the covers",1,1.2,1.02,1.2,0,0,213,194,3
8917,489889,"back of a length, the angle gives Moeen a little bit of width outside off, and he opens his bat face and steers the ball to third man",1,1.3,1.03,1.3,1,1,294,77,2
9062,489889,"length ball on a fifth-stump line, left alone",1,1.4,1.04,1.4,0,0,0,0,0
9062,489889,"length ball wide outside off. Bell slashes at it and slices it in the air, bounces down to third man",1,1.5,1.05,1.5,1,1,131,25,8
8917,489889,"full on middle and off, driven to mid-off",1,1.6,1.06,1.6,0,0,207,252,4
9062,311592,"full and wide, Bell opens his bat face and drives uppishly, but in the gap between backward point and cover",1,2.1,2.01,2.1,4,4,12,128,7
9062,311592,"again it's up there for the drive, but Bell can't beat the man at a square-ish cover",1,2.2,2.02,2.2,0,0,112,147,7
9062,311592,"length ball this time, leaving the right-hander from an off-stump line. Bell lets it go",1,2.3,2.03,2.3,0,0,0,0,0
9062,311592,"full on off stump, and Bell leans into another elegant drive, places this one between cover and mid-off",1,2.4,2.04,2.4,4,4,5,207,6
9062,311592,"back of a length on off stump, defended off the back foot into the off side",1,2.5,2.05,2.5,0,0,138,181,6
9062,311592,"full and wide outside off, this seems to be a deliberate ploy from Starc, maybe trying to induce the edge to one of the two slips he has. He does find the edge as Bell goes hard at the ball, but it flies wide of second slip and runs away to the third man boundary",1,2.6,2.06,2.6,4,4,156,6,8
8917,489889,"back of a length on middle stump, defended towards mid-on",1,3.1,3.01,3.1,0,0,152,192,6
8917,489889,"length ball on off stump, Moeen steps forward and pushes it to the left of cover",1,3.2,3.02,3.2,1,1,237,203,3
9062,489889,"on the pads, poor ball, and it's flicked away to the midwicket boundary",1,3.3,3.03,3.3,4,4,353,209,3
9062,489889,"digs this one in short, outside off. Bell thinks about pulling, decides against it and leaves it alone",1,3.4,3.04,3.4,0,0,0,0,0
9062,489889,"short and wide, you don't bowl there to Bell, who plays the classical square cut, getting on top of the bounce and rolling his wrists over the ball",1,3.5,3.05,3.5,4,4,14,148,7
9062,489889,"good response from Cummins, a wide tempter not quite on a driving length, and Bell goes for the big drive and doesn't connect",1,3.6,3.06,3.6,0,0,0,0,0
8917,311592,"back of a length, angling in towards off stump. Moeen stands tall and looks to punch down the ground, gets a thick inside edge that rolls towards square leg",1,4.1,4.01,4.1,1,1,43,123,7
9062,311592,"fullish on middle stump, defended back to the bowler",1,4.2,4.02,4.2,0,0,202,190,4
9062,311592,"lovely delivery, a bit of shape in late.  Bell leaves on length, trusting the bounce, and it passes over the top of off stump",1,4.3,4.03,4.3,0,0,0,0,0
9062,311592,"full and wide, not quite a half-volley, but that doesn't matter to Bell, who gets his head over the ball and strokes it away, on the up, to the right of cover",1,4.4,4.04,4.4,4,4,21,249,6
9062,311592,"on the pads now, clipped away to long leg",1,4.5,4.05,4.5,1,1,303,93,2
8917,311592,back of a length on middle stump. Moeen gets on his toes and defends towards short midwicket,1,4.6,4.06,4.6,0,0,122,148,7
9062,499660,"length ball, angling in towards middle stump. Bell stays in his crease and defends towards short midwicket",1,5.1,5.01,5.1,0,0,212,197,3
9062,499660,"a touch fuller, on middle and off, Bell plays the checked drive to mid-on",1,5.2,5.02,5.2,0,0,211,246,4
9062,499660,"fuller still, on off stump. Driven to mid-on",1,5.3,5.03,5.3,0,0,203,253,4
9062,499660,"back of a length outside off, comes in with the angle. Bell defends off the back foot",1,5.4,5.04,5.4,0,0,226,179,3
9062,499660,"lovely shot. It's full once again, on off stump, and he shows the full face and eases it down the ground, between Sandhu and mid-off. Henriques, chasing back, can't catch up with the ball and his momentum forces him to execute a high jump over the boundary hoardings",1,5.5,5.05,5.5,4,4,147,353,5
9062,499660,"and again, even straighter this time, between the bowler and the stumps. Mid-on slides around to stop it",1,5.6,5.06,5.6,1,1,179,253,5
