batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
215155,391485,"starts off with a short ball on the rib cage, Khawaja hops across to nurdle it to fine leg",1,0.1,0.01,0.1,1,1,102,84,8
5334,391485,"floats it full on middle, tails away a touch but Finch is well forward as he defends",1,0.2,0.02,0.2,0,0,122,166,6
5334,391485,"gets some lift off the good length spot on off stump, bunted to cover",1,0.3,0.03,0.3,0,0,157,183,6
5334,391485,"beaten by a <b> peach of a delivery </b> that holds its line after pitching on off. Finch, drawn forward, is squared up. That wasn't far away from the edge",1,0.4,0.04,0.4,0,0,0,0,0
5334,391485,"on middle and leg, worked wide of midwicket for an easy single",1,0.5,0.05,0.5,1,1,227,204,3
215155,391485,"tennis ball bounce on that occasion. This one's angled across at length, the ball takes off from one particular spot as Khawaja is hit on the glove as the ball lobs short of slip. The bottom hand was off the grip as he defended.",1,0.6,0.06,0.6,0,0,207,137,1
5334,446101,stays inside the crease and taps a short of length delivery to the off side,1,1.1,1.01,1.1,0,0,140,178,6
5334,446101,"crunching cover drive. A simple extension of the arms as he plants his foot forward to meet the ball. Delightful to say the least, but there was nothing wrong with the delivery. Finch was hitting on the up",1,1.2,1.02,1.2,4,4,13,220,6
5334,446101,gets back into the crease and whips an incoming length ball to midwicket,1,1.3,1.03,1.3,0,0,228,198,3
5334,446101,"pulls and misses. That was a real quick delivery, bowled at 142 clicks. Finch looks to play in front of square off the frontfoot but was late on the stroke",1,1.4,1.04,1.4,0,0,0,0,0
5334,446101,punched off the frontfoot to Pollard at cover,1,1.5,1.05,1.5,0,0,133,192,6
5334,446101,"top shot! Half-volley outside off, Finch leans forward and uses his straight bat to loft cleanly over the infield. Didn't look like he intended to hit it over the ropes, but the ball nearly sailed over. Lands a yard or two inside the ropes",1,1.6,1.06,1.6,4,4,122,353,5
215155,391485,hops back and across to pat that back down the pitch,1,2.1,2.01,2.1,0,0,185,189,4
215155,391485,"another short ball on middle, Khawaja wrists it to midwicket",1,2.2,2.02,2.2,0,0,157,176,6
215155,391485,"imperious! Swivels, gets on top of the bounce and pulls it behind square. Getting into position early was the key, and he did just that. Too short from Holder on that occasion",1,2.3,2.03,2.3,4,4,9,160,7
215155,391485,"this one's much better, floats it ahead of the good length area on off, the ball jags away a touch, Khawaja defends towards short cover",1,2.4,2.04,2.4,0,0,217,186,3
215155,391485,"overcompensates by bowling it too full on off stump, Khawaja leans into the drive to essay that over cover point. Bounced over Pollard's head as it raced away. His head was super still as he made contact",1,2.5,2.05,2.5,4,4,354,236,3
215155,391485,"nips one off the deck from outside off, Khawaja shoulders arms",1,2.6,2.06,2.6,0,0,0,0,0
5334,446101,gets half-forward and eases it towards Narine at mid-on and scampers through for a quick single,1,3.1,3.01,3.1,1,1,214,231,4
215155,446101,"slants one across Khawaja, who drives it straight to Narine at mid-off",1,3.2,3.02,3.2,0,0,185,254,4
215155,446101,"as good as it can get, delightful straight drive. Shows the full face of the bat to caress that past the bowler and mid-off",1,3.3,3.03,3.3,4,4,198,362,4
215155,446101,"on the pads, whipped to deep midwicket",1,3.4,3.04,3.4,1,1,43,205,6
5334,446101,nudges this one from outside off towards deep backward square leg. Not much movement on that occasion,1,3.5,3.05,3.5,2,2,289,118,2
5334,446101,"worked off his hip again towards deep square, easy picking those. Finch hopped across and used the depth of the crease to find the gap",1,3.6,3.06,3.6,2,2,275,108,2
215155,391485,"hops across, opens the bat face and steers it to backward point",1,4.1,4.01,4.1,0,0,241,192,3
215155,391485,glides it to point where Fletcher slides to his right to stop what looked a certain single,1,4.2,4.02,4.2,0,0,224,150,2
215155,391485,"poor shot selection has consumed him. Not much feet movement as Khawaja looks to cut, but the ball was a lot fuller than he would have liked, and the thin edge is pouched by Denesh Ramdin. Boundaries were reeling off the blade, so a timely wicket for West Indies. The skipper has struck and it seems there isn't much wrong with his hamstring going by his roaring celebration there.",1,4.3,4.03,4.3,0,0,192,121,1
267192,391485,shuffles across the stumps and flicks the buffet ball on middle and leg to the fine leg boundary. That wasn't an ideal delivery first up,1,4.4,4.04,4.4,4,4,275,29,1
267192,391485,"shuffles across again, this time punches the length ball on middle to midwicket",1,4.5,4.05,4.5,0,0,212,186,3
267192,391485,"hint of extra bounce from middle, Smith pushes outside the line and his hit on the elbow as the ball rolls to Ramdin. Ouch!",1,4.6,4.06,4.6,0,0,166,125,8
5334,446101,"angles a full ball on off stump, pushed to cover",1,5.1,5.01,5.1,0,0,155,175,6
5334,446101,"looks to pull but is late on the stroke, ball deflects off the thigh pad to Ramdin behind the stumps",1,5.2,5.02,5.2,0,0,198,132,1
5334,446101,"worked off the pads to deep square leg, the fielder had to move a good 20 yards to his left to cut that off",1,5.3,5.03,5.3,2,2,291,104,2
5334,446101,punches the incoming length ball to mid-on,1,5.4,5.04,5.4,0,0,198,186,4
5334,446101,"floats it at length on off stump, pushed to cover. Better lines and lengths in this over",1,5.5,5.05,5.5,0,0,134,210,6
5334,446101,"plays outside the line, gets a thick inside edge to midwicket",1,5.6,5.06,5.6,0,0,221,192,3
267192,391485,holds onto the surface again as Smith awkwardly bunts it to the off side. The bat face turned in his hand as he defended,1,6.1,6.01,6.1,0,0,151,186,6
267192,391485,shuffles across to tap that short of length delivery on off towards point,1,6.2,6.02,6.2,0,0,138,149,7
267192,391485,gets half-forward to solidly defend that full delivery on off stump,1,6.3,6.03,6.3,0,0,147,181,6
267192,391485,"excellent leave, in that zone outside off where most batsmen aren't sure whether to play forward or go back",1,6.4,6.04,6.4,0,0,0,0,0
267192,391485,"driven firmly, but straight to mid-off",1,6.5,6.05,6.5,0,0,135,233,5
267192,391485,"floats that on off stump, touch fuller than usual, Smith lets that go",1,6.6,6.06,6.6,0,0,0,0,0
5334,446101,"length ball on middle and leg, worked to midwicket",1,7.1,7.01,7.1,0,0,216,191,3
5334,446101,"too straight, and he's worked that wide of the diving midwicket fielder. Finch was in perfect balance as he used his wrists to pick the gap",1,7.2,7.02,7.2,2,2,279,261,3
5334,446101,"no rhythm at all. Too short, and Finch will gobble those for breakfast, lunch and dinner. Hops back, uses the length to whip that away behind square on the leg side",1,7.3,7.03,7.3,4,4,349,134,2
5334,446101,"straight as a dye, balance, timing, power all in sync as the ball made a sweet sound as it made contact with Finch's big broad blade. Uses a straight bat to loft him through the line, the ball dents the sightscreen on the full",1,7.4,7.04,7.4,6,6,153,358,5
5334,446101,"didn't get hold of it, but it's still a boundary. Too full, Finch decides to go straight, but ends up dragging it a bit, clears mid-on though. Finch is slowly revving up his innings",1,7.5,7.05,7.5,4,4,208,359,4
5334,446101,"this one's punched down the ground, straight to mid-on though. 16 off that",1,7.6,7.06,7.6,0,0,186,228,4
267192,391485,"bunts that length ball to cover, calls no immediately",1,8.1,8.01,8.1,0,0,140,186,6
267192,391485,"slower delivery, Smith opens the face of the bat late to steer that into the gap behind point, third man runs around 20 yards or so to his right to cut that off",1,8.2,8.02,8.2,2,2,43,130,7
267192,391485,"nips back in after pitching on length around off stump, defended towards the off side",1,8.3,8.03,8.3,0,0,152,165,6
267192,391485,shuffles across to whip that one to deep square leg,1,8.4,8.04,8.4,1,1,299,149,2
5334,391485,"veers in towards middle and leg, he drops it towards midwicket with soft hands for a quick single",1,8.5,8.05,8.5,1,1,211,185,3
267192,391485,"low full toss, but Smith fails to take full toll of that as he drives it straight to mid-on. Looked like he wanted to work it into the gap between mid-on and midwicket",1,8.6,8.06,8.6,0,0,196,239,4
5334,457249,"accurate start, full on off stump, played back down the pitch",1,9.1,9.01,9.1,0,0,169,191,5
5334,457249,"angles one back in from wide of the crease, patted back to the bowler",1,9.2,9.02,9.2,0,0,192,194,4
5334,457249,opens the bat face late to use the pace and run it down to third man,1,9.3,9.03,9.3,1,1,91,79,7
