batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
219889,297583,"what a start that is. Short and wide, the worst possible delivery to this guy. Warner laces the cut through point, with timing I didn't see too much in round 1",1,0.1,0.01,0.1,4,4,356,188,3
219889,297583,"another full outswinger, <strong>147ks</strong>, encouraging carry to Wade, a far cry from the low bounce at the Providence. Ignored by the batsman again",1,0.2,0.02,0.2,0,0,157,187,6
219889,297583,"yorker, nudging 140ks, homing in on the off stump, squeezed out",1,0.3,0.03,0.3,0,0,219,192,3
219889,297583,nicely bowled again. Just outside off - fifth-stump line and Warner defends again,1,0.4,0.04,0.4,0,0,222,185,3
219889,297583,shapes this one away and starts it off on middle so that it goes to off. Warner blocks. Nice comeback,1,0.5,0.05,0.5,0,0,180,189,4
219889,297583,"poor delivery. So two bad deliveries gives Australia the start they wanted. Short and wide and Warner climbs all over it, thrashes a cut past point again, to the other side, more towards backward point",1,0.6,0.06,0.6,4,4,352,138,2
5334,550215,"full and wide outside off, Finch comes forward and leaves. Just a bit of away movement",1,1.1,1.01,1.1,0,0,0,0,0
5334,550215,overstepped. Can't do that KG. Back of a length outside off and Finch defends into the off side,1,1.2,1.02,1.2,0,1,150,184,6
5334,550215,"smears it to the midwicket boundary. Not a bad delivery actually, fullish on leg. Finch backs away and mis-times his lofted drive, all along the ground, through midwicket",1,1.2,1.03,1.2,4,4,321,293,3
5334,550215,"nice. Back of a length, swerves back in from outside off. Left alone",1,1.3,1.04,1.3,0,0,0,0,0
5334,550215,"nicely bowled. Attacking Finch's pads, but he is good enough to push to mid-on for a quick single. Good run",1,1.4,1.05,1.4,1,1,221,227,4
219889,550215,"back of a length on off,Warner blocks into the off side. Good, nagging lines",1,1.5,1.06,1.5,0,0,206,178,3
219889,550215,"superb stop. A boundary-saving dive from Parnell. Saved four in fact. Awesome. Short and wide from Rabada, and Warner cuts towards cover point where Parnell dives to his left and stops it",1,1.6,1.07,1.6,0,0,244,186,3
5334,297583,"a good length outside off, left alone. Finch showing some patience, could be a plan",1,2.1,2.01,2.1,0,0,0,0,0
5334,297583,fullish on a fifth-stump line. Finch defends nicely,1,2.2,2.02,2.2,0,0,167,197,5
5334,297583,"hmm, shortish and wide outside off. Finch cuts but times it so badly that it doesn't leave the pitch.",1,2.3,2.03,2.3,0,0,173,162,7
5334,297583,"back of a length outside off, pushed to cover from the crease. Abbott's lines are good so far to Finch",1,2.4,2.04,2.4,0,0,135,194,6
5334,297583,"nice again. A good length outside off, and Finch leaves. Not bowling it too full",1,2.5,2.05,2.5,0,0,0,0,0
5334,297583,"keeps it outside off, Finch lunges forward to punch into the off side. So tight that over was, maiden.",1,2.6,2.06,2.6,0,0,142,186,6
219889,550215,"ooh, a bit of a sloppy misfield and four. Shortish and wide, didn't get the impression that he timed that too well. the cut went more towards cover where a bobble just in front of the fielder helps it take it past him",1,3.1,3.01,3.1,4,4,349,238,3
219889,550215,"back of a length on middle, dead-bat defense",1,3.2,3.02,3.2,0,0,171,193,5
219889,550215,"shortish and wide again, but not as wide. Warner chops a cut to cover point, dot ball",1,3.3,3.03,3.3,0,0,230,186,3
219889,550215,"full, maybe for the first time at that length. Warner stays back and pushes to mid-off. Not much movement for the SA bowlers",1,3.4,3.04,3.4,0,0,209,214,4
219889,550215,"wow, gone all the way. Shortish on off, Warner pulls. So effortless, so lazy. Made sure he got his pull over square leg and even though he had to drag it from off, it goes well over.",1,3.5,3.05,3.5,6,6,7,192,6
219889,550215,"good single. Fullish on off, tip and run to cover. Great",1,3.6,3.06,3.6,1,1,200,189,4
219889,297583,nagging away at that off bail. Warner stays in his crease to tap to point.,1,4.1,4.01,4.1,0,0,213,177,3
219889,297583,slightly straight-ish and Warner works the ball off his hips towards square leg,1,4.2,4.02,4.2,0,0,141,186,6
219889,297583,"good stuff. Good length on middle, pushed to mid-on. Warner isn't moving his feet too much",1,4.3,4.03,4.3,0,0,144,218,5
219889,297583,this time he takes it off his pads and works to fine leg,1,4.4,4.04,4.4,1,1,82,106,7
5334,297583,another sloppy misfield from Phangiso at cover. Punched to him from the back foot and he parries it towards mid-off. These two make the run easily,1,4.5,4.05,4.5,1,1,135,198,6
