batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
34102,501012,,1,0.1,0.01,0.1,0,0,160,181,6
34102,501012,"128 kph. Nice delivery, starts it a little wider on a fuller than good length. Rohit leaves",1,0.2,0.02,0.2,0,0,0,0,0
34102,501012,first runs for Rohit. Paris drifts straight and Rohit chips him over square leg for a couple. Did not bother keeping it down.,1,0.3,0.03,0.3,2,2,335,146,2
34102,501012,"131 kph. That one may not have seamed as much as Rohit expected. Full delivery on middle and off, Rohit looks to tuck to midwicket but gets a thick outside edge which rolls to third man",1,0.4,0.04,0.4,1,1,152,17,8
28235,501012,poor delivery. Dhawan is off with a flayed cut through point. Very short and very wide outside off,1,0.5,0.05,0.5,2,2,334,125,2
28235,501012,"nice end. Good length outside off, a hint of away shape. Dhawan watchfully defends",1,0.6,0.06,0.6,0,0,227,189,3
34102,272262,"fullish but very wide outside off, just inside the tramline. Rohit shoulders arms",1,1.1,1.01,1.1,0,0,0,0,0
34102,272262,drags his length back just a touch but the same line - very wide outside off. Rohit decides to let it go again,1,1.2,1.02,1.2,0,0,0,0,0
34102,272262,"better from KR. Full, inviting the swing, and closer to off stump but left alone",1,1.3,1.03,1.3,0,0,0,0,0
34102,272262,"137 kph. Full again, a fifth-stump line. Rohit looks to hit on the up to mid-off but inside-edges to square leg",1,1.4,1.04,1.4,0,0,248,165,2
34102,272262,"132 kph. Slowly he has got his lines and lengths close to perfection. Back of  a length outside off, Rohit stays back to block",1,1.5,1.05,1.5,0,0,201,196,4
34102,272262,"not much swing but Rohit is beaten. Full and wide outside off, Rohit leans forward to defend but doesn't get close enough as the ball goes past",1,1.6,1.06,1.6,0,0,0,0,0
28235,501012,"goes after it does Dhawan and he gets it through. Pretty good shot actually. Got close enough and threw his hands at it, very full and wide from Paris. Dhawan creams it to the cover boundary. Good intent",1,2.1,2.01,2.1,4,4,330,271,3
28235,501012,"and he has to go now. What a shame, that was quite a poor delivery. Short and wide outside off from Paris, Dhawan looks to caress a cut but the extra bounce of the wicket takes the outside edge of the bat to Wade. Paris' first ODI wicket.",1,2.2,2.02,2.2,0,0,202,113,1
253802,501012,"nice ball. Shortish delivery outside off, shaped away. Kohli goes back to defend carefully",1,2.3,2.03,2.3,0,0,140,181,6
253802,501012,"oh, that was close. Kohli gets his front foot across the line but Paris swings it into those pads. Kohli, though, is good enough to turn the ball to square leg",1,2.4,2.04,2.4,0,0,241,178,3
253802,501012,"shot. Rather full outside off, Kohli times a drive with exemplary timing to mid-off",1,2.5,2.05,2.5,0,0,136,247,5
253802,501012,"uppish but wide of point. Kohli goes after a full delivery outside off, but doesn't get close enough to the pitch. The cut just evades a diving point fielder",1,2.6,2.06,2.6,2,2,47,99,7
34102,272262,"flies to the third man fence. Another poor delivery, short and wide from Richardson. Rohit stands tall and pummels a cut to the third man boundary. Uppish but wide of the fielder",1,3.1,3.01,3.1,4,4,98,29,8
34102,272262,nice and full but straight. Defended properly,1,3.2,3.02,3.2,0,0,194,198,4
34102,272262,"superb shot again. full and wide outside off from Richardson, too full. Rohit drives and finds the gap through cover for three. pulled in just inside the massive boundary",1,3.3,3.03,3.3,3,3,73,301,5
253802,272262,"back of a length on off, a hint of inward movement but blocked",1,3.4,3.04,3.4,0,0,206,189,3
253802,272262,"shortish length on off, nurdled off his hips towards fine leg.",1,3.5,3.05,3.5,1,1,259,44,1
34102,272262,"excellent shot yet again. Full on off, just a punchy drive with all timing races to mid-off",1,3.6,3.06,3.6,0,0,149,248,5
253802,501012,"nicely played. Good length delivery, nipping back in towards Kohli. Nudged towards square leg",1,4.1,4.01,4.1,1,1,236,186,3
34102,501012,full and wide. Nice delivery. Left alone comfortably,1,4.2,4.02,4.2,0,0,0,0,0
34102,501012,"135 kph, drifts down leg this time. A bit of swing but wide",1,4.3,4.03,4.3,0,1,0,0,0
34102,501012,"129 kph. Full outside off, Rohit leans into a drive to push to wide mid-off for a quick run",1,4.3,4.04,4.3,1,1,125,228,5
253802,501012,<strong>edged but just short of slip</strong>. Beauty. Full but shaped away from Kohli who prods defensively at it. Gets thick outside edge which surprisingly falls short of Smith at a wide slip. Great variation from Paris,1,4.4,4.05,4.4,0,0,167,106,8
253802,501012,drifts on Kohli's pads now who tucks him to deep square leg.,1,4.5,4.06,4.5,1,1,327,124,2
34102,501012,comes back in to Rohit who blocks awkwardly,1,4.6,4.07,4.6,0,0,223,181,3
253802,272262,not a great delivery again. Short and wide asking to be it. Kohli chops a cut to extra cover,1,5.1,5.01,5.1,0,0,117,190,6
253802,272262,"helped on its way to fine leg. Goes for a change in length, digs the ball in to the pitch.",1,5.2,5.02,5.2,1,1,290,64,2
34102,272262,"whack. What a shot. What power. Aided by a short and wide delivery, Rohit flays a cut with terrific timing. The ball just flew to the point boundary. Uppish but in the gap",1,5.3,5.03,5.3,4,4,12,142,7
34102,272262,"driven to mid-off with great timing again. Failed to keep it down though, and it reaches mid-off on the bounce",1,5.4,5.04,5.4,0,0,155,259,5
34102,272262,just about clears the fine leg boundary. Shortish delivery on Rohit's hips who looks to flick but the bounce does for him and he gets a thick top edge which flies in the air but wide of Paris at fine leg,1,5.5,5.05,5.5,6,6,208,7,1
34102,272262,whipped to square leg,1,5.6,5.06,5.6,0,0,245,174,3
253802,501012,not great lines. Straying on Paris' pads who turns him towards backward square leg for a couple,1,6.1,6.01,6.1,2,2,322,119,2
253802,501012,"good comeback. Full but outside off, bringing Kohli forward. Defended watchfully",1,6.2,6.02,6.2,0,0,194,199,4
253802,501012,"full and wide outside off, creamed to extra cover off the front foot",1,6.3,6.03,6.3,0,0,113,194,6
253802,501012,"134 kph. Fullish on off, swinging back into Kohli who flicks to midwicket",1,6.4,6.04,6.4,0,0,217,195,3
253802,501012,"not a bad delivery but a shot as well. Shortish outside off, but doesn't get high enough to Kohli who swivels and pulls in front of square for a couple. Rolled his wrists nicely to keep it down",1,6.5,6.05,6.5,2,2,325,230,3
253802,501012,"adventurous. No real need for that stroke. Full on off at 136 kph. Kohli advances and looks to belt it over cover, but inside-edges towards short fine leg",1,6.6,6.06,6.6,0,0,229,126,2
34102,228622,"nice start for Hastings. Good length on leg, Rohit misses his tuck and is struck on the pads. A muted appeal but that was too high",1,7.1,7.01,7.1,0,0,0,0,0
34102,228622,"full on middle and leg, worked to short fine leg.",1,7.2,7.02,7.2,1,1,219,111,1
253802,228622,fullish but wider outside off. Kohli defends with a half-stride to the pitch,1,7.3,7.03,7.3,0,0,134,183,6
253802,228622,nudged off his hips towards midwicket for a run,1,7.4,7.04,7.4,1,1,244,194,3
34102,228622,"nice delivery, Hastings goes wider of the crease and lands it on a good length. Defended",1,7.5,7.05,7.5,0,0,228,179,3
34102,228622,"that is well played. Good length outside off, Rohit opens the face of is bat to dab to third man",1,7.6,7.06,7.6,1,1,80,68,7
34102,446548,full on a fifth-stump line. Rohit lunges forward to push to mid-off,1,8.1,8.01,8.1,0,0,148,202,5
34102,446548,132 kph. Lovely stuff from Boland. Close to the perfect area. Fuller than a good length just outside off. the ball swerves away from Rohit's naughty flirt,1,8.2,8.02,8.2,0,0,0,0,0
34102,446548,goes after it with a massive hoick. But Rohit gets a thick outside edge which flies in the air but wide of third man. Hastings runs around and fumbles to allow it to the boundary. he looks around guiltily,1,8.3,8.03,8.3,4,4,151,10,8
34102,446548,"back of a length outside off, Rohit pokes but is beaten",1,8.4,8.04,8.4,0,0,0,0,0
34102,446548,turned away towards midwicket,1,8.5,8.05,8.5,0,0,238,198,3
34102,446548,"nice and full from Boland, shaping this one back in to Rohit who whips to wide mid-on for one",1,8.6,8.06,8.6,1,1,209,245,4
34102,228622,another loose waft from Rohit. Nice length - fuller than a good length but wide outside off. Rohit is beaten,1,9.1,9.01,9.1,0,0,0,0,0
34102,228622,"back of a length outside off, this time he lets it go",1,9.2,9.02,9.2,0,0,0,0,0
34102,228622,"fullish and wide outside off, Rohit presses forward to caress to point",1,9.3,9.03,9.3,0,0,117,154,7
34102,228622,"gets the cut this time. Shortish and wide, cut down to third man powerfully",1,9.4,9.04,9.4,1,1,92,42,8
253802,228622,"nice stroke but good fielding from Faulkner at extra cover. Full and wide outside off, Kohli times a square drive",1,9.5,9.05,9.5,0,0,105,175,6
253802,228622,"great over that. Good length outside off, Kohli chooses to let this one be",1,9.6,9.06,9.6,0,0,0,0,0
34102,446548,"another edge from Rohit. Full outside off, Rohit pokes with soft hands, and the ball rolls to third man past slip",1,10.1,10.01,10.1,1,1,120,35,8
253802,446548,"back of a length outside off, Kohli watchfully lets it go after thinking of playing a stroke",1,10.2,10.02,10.2,0,0,0,0,0
253802,446548,"and now goes too straight, whipped away to deep square leg",1,10.3,10.03,10.3,1,1,335,181,3
34102,446548,"135 kph, getting it right is Boland. Good length outside off, left alone once again",1,10.4,10.04,10.4,0,0,0,0,0
34102,446548,"what a beauty from Rohit. Too full is Boland outside off. Rohit stays in is crease, gets his head over the ball and crunches an exquisite drive with superlative timing to the cover boundary",1,10.5,10.05,10.5,4,4,34,263,6
34102,446548,defended properly from the crease,1,10.6,10.06,10.6,0,0,136,187,6
253802,228622,"135 kph. Shortish and wide, Kohli cuts ferociously but finds backward point",1,11.1,11.01,11.1,0,0,108,149,7
253802,228622,"117 kph, very wide outside off. Kohli misses his cut and wide called",1,11.2,11.02,11.2,0,1,0,0,0
