batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
34102,288284,"and India are away, Rohit leans forward to a length ball and clips it through midwicket for a couple, that pitched outside off and angled into the right-hander",1,0.1,0.01,0.1,2,2,298,248,3
34102,288284,"a full ball this time, Hazlewood is looking for swing, Rohit loves that and he leans forward to drive the half-volley wide of mid-on, Faulkner gives chase and dives headfirst near the boundary to try and save the four but he can't",1,0.2,0.02,0.2,4,4,302,307,4
34102,288284,"short of a length outside off, a bit of seam movement away from the right-hander, Rohit lets it go this time",1,0.3,0.03,0.3,0,0,0,0,0
34102,288284,"a poor ball, full and on the pads, Rohit misses the glance but the ball brushes the pads and goes to the fine leg boundary ... no swing by the looks of it",1,0.4,0.04,0.4,0,4,224,14,1
34102,288284,"a length delivery outside off, Rohit presses forward and opens the face to steer the ball to third man",1,0.5,0.05,0.5,1,1,104,49,8
28235,288284,"good length just outside off to the left-hander from over the wicket, Dhawan strides forward and shoulders arms. India will be really pleased with that first over",1,0.6,0.06,0.6,0,0,0,0,0
34102,501012,"an loud appeal for lbw first up! Rohit leans forward and across and toe ends a blockhole delivery into the leg side, the Aussies thought that hit the pad but it was the bottom of the bat",1,1.1,1.01,1.1,1,1,232,125,2
28235,501012,"full length outside off, Dhawan leans forward and square drives to point",1,1.2,1.02,1.2,0,0,241,144,2
28235,501012,"133 kph, the length is full and there is width outside off - again no swing - Dhawan gets on to the front foot and cover drives, he hits it into the gap but the timing is not great",1,1.3,1.03,1.3,2,2,306,268,3
28235,501012,"131 kph, good length just outside off from over the wicket, a bit of extra bounce after Dhawan covers his off stump and shoulders arms",1,1.4,1.04,1.4,0,0,0,0,0
28235,501012,"he's timed this cover drive not not placed it in the gap, Dhawan came forward and gave it a real thump",1,1.5,1.05,1.5,0,0,259,180,3
28235,501012,"strays on to the pads but Dhawan fails to connect with the front foot glance, the ball goes off the pads to the keeper",1,1.6,1.06,1.6,0,0,0,0,0
34102,288284,"edged and over the keeper! That short ball climbed on Rohit as he shaped to play the pull of the back foot, the ball got very big on him and he got a top edge that was just enough to take the ball over the leaping Wade",1,2.1,2.01,2.1,4,4,208,7,1
34102,288284,"played off the pads through square leg, a good length on a wicket to wicket line",1,2.2,2.02,2.2,2,2,319,117,2
34102,288284,"good length outside off, the ball holds its line after pitching and beats the outside edge of Rohit Sharma's front foot push",1,2.3,2.03,2.3,0,0,0,0,0
34102,288284,"a fuller ball, still looking for the swing that isn't there, Rohit leans forward and drives towards mid off",1,2.4,2.04,2.4,0,0,146,250,5
34102,288284,"short of a length outside off, played off the back foot towards point",1,2.5,2.05,2.5,0,0,139,182,6
34102,288284,"good length angling towards off stump, Rohit strides forward and blocks with a straight bat",1,2.6,2.06,2.6,0,0,167,193,5
