batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
219889,506612,"beauty to start. 131 kph, full outside off. The ball moves away late and beats the bat of Warner. Superb delivery. Definite shape.",1,0.1,0.01,0.1,0,0,0,0,0
219889,506612,prods at that and gets a thick outside edge which dies down and gets Australia one to third man. Soft hands. Comes back in this time.,1,0.2,0.02,0.2,1,1,241,56,1
5334,506612,"135 kph, Finch has chopped on. That movement again. Henry keeps this full, the ball moves back in. Finch doesn't care. He goes on with an exuberant on-the-up drive with his feet rooted in the crease. What that does is create a massive gap between bat and pad. The ball deviates in, takes the inside edge and clatters into leg stump. Not a great shot first ball. Excellent bowling from Henry. Just a little bit of movement, more than enough at this level.",1,0.3,0.03,0.3,0,0,180,163,8
267192,506612,"ooh again. 137 kph, full but straighter. Smith looks to drive but gets a thick inside edge onto his pad",1,0.4,0.04,0.4,0,0,224,178,3
267192,506612,"139 kph, on the pads and Smith tucks him through square leg for a couple. Good stroke.",1,0.5,0.05,0.5,2,2,307,121,2
267192,506612,"138 kph, superb shot. But good signs for New Zealand. Some swing for Henry. Full and wide outside off, Smith leans forward and caresses his cover drive through the huge gap at cover. Superlative timing.",1,0.6,0.06,0.6,4,4,25,260,6
219889,277912,"poor ball to start. 138 kph, a low full toss outside off. Warner needn't do much but just drive through cover. Four easy runs. Some swing in the air though, moving away",1,1.1,1.01,1.1,4,4,353,201,3
219889,277912,"well bowled. 139 kph, full outside off, moves away again. Warner has a leaden-footed poke to cover.",1,1.2,1.02,1.2,0,0,236,185,3
219889,277912,"good delivery, good leave. 139 kph, full and wide but moving away. Warner respectfully and rightly leaves",1,1.3,1.03,1.3,0,0,0,0,0
219889,277912,"137 kph, full outside off. A bit of movement. Defended",1,1.4,1.04,1.4,0,0,232,193,3
219889,277912,"good lines. 135 kph, outside off. Warner defends into the off side, towards cover",1,1.5,1.05,1.5,0,0,228,184,3
219889,277912,"excellent over save the first ball. Good length outside off, forces Warner to let that one go",1,1.6,1.06,1.6,0,0,0,0,0
267192,506612,"overpitched, 135 kph. Full outside off, quite the ideal line to Smith who shuffles across. A mis-timed drive finds mid-off",1,2.1,2.01,2.1,0,0,216,238,4
267192,506612,"good length outside off, 136 kph, blocked",1,2.2,2.02,2.2,0,0,145,192,6
267192,506612,on the pads again. A couple more to Smith as he nudges it through square leg. Can't stray there to Smith,1,2.3,2.03,2.3,2,2,332,170,3
267192,506612,"138 kph, excellent lines. Just outside off, Smith stays in the crease and is rapped on the pads. An optimistic appeal",1,2.4,2.04,2.4,0,0,0,0,0
267192,506612,"good length on a fourth-stump line, defended back",1,2.5,2.05,2.5,0,0,148,193,6
267192,506612,"139 kph, back of a length on off, worked away to square leg",1,2.6,2.06,2.6,0,0,233,180,3
219889,277912,"another good delivery. Full outside off, shapes away but Warner lets it go. Good leave",1,3.1,3.01,3.1,0,0,0,0,0
219889,277912,"136 kph, full length around middle, worked to mid-on.",1,3.2,3.02,3.2,0,0,147,241,5
219889,277912,"139 kph, a good length again close to off. Cut to point",1,3.3,3.03,3.3,0,0,237,158,2
219889,277912,"138 kph, strays down leg, goes wide of the crease. No swing on that occasion. A wide",1,3.4,3.04,3.4,0,1,0,0,0
219889,277912,"142 kph, good length outside off, patted down to Guptill at point",1,3.4,3.05,3.4,0,0,216,134,2
219889,277912,"142 kph, another tight delivery. Full outside off, defended towards point",1,3.5,3.06,3.5,0,0,241,157,2
219889,277912,"on the pads, 137 kph. Swings away late. Warner finds mid-on with a push. Just the wide off the over",1,3.6,3.07,3.6,0,0,130,237,5
267192,506612,"nicely bowled. Full outside off, not much swing. Left alone",1,4.1,4.01,4.1,0,0,0,0,0
267192,506612,"135 kph, ooh. Back of a length outside off, the ball moves away late. Bounces extra. And beats the bat of Smith. But not his arm. Thuds into that back arm.",1,4.2,4.02,4.2,0,0,147,148,7
