batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
5334,481896,"proud upright seam first ball, swings away from a length, beats the outside edge of the defensive bat. Hardly any carry, though",1,0.1,0.01,0.1,0,0,0,0,0
5334,481896,"short of a length, holds its line a little, defended off the back foot",1,0.2,0.02,0.2,0,0,133,187,6
5334,481896,"leg-side half-volley, Finch misses out on a boundary. Gets just the leg-bye",1,0.3,0.03,0.3,0,1,226,123,2
219889,481896,tentative - and dare I say - nervous push at a length ball angled across him. No feet there. Beaten,1,0.4,0.04,0.4,0,0,0,0,0
219889,481896,"fuller, on off, pushed between mid-off and cover for a single",1,0.5,0.05,0.5,1,1,244,214,3
5334,481896,"on off, perfect length too, the ball angles in towards off and middle, defended to mid-on",1,0.6,0.06,0.6,0,0,236,196,3
219889,376116,"half-volley, and Warner is away. Yadav bowls a loosener, on off, Warner just meets it with a full face. The mid-off is wide, and he gets four for this push",1,1.1,1.01,1.1,4,4,229,353,4
219889,376116,"better length. Can't drive this. Can't go back to this. No swing, though. Defended off the back foot",1,1.2,1.02,1.2,0,0,213,194,3
219889,376116,"on a length again, but this time Warner plays with an open face, and gets a single between mid-off and cover",1,1.3,1.03,1.3,1,1,245,207,3
5334,376116,slight shape away from the right-hand batsman. Finch plays watchfully. Towards cover,1,1.4,1.04,1.4,0,0,138,183,6
5334,376116,"<b>lovely delivery but no gully</b>. This has opened Finch up. Wide on the crease, angling in, Finch looks leg side, but after pitching on a length this leaves him against the angle, and runs off the thick outside edge through the vacant gully region",1,1.5,1.05,1.5,1,1,126,35,8
219889,376116,"short-arm pull for six. Warner not tentative anymore. Yadav pitches short of a length, and on the pads. Not a horrible delivery, but Warner loves this length. He has flick-pulled this over square leg",1,1.6,1.06,1.6,6,6,9,180,6
5334,481896,"wide down the leg side as Shami tries to surprise Finch, who mush be expecting outswingers",1,2.1,2.01,2.1,0,1,0,0,0
5334,481896,"another inswinger. Beats Finch's inside edge as Finch tries a big drive outside off. This is a full ball, but  just short of driving length",1,2.1,2.02,2.1,0,0,0,0,0
5334,481896,"<b>big lbw shout</b>. Looks good on line, but it is bouncing over. Finch again looking for that away swing, and with the ball coming back in he ends up playing around the front pad. Just missing the top of the stumps, though",1,2.2,2.03,2.2,0,0,0,0,0
5334,481896,now he plays a proper defensive shot just outside off,1,2.3,2.04,2.3,0,0,242,183,3
5334,481896,"another inswinger, and they are cramping Finch up. Hits his pad again, but headed down leg",1,2.4,2.05,2.4,0,0,0,0,0
5334,481896,"another tentative loose shot. This is a wide half-volley, he goes for the big drive, but is early into the shot, and ends up dragging it to midwicket. The bat turns in his hands before the ball arrives",1,2.5,2.06,2.5,0,0,250,177,3
5334,481896,"short of a length, outside off, left alone this time. More solid from Finch but an excellent over from Shami",1,2.6,2.07,2.6,0,0,0,0,0
219889,376116,"India have struck early. The SCG has erupted. It looks like it is full of Indian supporters. Those six successive dots in the last over might have had a part to play in this. This is short of a length, but fuller than the one Warner smacked for six last ball. He is still looking to play that short-arm pull, realises that the shot is not on, and just checks it. An old-style bat, and this leading edge might have died, bit with the modern Kabooms it flies off the leading edge and settles with cover",1,3.1,3.01,3.1,0,0,229,222,4
267192,376116,"full outswinger first up, around the fifth-sixth stump. That is the ball to bowl to Smith. This time, though, he opens the face nicely, and gets a couple past gully",1,3.2,3.02,3.2,2,2,80,77,7
267192,376116,"short of a length, at the stumps, he shuffles across to defend",1,3.3,3.03,3.3,0,0,246,175,3
267192,376116,"full, just outside off, this is the ball to bowl to Smith, but he is equal to it today, and shows it the full face with mid-off wide. Caresses this for four",1,3.4,3.04,3.4,4,4,141,350,5
267192,376116,"short of a length, angling in, defended off the back foot",1,3.5,3.05,3.5,0,0,233,184,3
267192,376116,nonchalantly left alone as this one swings away from a length,1,3.6,3.06,3.6,0,0,0,0,0
5334,481896,"beautiful shot. Shami overpitches. Finch just leans into it, shows it the full face, and sends it to the right of the stumps at the non-striker's end. Lovely straight drive.",1,4.1,4.01,4.1,4,4,197,356,4
5334,481896,"big inswinger, a touch too straight, and he has picked it off the pads. Gets a couple fine of long leg",1,4.2,4.02,4.2,2,2,274,48,1
5334,481896,"short of a length, wide outside off, left alone. Must have been tempting, this ball",1,4.3,4.03,4.3,0,0,0,0,0
5334,481896,"length ball outside off, driven nicely, but straight to mid-off",1,4.4,4.04,4.4,0,0,142,237,5
5334,481896,"another wide length ball, Finch realises he is not close to the line of the ball, and opens the face late to get a single to third man",1,4.5,4.05,4.5,1,1,80,65,7
267192,481896,"tries the full leg-side yorker to look to go behind the shuffling Smith, but his bat comes down in time and flicks this away through midwicket",1,4.6,4.06,4.6,3,3,335,226,3
267192,376116,appeal for leg-before as this shortish ball beats the inside edge of the shuffling batsman. It is bouncing over the stumps,1,5.1,5.01,5.1,0,0,0,0,0
267192,376116,length-ball outswinger outside off. Smith lets it go through to the keeper,1,5.2,5.02,5.2,0,0,0,0,0
267192,376116,"good ball. Late away swing from just outside off, but Smith recovers well, plays with soft hands, guides it wide of the slips for a single",1,5.3,5.03,5.3,1,1,134,24,8
5334,376116,"full, fast, 149ks, on off, slight shape away, defended to mid-on",1,5.4,5.04,5.4,0,0,197,195,4
5334,376116,"full outswinging yorker, at 148ks, beats him both for pace and the swing outside off",1,5.5,5.05,5.5,0,0,0,0,0
5334,376116,"short, wide, Finch goes pull as opposed to the cut, and finds mid-on with it",1,5.6,5.06,5.6,0,0,200,255,4
267192,481896,"full outside off, slight shape back in, pushed to mid-off",1,6.1,6.01,6.1,0,0,169,188,5
267192,481896,"length ball, outside off, left alone. Again a bit of shape back in",1,6.2,6.02,6.2,0,0,0,0,0
267192,481896,"on a length, around off, defended to mid-on",1,6.3,6.03,6.3,0,0,200,192,4
267192,481896,shuffles across to pull this short ball to long leg for one,1,6.4,6.04,6.4,1,1,261,78,1
5334,481896,"full, shaping in, keeping him honest. Defended to mid-on",1,6.5,6.05,6.5,0,0,184,211,4
5334,481896,wide down the leg side as this one starts too straight and moves further down leg,1,6.6,6.06,6.6,0,1,0,0,0
5334,481896,"on a length, pushed towards mid-on with a straight face",1,6.6,6.07,6.6,0,0,185,212,4
267192,376116,"shuffles across, takes this from middle and leg, and works it away for a single",1,7.1,7.01,7.1,1,1,274,202,3
