batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
345821,311592,"yorker first up to Gunathilaka. On middle and leg, nicely tickled fine towards fine leg, Hazlewood sloppily fumbles to allow the second",1,0.1,0.01,0.1,2,2,119,41,8
345821,311592,"nice comeback. Fullish and wide outside of at 138 kph, not much swing. Gunathilaka leaves",1,0.2,0.02,0.2,0,0,0,0,0
345821,311592,"good run that. Pushed towards mid-on with soft hands and sets off, makes the run with ease",1,0.3,0.03,0.3,1,1,149,222,5
48472,311592,"beauty. Good length on off, zoning in on that off bail but Dilshan gets some bat on it, a thick outside edge towards third man",1,0.4,0.04,0.4,1,1,124,46,8
345821,311592,poor delivery. Drifts on leg and Gunathilaka picks him off with ease towards square leg for a couple. Not swing at all for Starc so far,1,0.5,0.05,0.5,2,2,46,144,7
345821,311592,"bowled. There is Starc's customary first-over wicket. What a delivery again. Fuller than a good length - the ideal length. Gunathilaka is neither forward nor back, so he tentatively pokes at the length. Since there is no swing, the ball carries on towards the inside edge, kisses that edge and rattles into middle stump. Beaten by the length actually of that",1,0.6,0.06,0.6,0,0,184,160,1
48472,288284,"ooh, full and wide outside off, 129 kph but plenty of swing. Dilshan flays at that but misses altogether. Lovely delivery",1,1.1,1.01,1.1,0,0,0,0,0
48472,288284,"nicely bowled, full outside off - sixth-stump line. Dilshan is more respectful this time as he pushes towards mid-off",1,1.2,1.02,1.2,0,0,144,196,6
48472,288284,"awkwardly played back. Full on off, the ball moves away late. Dilshan wants to pick a gap through the leg side but there is some away swing. Bunted back to the bowler",1,1.3,1.03,1.3,0,0,154,243,5
48472,288284,"poor delivery. 136 kph, down leg. Easy pickings for Dilshan, but he misses his flick. Clips his pad on the way to the fine leg boundary",1,1.4,1.04,1.4,0,4,224,8,1
48472,288284,"better riposte. Fullish on off, no swing this time. Nudged towards square leg",1,1.5,1.05,1.5,0,0,229,188,3
48472,288284,"another thick outside edge from Dilshan. Nice channel around off, one to third man",1,1.6,1.06,1.6,1,1,113,59,8
48472,311592,"141 kph, strays down leg. Building up impressive pace. Dilshan misses a whip, but the ball takes the pad. The keeper collects",1,2.1,2.01,2.1,0,0,0,0,0
48472,311592,"superb shot. Overpitched outside off from Starc, Dilshan strides forward and pushes his straight drive through mid-off. Full face of the bat",1,2.2,2.02,2.2,4,4,146,358,5
48472,311592,four more! Not a bad delivery but Dilshan shuffles across and drags his flick from outside off to the square leg boundary. It was shaped away too.,1,2.3,2.03,2.3,4,4,356,176,3
48472,311592,"quite full outside off again, driven but finds mid-off this time",1,2.4,2.04,2.4,0,0,131,210,6
48472,311592,"146 kph, pacey stuff. Full and wide outside off, a Test-match tempter. Dilshan throws his hands at that but hits his drive to cover. Still no swing, despite the wind.",1,2.5,2.05,2.5,0,0,111,177,6
48472,311592,"148 kph, getting quicker and quicker. Good length on middle and leg, a bit of extra bounce helps the ball rap Dilshan on the gloves as he tries to nudge into the leg side",1,2.6,2.06,2.6,0,0,208,184,3
629074,288284,"oh what a shot. Superb. Class all over. Full delivery on off, a half-volley but Mendis opened his wrists very late to find the gap through cover. Lovely timing too",1,3.1,3.01,3.1,4,4,64,301,5
