batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
379143,553800,"good start from Tremain. Full, but not overpitched. Slightly wide, drawing de Kock forward. No movement and solidly blocked.",1,0.1,0.01,0.1,0,0,233,197,3
379143,553800,"this was overpitched. Pushing it fuller to invite some swing. none in the air, none off the pitch. The result a sweet on-drive back to the bowler",1,0.2,0.02,0.2,0,0,185,202,4
379143,553800,"too straight this time, full and straight. De Kock will pick those off all day, all night. Clipped through the vacant midwicket region. To both these batsmen, the top-of-off line should be more outside off.",1,0.3,0.03,0.3,2,2,41,234,6
379143,553800,"129 kph, full and wide outside off. Rather be here than straight. Driven to mid-off",1,0.4,0.04,0.4,0,0,223,203,3
379143,553800,"131.4 kph, full on off. Not a bad line, not a bad length. Yet, de Kock strides forward and shovels to midwicket. Such a strong bottom hand",1,0.5,0.05,0.5,1,1,127,202,6
43906,553800,"superb end. 135.6 kph, fullish on off. Amla stays in his crease and defends with head over ball",1,0.6,0.06,0.6,0,0,167,196,5
379143,446548,"superb run. 131.7 kph, nagging line on off. De Kock plays it with soft hands, by his feet. Calls Amla through, who responds positive. An easy single. Real quality that",1,1.1,1.01,1.1,1,1,160,189,5
43906,446548,"hmm, 132 kph. Good length outside off, Amla goes back to try and punch through cover. He mis-times to mid-on. Early signs of a slow surface? Amla rarely mis-hits",1,1.2,1.02,1.2,0,0,203,201,4
43906,446548,"no, cannot be there. Poor delivery, short and wide outside off. Amla goes back, late transfer of weight onto the back foot but misses his cut.",1,1.3,1.03,1.3,0,0,0,0,0
43906,446548,"better, 132 kph. Good length on off, may have come back in slightly. Worked to square leg, using those wrists",1,1.4,1.04,1.4,0,0,242,173,3
43906,446548,"delectable. This one is timed to perfection. A very similar delivery to the second one, shortish and wide. Amla stays back, all his wight on the back foot and just times his square cut through point.",1,1.5,1.05,1.5,4,4,3,185,6
43906,446548,"good comeback. gets it straighter, towards off on a good length. Amla takes his bottom hand off as he defends, some extra bounce",1,1.6,1.06,1.6,0,0,167,182,5
379143,553800,"too straight again, easily worked past mid-on. Finch hurtles back from mid-on and puts i a boundary-saving dive. Nice work from Finch. Cannot bowl there though. Just easy for Qdk",1,2.1,2.01,2.1,3,3,38,238,6
43906,553800,"oh my. What a shot. 129 kph, overpitched on off. Crisply driven to mid-off with the full face of the bat",1,2.2,2.02,2.2,0,0,136,235,5
43906,553800,"there goes with the inconsistency. Amla waits for the straight delivery, gets it and then whips it off through midwicket with an ease only he can procure. Races away, quick outfield",1,2.3,2.03,2.3,4,4,332,276,3
43906,553800,"good length on off, not a bad ball but Amla manufactures a run by working it through square leg.",1,2.4,2.04,2.4,1,1,331,178,3
379143,553800,"tapped into the leg side, an apparent plan to keep it straight but I disagree with this process. These two too strong on the pads",1,2.5,2.05,2.5,1,1,108,162,7
43906,553800,"too wide outside off this time, not great bowling. A half-volley outside off is pummelled to cover. Lucky to get away with that",1,2.6,2.06,2.6,0,0,115,194,6
379143,446548,"139 kph, down leg. An easy whip off the pad through deep square leg. Keeping it along the ground, good from de Kock. Played an awful stroke last match, easy to get away with it in the Highveld, not in port Elizabeth or here.",1,3.1,3.01,3.1,1,1,50,121,7
43906,446548,"superb. Full on a fifth-stump line. Amla shuffles across, waits for it and then slices the ball almost by opening the face discernibly late. Gets the gap at point, gets four. All class",1,3.2,3.02,3.2,4,4,9,154,7
43906,446548,"tip and run. Full, coming back in towards off. Amla plays it through gully for one",1,3.3,3.03,3.3,1,1,146,129,8
379143,446548,"fullish on off, pushed into the off side",1,3.4,3.04,3.4,0,0,225,180,3
379143,446548,"better I would say. Full on off, a bit of late away movement. Still, de Kock tries to work it through midwicket but that late swing is responsible for a skew to mid-off",1,3.5,3.05,3.5,0,0,213,212,4
379143,446548,an appeal is quickly withdrawn. Good length on middle and leg. pitched outside leg. De Kock misses a routine flick,1,3.6,3.06,3.6,0,0,211,166,3
43906,553800,a half-volley. Australia's inexperienced seamers are showing it. Simple for a class batsman to just caress his drive through cover. Tear-your-hair out bowling.,1,4.1,4.01,4.1,4,4,31,266,6
43906,553800,"still the inexperience showing. Not a bad ball to most batsmen, but it is to Amla, who shuffles across and whips a length delivery on off and middle through square leg",1,4.2,4.02,4.2,1,1,332,201,3
379143,553800,"better. Closer to off, on a  good length. Worked to fine leg, playing it well de Kock.",1,4.3,4.03,4.3,1,1,107,126,7
