batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
25446,311592,starts with a bouncer and the batsman ducks under it.,1,0.1,0.01,0.1,0,0,0,0,0
25446,311592,"back of a length with a bit of width outside off. Coetzer throws his bat at it, away from his body, doesn't connect",1,0.2,0.02,0.2,0,0,0,0,0
25446,311592,"back of a length on off stump, punched back firmly to the bowler",1,0.3,0.03,0.3,0,0,182,197,4
25446,311592,"yorker on leg stump, and Coetzer nearly falls over as he lifts his feet out of the way and digs it out towards square leg",1,0.4,0.04,0.4,0,0,237,153,2
25446,311592,"length ball outside off, and he's beaten for pace and angle, once again lashing out without any foot movement",1,0.5,0.05,0.5,0,0,0,0,0
25446,311592,"back of a length on middle stump, hops up and defends back to the bowler",1,0.6,0.06,0.6,0,0,186,198,4
232435,489889,"full-toss close to off stump, punched back to the bowler",1,1.1,1.01,1.1,0,0,179,205,5
232435,489889,"length ball, lots of width outside off. Gets forward and slaps it powerfully but straight to Smith at backward point",1,1.2,1.02,1.2,0,0,109,153,7
232435,489889,"off-stump yorker, blocked back to the bowler",1,1.3,1.03,1.3,0,0,175,196,5
232435,489889,"length ball outside off, goes for a flat-bat slap through the off-side and under-edges it, on the bounce, to the keeper",1,1.4,1.04,1.4,0,0,182,153,1
232435,489889,this one's shorter and MacLeod can stand up tall and slap it away with a roll of the wrists to the cover point boundary,1,1.5,1.05,1.5,4,4,5,185,6
232435,489889,"and again, even shorter this time, and he gets on top of the bounce and dismisses it in front of square",1,1.6,1.06,1.6,4,4,11,137,7
25446,311592,"length ball outside off, angling away. Coetzer goes for the on-the-up punch, again zero footwork, and again he's beaten",1,2.1,2.01,2.1,0,0,0,0,0
25446,311592,"length ball on off stump, punched back to the bowler",1,2.2,2.02,2.2,0,0,178,200,5
25446,311592,"edged, drops short of third slip. Full outside off and again Coetzer pushes at it with no feet. Thick edge, but it doesn't carry through to the crouching Smith",1,2.3,2.03,2.3,0,0,164,142,8
25446,311592,"now the bouncer, Coetzer ducks safely underneath",1,2.4,2.04,2.4,0,0,0,0,0
25446,311592,"gone! This time it was just back of a length and close enough to off stump for the leaden-footed Coetzer to edge rather than miss as he aimed a massive back-foot punch, looking to go through the covers. Flies to Smith at shoulder height, and he takes it easily",1,2.5,2.05,2.5,0,0,167,142,8
297488,311592,"greets him with a yorker, a bit of shape into the left-hander. He stayed nice and still, with a low backlift, and jabbed it away into the off side to deny Starc another maiden",1,2.6,2.06,2.6,1,1,220,189,3
297488,489889,"length ball on middle stump, a bit of swerve away towards off stump. Machan looks to clip it through the leg side, and pops it in the air off the leading edge, well out of reach of Maxwell at square leg",1,3.1,3.01,3.1,1,1,78,182,6
232435,489889,full and wide and MacLeod gets down on one knee and plays a good-looking square drive through point,1,3.2,3.02,3.2,4,4,11,202,6
232435,489889,"back of a length on off stump, blocked back to the bowler",1,3.3,3.03,3.3,0,0,149,194,6
232435,489889,"full on off stump, driven firmly back to the bowler",1,3.4,3.04,3.4,0,0,176,198,5
232435,489889,"full and wide once more and this time MacLeod simply lashes at it, with no intention of keeping the ball down, and carves it away over cover point",1,3.5,3.05,3.5,4,4,13,142,7
232435,489889,"short ball now, MacLeod ducks under and it slants away down the leg side",1,3.6,3.06,3.6,0,0,0,0,0
297488,311592,"back of a length, angling into the body, tucked away off the hips towards long leg",1,4.1,4.01,4.1,2,2,40,121,7
297488,311592,"length ball on off and middle, defended to mid-on",1,4.2,4.02,4.2,0,0,161,198,5
297488,311592,"length ball outside off, and that is excellent timing, just angles his bat and punches away from his body to send it running away through point",1,4.3,4.03,4.3,4,4,356,195,3
297488,311592,"back of a length again, angled too far down the leg side",1,4.4,4.04,4.4,0,1,0,0,0
297488,311592,"short ball, rising to throat height, and he jumps and pops it in the air off the splice of the bat, but there's no short leg",1,4.4,4.05,4.4,0,0,156,196,5
297488,311592,"lbw appeal, not given, not reviewed. It was very full, and it swung in and pinged his front pad in front of middle stump. Was there a tiny inside edge on it?",1,4.5,4.06,4.5,0,0,158,172,6
297488,311592,"shortish now, angling into the body, hops across to defend into the on side",1,4.6,4.07,4.6,0,0,111,186,6
232435,8180,"back of a length on off stump, chopped down to backward point",1,5.1,5.01,5.1,0,0,105,165,6
232435,8180,"shortish again, and again he rises to his full height and slaps it firmly, but again he can't beat the backward point fielder",1,5.2,5.02,5.2,0,0,113,158,7
232435,8180,"length ball on off stump, stabbed away to the left of the diving backward point fielder, down to third man",1,5.3,5.03,5.3,1,1,60,112,7
297488,8180,"back of a length on off stump, defended to mid-on",1,5.4,5.04,5.4,0,0,144,211,5
297488,8180,"full, floated across towards off stump, and Machan just stands there and punches it hard down the ground, between the bowler and mid-on",1,5.5,5.05,5.5,4,4,143,354,5
297488,8180,"back of a length on off stump, defended to short extra cover",1,5.6,5.06,5.6,0,0,200,193,4
232435,311592,"yorker on leg stump, and that is very nicely done by MacLeod. Stayed nice and still, waited for it to come to him, and moved his front leg out of the way to clip it away crisply through backward square leg",1,6.1,6.01,6.1,4,4,335,91,2
232435,311592,"back of a length outside off, dabbed down to third man",1,6.2,6.02,6.2,1,1,63,83,7
297488,311592,"back of a length on middle and leg, hops across to tuck it away towards midwicket",1,6.3,6.03,6.3,1,1,112,188,6
232435,311592,"length ball on middle and leg, can't connect with the flick and it strikes him on the thigh pad",1,6.4,6.04,6.4,0,0,179,199,5
232435,311592,"good short ball, rising steeply over off stump. MacLeod drops his hands well and leans his upper body out of the way",1,6.5,6.05,6.5,0,0,0,0,0
232435,311592,"ouch. That was short, with a little bit of width on it, and MacLeod has played the cut fairly well, but this one he pops into the air, and straight into the hands of backward point",1,6.6,6.06,6.6,0,0,115,156,7
297488,8180,"back of a length outside off, steered down to third man",1,7.1,7.01,7.1,1,1,324,107,2
461281,8180,"length ball on off stump, presses forward to block to short cover",1,7.2,7.02,7.2,0,0,110,186,6
461281,8180,"excellent bouncer from Watson, and Mommsen goes second ball. Has to drag the pull from over his right shoulder, and he could only top-edge it to Starc stationed at backward square leg",1,7.3,7.03,7.3,0,0,268,135,2
297488,8180,"back of a length outside off, punched towards short cover",1,7.4,7.04,7.4,0,0,240,200,3
297488,8180,"another well-directed bouncer, angling across Machan, but he manages to get on top of it and hook it down towards long leg",1,7.5,7.05,7.5,2,2,38,108,7
297488,8180,"length ball angling away from off stump, and Machan goes after it, away from his body, and doesn't quite middle it, but places it pretty well over extra cover",1,7.6,7.06,7.6,4,4,339,263,3
364329,6033,"back of a length, angling across. Coleman plays and misses, and then moves his bat inside the line to make it look as if he was leaving it",1,8.1,8.01,8.1,0,0,0,0,0
364329,6033,"length ball on off stump, gets behind the line to squeeze it away towards backward point",1,8.2,8.02,8.2,0,0,128,142,7
364329,6033,"back of a length outside off, punched crisply to backward point",1,8.3,8.03,8.3,0,0,113,155,7
364329,6033,"back of a length on leg stump, tucked away towards short midwicket",1,8.4,8.04,8.4,0,0,245,186,3
364329,6033,"short, well-directed, rising over middle stump. Coleman sways away nicely, keeping his eyes on the ball and his hands close to his body",1,8.5,8.05,8.5,0,0,0,0,0
364329,6033,"back of a length on off stump, punched to short extra cover",1,8.6,8.06,8.6,0,0,158,214,5
297488,8180,"back of a length on off stump, blocked into the off side",1,9.1,9.01,9.1,0,0,198,185,4
297488,8180,"short on off stump, and he pulls it away towards deep backward square leg",1,9.2,9.02,9.2,2,2,44,99,7
297488,8180,"length ball on off stump, and that's a nice shot from Machan, simply extends the follow-through of what's a fairly orthodox straight drive, hitting on the up and over mid-on, one bounce and into the boundary",1,9.3,9.03,9.3,4,4,113,343,5
297488,8180,"back of a length on leg stump, blocked towards short midwicket",1,9.4,9.04,9.4,0,0,140,203,6
297488,8180,"back of a length on a fourth-stump line, defended to short extra cover",1,9.5,9.05,9.5,0,0,210,189,3
297488,8180,"back of a length on off stump, punched to mid-off",1,9.6,9.06,9.6,0,0,204,237,4
364329,6033,"you'd say that's a good bouncer from Johnson if this was Test cricket. He had to pull his hands away from the ball in a hurry. But it was just a fraction down the leg side, and umpires can be merciless sometimes",1,10.1,10.01,10.1,0,1,0,0,0
364329,6033,"Johnson gets into the party now. Back of a length, fourth-stump, angling away. No footwork in that attempted back-foot punch, and Clarke dives to his right from second slip to grab the edge, lovely low catch",1,10.1,10.02,10.1,0,0,173,147,8
25490,6033,"shortish ball, angling across Berrington. He leaves it alone, keeping his bat well inside the line",1,10.2,10.03,10.2,0,0,0,0,0
25490,6033,"this is another well-directed short ball, rising to chest height on middle and leg stump. Jumps to ride the bounce and plays it down into the off side with soft hands",1,10.3,10.04,10.3,0,0,0,0,0
25490,6033,"back of a length on middle and leg, tucked away towards short midwicket",1,10.4,10.05,10.4,0,0,221,199,3
25490,6033,back of a length close to off stump. Trusts the angle and lets it go,1,10.5,10.06,10.5,0,0,0,0,0
25490,6033,"another discomfiting short ball. Rising steeply towards the batsman's throat. He jumps in the air again, and manages to squeeze it away towards third man, keeping it down",1,10.6,10.07,10.6,1,1,57,138,7
25490,325026,"and he strikes first ball, with a fairly rubbish ball. It's floated up outside off, it's a half-volley, and Berrington slices his drive in the air, straight to Warner at cover",1,11.1,11.01,11.1,0,0,111,193,6
417268,325026,"tossed up on off stump, blocked into the off side",1,11.2,11.02,11.2,0,0,145,197,6
417268,325026,"once again it's floated across the batsman, wide outside off. Goes for the big drive and doesn't connect",1,11.3,11.03,11.3,0,0,0,0,0
