batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
5334,49758,just works away this fuller length outside off towards the mid-on fielder,1,0.1,0.01,0.1,0,0,212,257,4
5334,49758,"Mathews just moved the second slip as Finch edges this back of a length which swings away, to Mahela, at first slip, who is unable to grasp this as it falls low to his right. Ends up being picked up near third man. Hard to call it a dropped chance as this was definitely going to the second slip. Really difficult for someone even of Mahela's class",1,0.2,0.02,0.2,1,1,147,26,8
219889,49758,defends back this length delivery towards the bowler,1,0.3,0.03,0.3,0,0,159,247,5
219889,49758,defended by Warner to the off side,1,0.4,0.04,0.4,0,0,177,201,5
219889,49758,"looks to force away a shot through the covers, but picks out the close-in fielder",1,0.5,0.05,0.5,0,0,251,182,3
219889,49758,shortish length which he is able to squirt away square off the wicket for three runs. The batsmen really hustled the first two hard to make this possible.,1,0.6,0.06,0.6,3,3,344,179,3
219889,273439,goes round the wicket as he drifts in one on middle and leg which is fended away towards mid-off,1,1.1,1.01,1.1,0,0,230,222,4
219889,273439,gets on the back foot to punch this away to long off,1,1.2,1.02,1.2,1,1,228,314,4
5334,273439,plays at this one floated up on middle and leg quite tentatively as it is defended to the leg side,1,1.3,1.03,1.3,0,0,229,198,3
5334,273439,"is well early on this sweep round the corner to this leg-side delivery, with Sangakkara trying to get at the ball as it bobbled near him, but is unable to get to it",1,1.4,1.04,1.4,0,0,188,147,1
5334,273439,Finch goes for the drive and gets an inside egde to midwicket,1,1.5,1.05,1.5,0,0,239,191,3
5334,273439,continues operating this leg-stump line as this one is now tickled away through fine leg,1,1.6,1.06,1.6,3,3,233,29,1
5334,49758,good length delivery swinging away outside off stump. Finch defends off the front foot to point,1,2.1,2.01,2.1,0,0,117,140,7
5334,49758,length delivery which is defended on the front foot,1,2.2,2.02,2.2,0,0,129,181,6
5334,49758,just a bit wide as Finch is able to free his arms and scythe this away beautifully through cover point for a boundary,1,2.3,2.03,2.3,4,4,10,202,6
5334,49758,"fuller length, with a hint of away swing, as this one is steered away towards point",1,2.4,2.04,2.4,0,0,125,146,7
5334,49758,"looks to punch through extra-cover now, with the fielder able to stop this in the end inside of the ring",1,2.5,2.05,2.5,0,0,109,197,6
5334,49758,plays this one close to the body outside his off stump as they scamper through for the quick single,1,2.6,2.06,2.6,1,1,119,205,6
5334,273439,"defends this one away to the off side before noticing the space between the ball and the fielder at cover, so they decide to go through for the single",1,3.1,3.01,3.1,1,1,119,175,6
219889,273439,goes round the wicket as Warner is able to skip down to this floated delivery on middle as he chips inside-out over extra-cover for a boundary,1,3.2,3.02,3.2,4,4,335,278,3
219889,273439,defended back to the bowler on the front foot,1,3.3,3.03,3.3,0,0,215,196,3
219889,273439,this time shifts onto the back foot to defend the bowler away,1,3.4,3.04,3.4,0,0,214,176,3
219889,273439,sliding down the leg-side as Warner paddles this over towards deep midwicket,1,3.5,3.05,3.5,1,1,46,120,7
5334,273439,"looks to tuck away Sachi through backward square, but is unable to do so in the end",1,3.6,3.06,3.6,0,0,244,150,2
219889,49758,there is the quintessential Malinga yorker. Fires this one in on middle and leg which is dug out successfully by Warner through the leg side,1,4.1,4.01,4.1,0,0,105,179,6
219889,49758,"what a set-up from Malinga! this time takes off the pace of this length delivery on middle and off, deceiving Warner as he offers a half-hearted push which finds it way to extra-cover, who is able to take it comfortably. Huge blow for Australia as Warner has to go",1,4.2,4.02,4.2,0,0,245,195,3
267192,49758,"shuffles over to the off side as this attempted yorker on leg misses its mark, with the umpire calling a wide. Smith had shuffled over too much, so is lucky that Malinga did not find the target",1,4.3,4.03,4.3,0,1,0,0,0
267192,49758,fuller length sent in round-arm on off as this one is defended away towards mid-off,1,4.3,4.04,4.3,0,0,138,190,6
267192,49758,once again gets forward to this length delivery outside his off stump,1,4.4,4.05,4.4,0,0,152,184,6
267192,49758,full delivery on middle and leg which is clipped away to mid-on,1,4.5,4.06,4.5,0,0,220,240,4
267192,49758,caresses this fuller length outside off as this beats extra-cover to find the boundary .Steven Smith shows some of that wonderful class he exhibited in the India-Australia Tests last year,1,4.6,4.07,4.6,4,4,45,283,6
5334,273439,goes round the wicket as this one is defended back carefully to the bowler,1,5.1,5.01,5.1,0,0,205,205,4
5334,273439,this time straying on leg-stump as Finch is able to sweep this round the corner to find a boundary through long leg,1,5.2,5.02,5.2,4,4,302,55,2
5334,273439,"now given some width as this is dragged across him, with Finch placing this down to sweeper cover, stealing three runs in the end as this one is pulled back before the rope",1,5.3,5.03,5.3,3,3,27,188,6
267192,273439,guides away a single now through long on to get Finch back on strike,1,5.4,5.04,5.4,1,1,240,313,4
5334,273439,gets forward to this drifted delivery on middle and leg,1,5.5,5.05,5.5,0,0,204,196,4
5334,273439,gets onto the back foot as this one is defended back to the bowler,1,5.6,5.06,5.6,0,0,211,197,4
