batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
219889,414990,"outside off, pushed into the covers",1,0.1,0.01,0.1,0,0,235,145,2
219889,414990,"on the toes, tucked to the leg side",1,0.2,0.02,0.2,0,0,129,199,6
219889,414990,"that's a lovely ball, angling in and nipping away, past the left-hander's edge. Warner does well not to nick it",1,0.3,0.03,0.3,0,0,0,0,0
219889,414990,"dangling it outside off stump, tempting the indiscretion. Warner leaves",1,0.4,0.04,0.4,0,0,0,0,0
219889,414990,"tight and straight, tapped back to the bowler. Hitting the pitch hard on a fullish length, and just nibbling it a touch so far",1,0.5,0.05,0.5,0,0,151,191,6
219889,414990,"round the wicket, angled into the bat, poked to cover and that's a maiden. Well done.",1,0.6,0.06,0.6,0,0,236,179,3
5334,351588,"careful now! A wild slash outside off, desperate to feel bat on ball",1,1.1,1.01,1.1,0,0,0,0,0
5334,351588,"dangled outside off, a hint of gentle outswing. Finch reaches but can't connect",1,1.2,1.02,1.2,0,0,0,0,0
5334,351588,"good line and length, a bit of outswing once more. Finch leaves alone, as the ball dies through to the keeper",1,1.3,1.03,1.3,0,0,0,0,0
5334,351588,"wafty. Finch is lining up the massive wallop over the covers, but Wood's line keeps drifting just out of his reach",1,1.4,1.04,1.4,0,0,0,0,0
5334,351588,"fuller length, Finch attempts to hit straight back whence it came, but a thick outside edge fizzes into the covers to get him off the mark",1,1.5,1.05,1.5,1,1,111,194,6
219889,351588,"on the back foot, punched back down the pitch. ""Wait on!"" is the cry, and sure enough, they wait. Very solid start",1,1.6,1.06,1.6,0,0,208,214,4
5334,414990,"biffed! On the front foot, dispatched with utter contempt through mid-on with a round-house swing. That'll make him feel better!",1,2.1,2.01,2.1,4,4,210,353,4
5334,414990,"good comeback, tighter line. Defended",1,2.2,2.02,2.2,0,0,153,191,6
5334,414990,"another boundary, not remotely where he intended, but his ambitious swing means that an attempted cover-drive ends up as a whistling inside edge through midwicket",1,2.3,2.03,2.3,4,4,344,112,2
5334,414990,"hanging back in the crease this time, a single into the leg side",1,2.4,2.04,2.4,1,1,220,223,4
219889,414990,"lots of humpty behind that stroke, cracked on the up into the covers. But wide mid-off is well placed",1,2.5,2.05,2.5,0,0,208,249,4
219889,414990,"a quick single to backward point, Roy fumbles as Warner gets off the mark",1,2.6,2.06,2.6,1,1,235,146,2
219889,351588,"a fraction too short, and now it's Warner's turn to connect with a haymaker, leaning back to smite with great vengeance over wide mid-on. Seems he's knocked the ball a touch out of shape with that blow",1,3.1,3.01,3.1,4,4,24,263,6
219889,351588,"short again, Warner rises onto his toes, like a pugnacious ballerina, and hauls a measured pull through the leg-side",1,3.2,3.02,3.2,1,1,90,56,8
5334,351588,"better line and length, holding its own on off stump. Finch pats back to the bowler",1,3.3,3.03,3.3,0,0,158,205,5
5334,351588,"on the back foot, and defended back down the pitch",1,3.4,3.04,3.4,0,0,164,194,5
5334,351588,"tip and run, on the back foot, but an instant call beats the cover fielder",1,3.5,3.05,3.5,1,1,146,232,5
219889,351588,"nibbles back into the left-hander, dabbed into the off side. Good cut and thrust on show so far",1,3.6,3.06,3.6,0,0,218,156,2
5334,414990,"angled in from wider on the crease, defended on the back foot",1,4.1,4.01,4.1,0,0,166,201,5
5334,414990,sliding down the leg side,1,4.2,4.02,4.2,0,1,0,0,0
5334,414990,works the single,1,4.2,4.03,4.2,1,1,302,195,3
219889,414990,"dispatched! Round the wicket, in Warner's slot, a massive heave-ho over the leg side",1,4.3,4.04,4.3,4,4,23,269,6
219889,414990,"back on a fuller length, patted into the covers",1,4.4,4.05,4.4,0,0,236,158,2
219889,414990,"inside edge, and tapped down into the crease. More good calling to steal the single",1,4.5,4.06,4.5,1,1,205,179,3
5334,414990,"excellent running again, poked to the off side, an instant call. Had to scamper as the under-arm came in from Morgan but safely home",1,4.6,4.07,4.6,1,1,134,196,6
5334,351588,"banged in short, swivelled round the corner for a measured single",1,5.1,5.01,5.1,1,1,259,46,1
219889,351588,"a loud roar of ""no!"" from the big man",1,5.2,5.02,5.2,0,0,117,181,6
219889,351588,"on the pads, that's a poor ball, and Rashid can't cut that off as Warner works it exceptionally fine off the hip",1,5.3,5.03,5.3,4,4,166,7,8
219889,351588,tapped to the leg side,1,5.4,5.04,5.4,0,0,118,177,6
219889,351588,"well bowled, fuller length, swinging past a tentative poke outside off",1,5.5,5.05,5.5,0,0,0,0,0
219889,351588,"tries to steal the single into the off side, think better of it, then nick it anyway as the shy pings off the stumps and away to no-man's land. Excellent awareness from Australia",1,5.6,5.06,5.6,1,1,241,162,2
219889,414990,"round the wicket, that's a probing line and length, pushed back down the pitch from under the batsman's nose",1,6.1,6.01,6.1,0,0,213,167,3
219889,414990,"up on the toes, working the single to the leg side",1,6.2,6.02,6.2,1,1,131,178,6
5334,414990,"good placement from Finch, this is a positive start from Australia, without being explosive",1,6.3,6.03,6.3,2,2,96,294,5
5334,414990,deflected fine,1,6.4,6.04,6.4,0,1,221,122,1
219889,414990,"inches from holing out to cover! Pushed hard off the back foot, it hung in the air for a while, but died just in front",1,6.5,6.05,6.5,0,0,248,204,3
219889,414990,"a good bombastic finish to another over of solid progress. Short, not ruinously so, but Warner is so quick to punish on length. Midwicket can't intercept",1,6.6,6.06,6.6,4,4,40,271,6
5334,351588,"on the pads, another single to keep England frustrated",1,7.1,7.01,7.1,1,1,225,227,4
219889,351588,"edged and Warner is gone! That is a superb delivery from Wood, inch-perfect line, kicking off the deck and nibbling half-a-bat's width away from the left-hander! He was just beginning to find his range, but Australia's danger man is extracted in his prime",1,7.2,7.02,7.2,0,0,203,103,1
267192,351588,"lovely way to greet the new batsman! Outside off, holds its line, beats a tentative defensive push",1,7.3,7.03,7.3,0,0,0,0,0
267192,351588,"well bowled again, outside off, a hint of movement back into the right hander, as he shoulders arms",1,7.4,7.04,7.4,0,0,0,0,0
267192,351588,"firm-handed push to cover. ""No run!"" is the cry, but then Morgan misfields, so they take one anyway",1,7.5,7.05,7.5,1,1,126,201,6
5334,351588,"that's a loose delivery, too straight to a player of Finch's ability, who walks inside the line and tucks a boundary through fine leg",1,7.6,7.06,7.6,4,4,231,10,1
267192,414990,"no stroke offered as the ball crashes into the pads! Huge appeal from Ball, but he knows in his heart of hearts that that was missing off... no review, on we go",1,8.1,8.01,8.1,0,0,0,0,0
267192,414990,"sharp lift from a full length, Smith removes his top hand from the bat as the ball gets big on him",1,8.2,8.02,8.2,1,1,217,198,3
5334,414990,"good forcing stroke off the back foot, bisecting cover and point, who chase manfully to the edge of the rope to limit the damage",1,8.3,8.03,8.3,3,3,19,177,6
267192,414990,"outside off, through to the keeper on a measured line and length",1,8.4,8.04,8.4,0,0,0,0,0
267192,414990,"beautiful timing, trusting the hands to fling the ball through the line and away to the rope",1,8.5,8.05,8.5,4,4,88,332,5
267192,414990,panned down the pitch once again. He's finding the middle of his bat already,1,8.6,8.06,8.6,2,2,147,331,5
5334,351588,"driving with hard hands off the back foot, not really timed though as it pings off the splice into the off side",1,9.1,9.01,9.1,0,0,136,183,6
5334,351588,through to the keeper once more,1,9.2,9.02,9.2,0,0,0,0,0
5334,351588,"on the toes, into the leg side",1,9.3,9.03,9.3,1,1,241,151,2
267192,351588,"punched into the covers, Smith feels the vibrations through his handle as he wrings his top hand after that shot",1,9.4,9.04,9.4,0,0,137,239,5
267192,351588,"wider on the crease from Wood, fuller length as well. Cover tidies up",1,9.5,9.05,9.5,0,0,150,249,5
267192,351588,"tight line, tight length. Defended into the off side from deep in the crease",1,9.6,9.06,9.6,0,0,123,179,6
5334,19264,"tremendous strike! Full and straight, Finch waited and waited, bashed it right under his eyeline, and it squeezes past the stumps and away to the rope",1,10.1,10.01,10.1,4,4,165,354,5
5334,19264,works the single as Plunkett adjusts his length,1,10.2,10.02,10.2,1,1,278,140,2
267192,19264,"on the pads, flicked wide of mid-on, who gathers with a dive",1,10.3,10.03,10.3,1,1,286,253,3
5334,19264,"slower ball, but Finch picks it well, waiting late to punch it past a flailing mid-on. A loose start from Plunkett",1,10.4,10.04,10.4,4,4,231,349,4
5334,19264,"drilled on the up, into the covers",1,10.5,10.05,10.5,0,0,151,254,5
5334,19264,"on the pads, settles for a deflected single into the leg side",1,10.6,10.06,10.6,1,1,237,149,2
5334,311158,"a bit of a loosener, short and wide, but cover is well placed to protect against any damage",1,11.1,11.01,11.1,0,0,115,185,6
5334,311158,"tighter line, back of a length, punched to mid-off",1,11.2,11.02,11.2,0,0,153,255,5
5334,311158,"on the pads, tapped to midwicket",1,11.3,11.03,11.3,1,1,307,151,2
267192,311158,"cracked into the off side, no way through",1,11.4,11.04,11.4,0,0,125,195,6
267192,311158,worked off the leg side,1,11.5,11.05,11.5,1,1,294,216,3
5334,311158,"slower ball, back of a length, pulled to backward square. A tidier over from Stokes",1,11.6,11.06,11.6,1,1,288,69,2
5334,19264,"attacking the toes, worked to leg",1,12.1,12.01,12.1,0,0,213,233,4
5334,19264,"that's Plunkett's area, tight on off stump, hitting the deck hard, forcing a defensive push off the back foot",1,12.2,12.02,12.2,0,0,201,253,4
5334,19264,"ambitious from Smith, looking to steal a single to a non-descript push to mid-on, and he had to scarper for his crease as the under-arm flick came in",1,12.3,12.03,12.3,0,0,222,226,4
5334,19264,misdirected. We'll have that one again,1,12.4,12.04,12.4,0,1,0,0,0
5334,19264,"whittled into the leg side, full length on the pads",1,12.4,12.05,12.4,0,1,260,71,1
267192,19264,"pushed back into the crease, defended to the leg side",1,12.5,12.06,12.5,0,0,230,195,3
267192,19264,"a better over from Plunkett, he's finding his range",1,12.6,12.07,12.6,0,0,155,196,5
5334,311158,"very full length once again, drilled to mid-on",1,13.1,13.01,13.1,0,0,209,241,4
5334,311158,"outside off stump, dangled out there, asking Finch to come and have a go. He declines, and simply wafts the ball back to the bowler with minimal footwork",1,13.2,13.02,13.2,0,0,124,189,6
5334,311158,"tapped to cover, another sharp single",1,13.3,13.03,13.3,1,1,111,171,6
267192,311158,a wide line and a full length. Stokes inviting Smith to take the initiative,1,13.4,13.04,13.4,0,0,125,186,6
267192,311158,"short, and that's a cracking stroke - literally, as the shot echoes around a disappointingly un-rammed Edgbaston. But the midwicket sweeper tidies up",1,13.5,13.05,13.5,1,1,330,219,3
5334,311158,"short and wide, but the sweeper on the off side this time is well placed to intercept",1,13.6,13.06,13.6,1,1,30,185,6
5334,19264,thumped out to the off side,1,14.1,14.01,14.1,1,1,33,193,6
267192,19264,"full length, and defended to the off side",1,14.2,14.02,14.2,0,0,127,185,6
267192,19264,"outside off, tight line, full length, left alone",1,14.3,14.03,14.3,0,0,0,0,0
267192,19264,tucked up a touch by a tighter line. Plunkett gathers in his followthrough,1,14.4,14.04,14.4,0,0,156,199,5
267192,19264,fenced down into the crease,1,14.5,14.05,14.5,0,0,209,193,3
267192,19264,"that's a good bit of dot-joining from Plunkett, tight on off stump and fended away",1,14.6,14.06,14.6,0,0,131,175,6
5334,311158,"a cross-seam delivery from Stokes, but it comes out as a bit of a biff-able long-hop, slapped through midwicket",1,15.1,15.01,15.1,4,4,347,121,2
5334,311158,"back-to-back boundaries, as Stokes is this time punished for his wider line. Cut fiercely",1,15.2,15.02,15.2,4,4,22,108,7
5334,311158,"Stokes recalibrates, and this is a better ball angling into the top of off. Pushed to point",1,15.3,15.03,15.3,1,1,135,40,8
