batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
226492,311592,"very full, very straight, a hint of inswing, Guptill is lined up with a pre-meditated block",1,0.1,0.01,0.1,0,0,148,208,5
226492,311592,"outside off, hits the seam and zips away towards the cordon. No stroke offered",1,0.2,0.02,0.2,0,0,0,0,0
226492,311592,"on the toes, and Guptill clips urgently through the leg side. Not perfectly timed, but a good feel of bat on ball to get his innings underway",1,0.3,0.03,0.3,3,3,335,225,3
7502,311592,"that's a sharp delivery, lifting into the gloves on an off-stump line. Ronchi reaches forward to smother on the front foot",1,0.4,0.04,0.4,0,0,161,187,5
7502,311592,"yorker length, dabbed into the covers and a quick call from Ronchi. Guptill wasn't entirely on his toes, but neither was Henriques as he swooped late to gather",1,0.5,0.05,0.5,1,1,149,184,6
226492,311592,whistles through to the keeper. Good signs from both sides in that over,1,0.6,0.06,0.6,0,0,0,0,0
7502,288284,"outside off, chopped through backward point with an open face. Off the toe-end but effective",1,1.1,1.01,1.1,1,1,83,62,8
226492,288284,"off-target, reset the radar",1,1.2,1.02,1.2,0,1,0,0,0
226492,288284,"tighter line, through to the keeper",1,1.2,1.03,1.2,0,0,0,0,0
226492,288284,"on the pads, up and over. That's lovely timing, and strongly dispatched through the leg side. Four from the moment it left the bat",1,1.3,1.04,1.3,4,4,352,236,3
226492,288284,"wider of off stump, a touch of swing, left alone this time",1,1.4,1.05,1.4,0,0,0,0,0
226492,288284,"a woolly swish outside off, but there's no reaching that. Not sure how he got away with the wide. Very tight to the tramlines",1,1.5,1.06,1.5,0,0,0,0,0
226492,288284,"battered through the off side, that's a fierce strike, Hazlewood's wide line costs him in the end as Guptill recalibrates and clobbers in one fell sweep",1,1.6,1.07,1.6,4,4,6,193,6
7502,311592,"solidly onto the front foot, punched to cover",1,2.1,2.01,2.1,0,0,150,217,5
7502,311592,"pace and carry through to the keeper. Another swish, but no contact this time",1,2.2,2.02,2.2,0,0,0,0,0
7502,311592,"chancy! But effective! Opens the face on impact with a loose drive outside off, and the ball skews in the air, clean through the gap in front of point.",1,2.3,2.03,2.3,4,4,6,173,6
7502,311592,"low full toss outside off, no contact this time",1,2.4,2.04,2.4,0,0,0,0,0
7502,311592,"tip and run to mid-off, and Warner's shy pings down the stumps! This looked close to the naked eye, but umpire Kettleborough is unconcerned. He's home by an inch! Brave call, or foolhardy? The latter surely.",1,2.5,2.05,2.5,1,1,131,200,6
226492,311592,bouncer to finish. Lively times,1,2.6,2.06,2.6,0,0,0,0,0
7502,288284,"back of a length, glided down to third man with an open face",1,3.1,3.01,3.1,1,1,101,55,8
226492,288284,"that is a tremendous piece of timing! Angled back into the right-hander from wide on the crease, and Guptill met it on the front foot with a full-faced push, eased it past the stumps and just out of the reach of the sprawling fielder at long-on",1,3.2,3.02,3.2,4,4,191,362,4
226492,288284,"tight line, through to the keeper",1,3.3,3.03,3.3,0,0,0,0,0
226492,288284,"yee-har! Guptill swaps the cricket pitch for the golf course with a full-blooded tee shot, finding nothing but thin air as he's beaten by extra bounce",1,3.4,3.04,3.4,0,0,0,0,0
226492,288284,"more circumspect this time, dabbed back down the pitch for a single",1,3.5,3.05,3.5,1,1,222,255,4
7502,288284,"skimming drive, teasing the fingertips of mid-off, who can't intercept. Lots of intent now from New Zealand's openers!",1,3.6,3.06,3.6,4,4,74,323,5
226492,311592,tight lines,1,4.1,4.01,4.1,0,0,132,196,6
226492,311592,"brilliant strike. Front foot planted, bat belting through the line. Cover had no chance. Still head, urgent hands. He's flying now",1,4.2,4.02,4.2,4,4,9,225,6
226492,311592,"speared into the toes, defended up the pitch",1,4.3,4.03,4.3,0,0,223,239,4
226492,311592,,1,4.4,4.04,4.4,0,0,136,197,6
226492,311592,"too full again from Starc, you can see what he's trying but the ball just isn't swinging, and Guptill is loving this length. Smacks it right under the eyeline, clean down the ground",1,4.5,4.05,4.5,4,4,195,362,4
226492,311592,"a fraction shorter, patted into the covers",1,4.6,4.06,4.6,1,1,135,233,5
226492,288284,angled defence into the leg side,1,5.1,5.01,5.1,1,1,228,225,4
7502,288284,"down the track, Hazlewood sees him coming and drops it short. Tries to deflect over the cordon but can't connect",1,5.2,5.02,5.2,0,0,0,0,0
7502,288284,opens the face to steer a back-cut through third man,1,5.3,5.03,5.3,1,1,108,42,8
226492,288284,"there's the breakthrough! A bit of seam movement and extra bounce. Chose the wrong ball to flick through leg, and took a leading edge straight to point. A fine innings cut short by the wrong shot at the wrong time",1,5.4,5.04,5.4,0,0,107,155,7
277906,288284,"pushed onto the back foot, defended in front of the stumps",1,5.5,5.05,5.5,0,0,184,189,4
277906,288284,tucked into the leg side,1,5.6,5.06,5.6,1,1,219,195,3
277906,489889,opens the face and clubs it through the covers. Shot,1,6.1,6.01,6.1,4,4,30,82,7
277906,489889,through to the keeper,1,6.2,6.02,6.2,0,0,0,0,0
277906,489889,tickled leg-side,1,6.3,6.03,6.3,2,2,281,81,2
277906,489889,tapped to short midwicket and a good quick call,1,6.4,6.04,6.4,1,1,225,202,3
7502,489889,"good timing once again, flipped leg-side to pick off another well-placed boundary, through midwicket",1,6.5,6.05,6.5,4,4,344,257,3
7502,489889,"rising onto the toes, some extra bounce to contend with",1,6.6,6.06,6.6,0,0,148,220,5
277906,288284,"outside off, lifting delivery, dabbed into the off side",1,7.1,7.01,7.1,0,0,137,150,7
277906,288284,"onto the front foot, good strike, but cut off at point",1,7.2,7.02,7.2,0,0,106,177,6
277906,288284,"defended on the back foot, to short midwicket",1,7.3,7.03,7.3,0,0,204,187,3
277906,288284,nudged into the leg side,1,7.4,7.04,7.4,2,2,306,248,3
277906,288284,good lift through to the keeper,1,7.5,7.05,7.5,0,0,0,0,0
277906,288284,"banged in short, and utterly leathered through square leg. That's an emphatic finish to the over",1,7.6,7.06,7.6,4,4,349,111,2
7502,489889,"extraordinary strike. Ronchi gave himself room, Cummins seemed to have followed him, but the shot was too good, right under the ball and launching it high and handsome over the off side. Fine take in the stands too",1,8.1,8.01,8.1,6,6,18,263,6
7502,489889,tapped into the gap,1,8.2,8.02,8.2,1,1,320,216,3
277906,489889,"up on the toes, dabbed to the off side",1,8.3,8.03,8.3,0,0,132,197,6
277906,489889,"banged in short and straight, met on the back foot with a slight hop into line",1,8.4,8.04,8.4,0,0,143,146,7
277906,489889,defended back down the pitch,1,8.5,8.05,8.5,0,0,167,194,5
277906,489889,"huge let-off! How was this not a run-out? Ronchi had given up the ghost, both men stranded in mid-pitch, but the shy from mid-on missed initially, and Wade's sliding attempt to remove the bails was off-target. By the time his shoulder flicked the stumps, the bat was inches into the crease!",1,8.6,8.06,8.6,1,1,210,201,4
277906,228622,"good wheels, tight line",1,9.1,9.01,9.1,0,0,0,0,0
277906,228622,"attacking line into the pads from wide on the crease, dabbed to leg",1,9.2,9.02,9.2,1,1,239,196,3
7502,228622,"leaning onto the front foot, pushed back to the bowler",1,9.3,9.03,9.3,0,0,165,182,5
7502,228622,"beauty! Great start. Nibbles one around the off stump at length, Ronchi is beaten as he looks to play on the up",1,9.4,9.04,9.4,0,0,0,0,0
7502,228622,hops back and across to guide the length ball to point,1,9.5,9.05,9.5,0,0,130,155,7
7502,228622,sliding stop by Maxwell at point. The wet outfield leaves plenty of patches on the grass thanks to the dive,1,9.6,9.06,9.6,1,1,108,177,6
7502,489889,tucks the incoming short ball to the leg side for a quick single,1,10.1,10.01,10.1,1,1,222,194,3
277906,489889,steers the length ball to third man,1,10.2,10.02,10.2,1,1,89,62,8
7502,489889,"pacy bouncer outside off, Ronchi ducks under that without a hassle. Touch too high, I thought. Lucky to get away",1,10.3,10.03,10.3,0,0,0,0,0
7502,489889,"floated full on middle, Ronchi lofts this cleanly over the bowler's head. Stand and deliver. Not much of a followthrough but enough punch in the stroke",1,10.4,10.04,10.4,4,4,204,359,4
7502,489889,hops back and bunts the short of length delivery to point,1,10.5,10.05,10.5,0,0,145,160,7
7502,489889,"gets into a tangle. Wasn't sure to flick or pull, went through with an attempted whip in the end, on the bounce to the keeper off the glove",1,10.6,10.06,10.6,0,0,192,145,1
277906,228622,"angles a full delivery on off stump from wide of the crease, Williamson is half-forward as he defends",1,11.1,11.01,11.1,0,0,162,180,6
277906,228622,gets across and knocks the length ball to the vacant midwicket region,1,11.2,11.02,11.2,1,1,231,202,3
7502,228622,"strong wrists. Fetches the whip from outside off, deliberately plays it behind square on the leg side. Fast enough even on this slow outfield. Starc with a desperate dive but it wasn't enough",1,11.3,11.03,11.3,4,4,292,38,1
7502,228622,"walloped down the ground to long-off. Short, he shaped to pull initially but ended up flat-batting it",1,11.4,11.04,11.4,1,1,111,308,5
277906,228622,"slides a length ball down leg, tickled to fine lef",1,11.5,11.05,11.5,1,1,253,35,1
7502,228622,"stunning stop by Henriques. Hit firmly on the up, he moved swiftly a couple of steps to his left and then bent low to pull off a one-handed stop. <B> Saved four runs </b>",1,11.6,11.06,11.6,0,0,134,195,6
277906,489889,driven firmly but straight to the cover fielder,1,12.1,12.01,12.1,0,0,143,239,5
277906,489889,hops back and runs the short of length delivery down to third man,1,12.2,12.02,12.2,1,1,114,51,8
7502,489889,"wow, what improvisation! Makes room - gives away his intention nice and early. Cummins looks to follow him but there's some room which Ronchi uses to slash it away over third man.",1,12.3,12.03,12.3,6,6,74,30,8
7502,489889,hops across and gloves an attempted pull over Wade's outstretched hands. <b> Fifty partnership us as well. </b> Cummins can only afford a wry smile,1,12.4,12.04,12.4,4,4,197,0,1
7502,489889,works the short delivery from off stump to mid-on for a quick single. Fielder late to react,1,12.5,12.05,12.5,1,1,224,217,4
277906,489889,turns the incoming short delivery towards mid-on again,1,12.6,12.06,12.6,1,1,276,207,3
277906,228622,"That's the region Williamson plays this through. Looks to cut, gets a thick edge down to third man",1,13.1,13.01,13.1,1,1,137,35,8
7502,228622,"change in pace. Leg-cutter on off stump, Ronchi looks to hit through the line over cover but played too early. Beaten",1,13.2,13.02,13.2,0,0,0,0,0
7502,228622,"wrong choice of stroke but gets away. A touch full, Ronchi looks to slash over point, gets a thick edge that flies into the third man boundary. <b> Half-century for the opener. </b>",1,13.3,13.03,13.3,4,4,147,7,8
7502,228622,"looks to flat-bat the short of length ball through cover, gets a thick inside edge that rolls back to the bowler",1,13.4,13.04,13.4,0,0,193,193,4
7502,228622,punched to the off side,1,13.5,13.05,13.5,0,0,167,187,5
7502,228622,"full on the stumps from wide of the crease, squeezed back to the bowler",1,13.6,13.06,13.6,0,0,0,0,0
277906,489889,"floats one full on the stumps from wide of the crease, he looks to flick but gets an inside edge down to fine leg",1,14.1,14.01,14.1,0,1,262,67,1
7502,489889,sways out of the way of that short ball. Pacy one at 145 clicks,1,14.2,14.02,14.2,0,0,0,0,0
7502,489889,crashed! Makes room to free his arms and slaps the length ball between cover and mid-off. No one moved,1,14.3,14.03,14.3,4,4,31,275,6
7502,489889,"<b> Dropped.</b> Oh, dear.  Starc has made a right royal mess at mid-on. Ronchi looks to slap this one away but didn't hit it as well as he would've liked. Starc was on the move as it came towards him. Should have taken that",1,14.4,14.04,14.4,0,0,225,241,4
7502,489889,"cross-court forehand. 15-0, sir. Wimbledon is still a while away, can someone give Ronchi a wildcard, please? This is short on middle, Ronchi moves leg side and then flat-bats this down the ground. Too much muscle as he clears the infield comfortably.",1,14.5,14.05,14.5,4,4,237,354,4
7502,489889,"stunning batting!  Length on off, this time, Ronchi decides to go downtown, lofted through the line. Not much of a followthrough but it sails over the ropes",1,14.6,14.06,14.6,6,6,155,358,5
