batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
5334,297583,"short and wide from Abbott to start, a poor ball. Finch goes after his cut but chops it towards the keeper first up. Good stop by de Kock.",1,0.1,0.01,0.1,0,0,161,149,7
5334,297583,"straighter this time, full and straight, brings this back but Finch squeezes his drive to backward square leg for a couple.",1,0.2,0.02,0.2,2,2,305,101,2
5334,297583,"bowled im. One down already. Too exuberant from Finch. But a beautiful delivery too. The perfect delivery to Finch, akin to Southee's ball against Finch in Auckland. Full, just outside off, and so Finch thinks he can hit on the up. But the ball jags back just enough to go through a massive gap between bat and pad. Sends the off stump for a walk. Magnificent start for SA.",1,0.3,0.03,0.3,0,0,0,0,0
267192,297583,"full outside off, 136 kph. Lovely length, inviting some swing. Gets just enough away swing. Respectfully left",1,0.4,0.04,0.4,0,0,0,0,0
267192,297583,"brings it back again. Moving the ball both ways. Drags the length back a tad, Smith misses his flick and is struck high on the back leg.",1,0.5,0.05,0.5,0,0,211,186,3
267192,297583,"beautiful over. Lovely channels. Back of a length outside off, Smith goes back and gets his head over the ball to say that's enough for now.",1,0.6,0.06,0.6,0,0,194,191,4
219889,327830,"wonderful batting from Warner. Rather full outside off, Warner checks his drive towards mid-off. Sees an opportunity for run and gets to the other end. A real classy single, something he has developed a lot since his finger injury",1,1.1,1.01,1.1,1,1,196,241,4
267192,327830,"136 kph, these are good lengths, full again. Not a lot of swing and so Smith can easily block to mid-on",1,1.2,1.02,1.2,0,0,205,174,3
267192,327830,"too straight this time, Smith walks across and tucks this down to fine leg. Out if he missed but he rarely misses",1,1.3,1.03,1.3,1,1,260,49,1
219889,327830,awesome stuff. Not a bad delivery at all. Back of a length on middle and off. He just backs away a touch to make some room and angle his bat to get the ball through extra cover. Just a punch for four.,1,1.4,1.04,1.4,4,4,351,179,3
219889,327830,"brings this straighter, middle and leg on the same length. Worked to midwicket",1,1.5,1.05,1.5,0,0,152,204,5
219889,327830,"a bit of a leading edge. 136 kph, down leg, gets a run to deep square",1,1.6,1.06,1.6,1,1,62,197,6
219889,297583,"one more. Abbott has another. What a jaffa. Australia's openers have been bowled in 13 balls. Continues to be full on off and middle, but this tails back exaggeratedly. Goes through a gap between bat and pad again, and disturbs the stumps. Warner visibly late in picking the movement. Superb start from Abbott.",1,2.1,2.01,2.1,0,0,0,0,0
4451,297583,"full again, on middle and leg. 130.6 kph, not very pacey but naggingly accurate. Blocked",1,2.2,2.02,2.2,0,0,217,180,3
4451,297583,"good length on off, high 120s. Comes back in, keeps low too. Defended",1,2.3,2.03,2.3,0,0,218,178,3
4451,297583,"128.5 kph, full and straight, some nip back. Bailey blocks",1,2.4,2.04,2.4,0,0,148,140,7
4451,297583,"131 kph, good length outside off. A thick outside edge gets Bailey one down to third man",1,2.5,2.05,2.5,1,1,105,100,7
267192,297583,too straight to Smith. A good ball to most others. Back of a length on off or just outside. Smith shuffles across and flicks in the gap at midwicket for a couple,1,2.6,2.06,2.6,2,2,278,199,3
4451,327830,"full on off, pushed to mid-off. Not much movement for Pretorius",1,3.1,3.01,3.1,0,0,0,0,0
4451,327830,"Bailey gone now. Australia in all sorts. Bailey doesn't review, and rightly so. Plumb in front. Good length on off and middle. Bailey sees the length and stays back, but should have come forward because of the variable bounce. It keeps low, jags back in and pins Bailey plumb in front. Didn't have much chance once he hung on that back foot",1,3.2,3.02,3.2,0,0,164,179,6
272450,327830,"128 kph, back of a length outside off, blocked.",1,3.3,3.03,3.3,0,0,213,193,3
272450,327830,"126 kph, full and straight. Marsh's feet stuck in the crease, defended",1,3.4,3.04,3.4,0,0,173,182,5
272450,327830,"131 kph, good length and straight. Defended to mid-on",1,3.5,3.05,3.5,0,0,209,186,3
272450,327830,poor ball. Drifts down leg and Marsh puts it away. A neat flick through square leg gets Marsh four,1,3.6,3.06,3.6,4,4,360,206,3
267192,297583,"back of a length on off, Smith shuffles across again and works to square leg. Got to watch for that late inswinger",1,4.1,4.01,4.1,0,0,179,182,5
267192,297583,"125 kph, the pace getting slower but the accuracy unerring. Full, straight and blocked to mid-on",1,4.2,4.02,4.2,0,0,215,202,4
