batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
219889,8608,"a hint of away movement, which Warner negotiates well by getting back and across on off stump. Safely defended",1,0.1,0.01,0.1,0,0,206,196,4
219889,8608,"a little shortish, but in the corridor again. Warner gets in line and defends with far softer hands than he's known for",1,0.2,0.02,0.2,0,0,136,187,6
219889,8608,opens the face when he meets the back of a length ball and pushes it through extra cover. Neatly done,1,0.3,0.03,0.3,1,1,253,237,3
5334,8608,"beaut! That's the Anderson special, hammers into the uncertain length where the batsmen doesn't know if he wants to go forward or back. Finch is stuck in the crease and wafts outside off. Handsomely beaten",1,0.4,0.04,0.4,0,0,0,0,0
5334,8608,"<b>dropped</b> by Woakes, was it? Was he the man at midwicket? Yep. It was the inswinger, slid in full and on middle, Finch goes for a flick and forgets to keep it down. Woakes leaps up and has to get the reverse cups going over his head, and fluffs it! That was simple, by international standards",1,0.5,0.05,0.5,2,2,311,182,3
5334,8608,"shortish and outside off, belted to mid-off as Finch moves deep in his crease",1,0.6,0.06,0.6,0,0,148,250,5
219889,10617,"back of a length and outside off, tapped towards mid-off",1,1.1,1.01,1.1,0,0,230,217,4
219889,10617,"tries to cramp him up on middle and leg, Warner uses the line and nudges it off his hips to long leg",1,1.2,1.02,1.2,1,1,153,19,8
5334,10617,"full and slanted in at Finch, good that he managed to get the inside edge on that otherwise he would've been quite adjacent. Flick to long leg gets him a couple",1,1.3,1.03,1.3,2,2,281,53,1
5334,10617,"gets it to straighten outside off and nails a good length too, Finch respects it with a block",1,1.4,1.04,1.4,0,0,152,197,5
5334,10617,beaten again! Fishes the extravagant drive through the covers as he bowls full and jags the ball away at the very last moment. Might as well pinned a 'ha ha' note on that ball,1,1.5,1.05,1.5,0,0,0,0,0
5334,10617,"another awayswinger, perhaps a touch wider which means Finch can correct his mistake from the last ball and leave it",1,1.6,1.06,1.6,0,0,0,0,0
219889,8608,"good length on off stump, defended strongly to mid-off",1,2.1,2.01,2.1,0,0,232,202,3
219889,8608,"fullish and outside off, dragging him to play the angle across him and beats him. Terrific fast bowling",1,2.2,2.02,2.2,0,0,0,0,0
219889,8608,"back of a length on off stump, defended cautiously",1,2.3,2.03,2.3,0,0,215,196,3
219889,8608,"he's not been put off from coming forward, and he has to with Jimmy keeping the ball full on off stump. Pushed towards mid-off",1,2.4,2.04,2.4,0,0,227,226,4
219889,8608,"rare loose ball, and Warner has picked it away through midwicket to pick up a couple. A tad too straight from Jimmy, perhaps looking for the inswinger as a change up",1,2.5,2.05,2.5,2,2,63,211,6
219889,8608,"just back of a length and skimming over what would have been sixth stump, Warner lets it pass",1,2.6,2.06,2.6,0,0,0,0,0
5334,10617,phew! How's that to blunt the fast bowler's confidence (and get some for yourself)? Takes a fullish delivery and lifts it over mid-on with pure authority,1,3.1,3.01,3.1,4,4,211,353,4
5334,10617,"predictable response, and even if Finch was ready for the short ball he is not able to time it well enough. Good short ball from Broady which rose around chest-high and came at him quite quickly too. Miscue finds the gap and gets him three",1,3.2,3.02,3.2,3,3,327,211,3
219889,10617,"shortish on middle and leg, Warner hops back and short-arm flicks it almost all the way to the square leg boundary. It's the long one down there, and Ballance is able to catch up with it",1,3.3,3.03,3.3,3,3,31,135,7
5334,10617,"muscled away to the square leg boundary! Vicious! Bowling short with the new ball, especially when he offers enough room for Finch to free his arms and hammer a pull with pure abandon",1,3.4,3.04,3.4,4,4,343,114,2
5334,10617,"fuller delivery on middle and leg, flicked to long leg. Better length",1,3.5,3.05,3.5,1,1,291,73,2
219889,10617,"hit him on the hip, I think... It was shortish, and quick as well. Warner attempts to push it into the off side but it jags back late, takes the inside edge and has probably caused a bruise",1,3.6,3.06,3.6,0,0,211,178,3
5334,8608,"looks for swing, but all he can find is Finch's sweet spot! Gets that front foot down the ground and pounds a drive to the left of the bowler",1,4.1,4.01,4.1,4,4,144,350,5
5334,8608,"back of a length and outside off, refusing Finch the drive he has been quite keen on, punched to mid-off",1,4.2,4.02,4.2,0,0,146,243,5
5334,8608,"goes wide of the crease and Finch exploits the angle into the pads with a flick to the left of long leg, I'm kinda digging these larger outfields",1,4.3,4.03,4.3,2,2,318,113,2
5334,8608,slips a bit too far down leg as Anderson searches for the inswinger,1,4.4,4.04,4.4,0,1,0,0,0
5334,8608,"stands up on his toes to get on top of a shortish ball and slaps it through th ecovers. Taylor aand Morgan chase after it and keep it to three. Long boundaries for the win, again",1,4.4,4.05,4.4,3,3,29,177,6
219889,8608,"full, slashed, mid-off dives and might have gotten his fingertips to it. <s>Taylor</s> Sorry, Moeen was the man who dives to his left, but it was struck a bit too hard. Seemed like an escape shot from Warner as he saw the length full and a bit of width",1,4.5,4.06,4.5,4,4,226,353,4
219889,8608,"fuller on off stump, caressed down the ground. Don't use that word too often with Warner, but this was just a solid push",1,4.6,4.07,4.6,4,4,218,355,4
5334,10617,"fullish on off stump, Finch taps it towards mid-on. Broad dives, and more importantly Warner takes a tumble as he responds to his partner taking a couple of steps down! Finch says ""no"" though and a run-out on the cards, but Bell at short midwicket doesn't get across and Anderson can't get there quick enough",1,5.1,5.01,5.1,0,0,207,213,4
5334,10617,"back of a length on off stump, blocked to short midwicket",1,5.2,5.02,5.2,0,0,228,203,3
5334,10617,"full and wide outside off, Finch throws his hands at it and finds a single to third man",1,5.3,5.03,5.3,1,1,80,77,7
219889,10617,"inside edge! But he's safe! And that's top work from Ballance on the long-leg boundary. Races across and flicks the ball back with his left hand. It was a good length ball, which cramps Warner for room and his open face does not amount to a pretty shot. But he gets runs anyway",1,5.4,5.04,5.4,3,3,143,21,8
5334,10617,"full on middle and leg, flicked away strongly towards square leg where Woakes dives to his right and keeps it to nothing",1,5.5,5.05,5.5,0,0,251,178,3
5334,10617,"good length ball on middle and leg, possibly a slower one as well. Wanders away down leg as FInch attempts a flick",1,5.6,5.06,5.6,0,1,0,0,0
5334,10617,"shortish on middle and leg, nudged behind square leg",1,5.6,5.07,5.6,1,1,293,78,2
5334,8608,"shortish on middle and leg, Finch skips inside the line and tickles it quite fine. That's Australia's fifty and it's the result of their batsmen whacking England's seamers off their lengths",1,6.1,6.01,6.1,4,4,251,18,1
5334,8608,"back of a length on off stump, defended under his eyes",1,6.2,6.02,6.2,0,0,212,201,4
5334,8608,hits him on his stomach as Finch tries to work a shortish delivery across the line and gets a hit,1,6.3,6.03,6.3,0,0,130,156,7
5334,8608,"fullish on middle and leg, clipped to square leg",1,6.4,6.04,6.4,0,0,238,172,3
5334,8608,"shortish on off stump, defended cautiously",1,6.5,6.05,6.5,0,0,167,201,5
5334,8608,jumps inside the line and flicks a shortish delivery off his hips behind square leg and retains strike,1,6.6,6.06,6.6,1,1,291,95,2
5334,10617,"shortish and a shade outside off, pulled off one leg to long leg. Say that five times fast!",1,7.1,7.01,7.1,1,1,300,81,2
