batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
300628,379504,"tossed up on off stump, driven off the front foot to long off for a single",1,13.1,13.01,13.1,1,1,131,321,5
629074,379504,"nice flight on off stump, the length brings the batsman forward again, reaching out for the ball to push into the covers",1,13.2,13.02,13.2,0,0,143,186,6
629074,379504,that is extremely wide outside off stump,1,13.3,13.03,13.3,0,1,0,0,0
629074,379504,"good length and the line is just outside off, Mendis defends watchfully towards point",1,13.3,13.04,13.3,0,0,146,157,7
629074,379504,"a fuller ball outside off, driven to long off for a single",1,13.4,13.05,13.4,1,1,91,272,5
300628,379504,"bowled nearly into the blockhole, dug out on the off side",1,13.5,13.06,13.5,0,0,120,175,6
300628,379504,cut off the back foot through cover point,1,13.6,13.07,13.6,1,1,91,211,6
300628,5334,defended on the off side,1,14.1,14.01,14.1,0,0,149,178,6
300628,5334,played watchfully on the off side again,1,14.2,14.02,14.2,0,0,150,195,5
300628,5334,"bowled flat and angling into the right-hander, pushed to long on for a single",1,14.3,14.03,14.3,1,1,244,282,4
629074,5334,defended back towards the bowler,1,14.4,14.04,14.4,0,0,233,206,3
629074,5334,"slightly shorter outside off stump, cut off the back foot but can't beat Smith at cover point",1,14.5,14.05,14.5,0,0,131,185,6
629074,5334,"played back to the bowler off the front foot, just the one run off that over, reckon Finch might get another",1,14.6,14.06,14.6,0,0,179,205,5
300628,379504,"pitches on a good length outside off and the ball skids through quick, did not turn, Chandimal tried to cut off the back foot but was beaten on the bottom edge",1,15.1,15.01,15.1,0,0,0,0,0
300628,379504,"gets down on one knee, right across his stumps, and paddles the ball from middle stump towards fine leg",1,15.2,15.02,15.2,3,3,235,26,1
629074,379504,defended on the front foot on the off side,1,15.3,15.03,15.3,0,0,155,148,7
629074,379504,presses forward and outside off and punches on the up towards long off,1,15.4,15.04,15.4,1,1,135,305,5
300628,379504,pushed back to the bowler,1,15.5,15.05,15.5,0,0,150,190,6
300628,379504,"shot! All wrists on display in that flick, he came out of his crease and whipped the legbreak along the ground towards deep midwicket",1,15.6,15.06,15.6,2,2,326,208,3
629074,5334,gets down on one knee and sweeps the ball from just outside off through square leg. I think SL will be more positive against Finch this over,1,16.1,16.01,16.1,1,1,335,208,3
300628,5334,driven gently along the ground to pick up a single to long on,1,16.2,16.02,16.2,1,1,241,297,4
629074,5334,"bowled full and straight, driven towards extra cover and there's a HUGE mix up between the batsmen, both of them are nearly at the striker's end. However Finch doesn't not get back to the bowler's end - he went for the ball instead - so Smith decides to go for a direct hit, and he misses. Neither batsman was in the frame, he had so much time. Australia have bungled this, and Sri Lanka are so lucky",1,16.3,16.03,16.3,1,1,150,225,5
300628,5334,played into the off side for a single,1,16.4,16.04,16.4,1,1,95,153,7
629074,5334,pushed to long on for a single,1,16.5,16.05,16.5,1,1,213,247,4
300628,5334,steps out and drives to long off to make it six singles in the over,1,16.6,16.06,16.6,1,1,150,303,5
300628,530011,"premeditates his paddle sweep a bit and gets hit on the pad, the ball goes towards short third man for a leg bye",1,17.1,17.01,17.1,1,1,144,135,7
629074,530011,swept to deep backward square leg for a single,1,17.2,17.02,17.2,1,1,319,257,3
300628,530011,"driven firmly towards wicket where Warner dives to cut off any runs, excellent work on the full length dive",1,17.3,17.03,17.3,0,0,226,195,3
300628,530011,defended quite watchfully,1,17.4,17.04,17.4,0,0,235,156,2
300628,530011,"strays down leg side, the batsman misses the glance",1,17.5,17.05,17.5,0,1,0,0,0
300628,530011,defended on the front foot towards the off side,1,17.5,17.06,17.5,0,0,160,184,6
300628,530011,"tries to drive but fails to time the shot well on the off side, time for a drinks break",1,17.6,17.07,17.6,0,0,153,174,6
629074,5961,"good length just outside off stump, Mendis gets on the front foot and punches into the covers",1,18.1,18.01,18.1,0,0,140,200,6
629074,5961,"short ball, way too short at that pace - 123kph - Mendis moves across and pulls behind square, he does not bother with keeping it down because there's no fielder there",1,18.2,18.02,18.2,4,4,329,77,2
629074,5961,pushed into the off side on the front foot,1,18.3,18.03,18.3,0,0,146,235,5
629074,5961,"short of a length outside off, Mendis presses forward and then goes back to slap-cut the ball through cover point",1,18.4,18.04,18.4,1,1,42,157,7
300628,5961,"so good from Chandimal, leans forward to a full ball outside off and drives to split the gap between extra cover and mid off",1,18.5,18.05,18.5,2,2,66,263,6
300628,5961,"good length outside off, Chandimal stays back and defends on the off side",1,18.6,18.06,18.6,0,0,135,148,7
629074,530011,taken low on the full and drives the ball on the front foot to long on,1,19.1,19.01,19.1,1,1,272,302,4
300628,530011,leans forward and across and nudges the ball across his front pad towards midwicket,1,19.2,19.02,19.2,1,1,241,207,3
629074,530011,defended on the front foot towards point,1,19.3,19.03,19.3,0,0,157,188,5
629074,530011,"Mendis raises consecutive fifties with a nudge towards square leg off the pads, he acknowledges the applause from his captain, team-mates and the crowd. He's revived this innings after SL lost two wickets in two balls",1,19.4,19.04,19.4,1,1,232,134,2
300628,530011,worked on the leg side for a single,1,19.5,19.05,19.5,1,1,216,191,3
629074,530011,"what's happened there? The ball angled across him from around the wicket, pitched outside off stump and then spun back in to cramp the right-hander for room. Mendis tried to cut on the back foot but got a bottom edge that bounced off Wade's pad, I think",1,19.6,19.06,19.6,1,1,140,137,7
629074,5961,"that close call has not put Mendis off, he presses forward to a length ball and lofts through the line, hitting the ball dead straight and beating Starc on the boundary",1,20.1,20.01,20.1,4,4,179,356,5
629074,5961,"good length outside off, dabbed from the crease to point",1,20.2,20.02,20.2,0,0,130,151,7
629074,5961,"good length on off and middle, nudged from the crease towards midwicket for a single",1,20.3,20.03,20.3,1,1,249,201,3
300628,5961,"a fuller ball on middle and leg, played off the pads into the leg side",1,20.4,20.04,20.4,0,0,214,200,4
300628,5961,"good length on off and middle, no room to work with there, driven off the front foot to the bowler",1,20.5,20.05,20.5,0,0,177,200,5
300628,5961,stays back and opens the face late to steer the ball to third man,1,20.6,20.06,20.6,1,1,137,177,6
300628,530011,"steps out and drills the ball straight and hard, times it so well that the fielder at long off has no chance, the 100 partnership is up",1,21.1,21.01,21.1,4,4,124,350,5
300628,530011,played towards third man and they take on the fielder - Starc - in the deep and come back for the third run! There's a direct hit but Mendis is not worried when they go up to the third umpire. He's safe by a long way,1,21.2,21.02,21.2,3,3,121,48,8
629074,530011,"gets down low on the front foot to sweep the full toss, great timing but he's placed it to the fielder at deep midwicket",1,21.3,21.03,21.3,1,1,329,240,3
300628,530011,"an appeal for lbw but that's not out, missing leg, Chandimal came forward and tried to play on the leg side but missed and was hit on the pad, it turned a fair bit",1,21.4,21.04,21.4,0,0,0,0,0
300628,530011,nudged off the pads for a single to square leg,1,21.5,21.05,21.5,1,1,230,180,3
629074,530011,"that is a rocket of a sweep shot, great contact, he got so low and brought his bat down with such speed, great timing and placement and the ball races to the square leg boundary",1,21.6,21.06,21.6,4,4,342,91,2
300628,379504,nudged off the pads on the front foot through square leg and they race back for the second because the fielder from the deep has to run in quite a bit,1,22.1,22.01,22.1,2,2,278,125,2
300628,379504,defended on the leg side,1,22.2,22.02,22.2,0,0,233,187,3
300628,379504,"pitches on off and spins away from the right hander, the length is short enough to allow the batsman to go back and play against the turn on the leg side, the ball trickles through midwicket and there's no fielder in the circle, they sprint back for the second again",1,22.3,22.03,22.3,2,2,303,216,3
300628,379504,cut off the back foot through cover point,1,22.4,22.04,22.4,1,1,43,196,6
629074,379504,"tossed up on off stump, met on the front foot with a straight bat, Mendis drives to long off",1,22.5,22.05,22.5,1,1,124,293,5
300628,379504,"played into the covers, dot ball to finish",1,22.6,22.06,22.6,0,0,115,155,7
629074,311592,,1,23.1,23.01,23.1,0,1,0,0,0
629074,311592,"short of a length and straight, gets behind the line and defends to the bowler",1,23.1,23.02,23.1,0,0,220,181,3
629074,311592,"a fuller length on leg and middle, Mendis pushes forward and plays the ball towards midwicket",1,23.2,23.03,23.2,1,1,265,144,2
300628,311592,Bailey dives to his right at cover to cut off Mendis' firm front-foot push,1,23.3,23.04,23.3,1,1,121,204,6
629074,311592,"moves forward and slightly across and plays a chippy flick in the air, clears the infield but falls well short of the fielder in the deep",1,23.4,23.05,23.4,2,2,321,248,3
629074,311592,"short of a length slanting across the right-hander, Mendis moves back and opens the face to push the ball through point",1,23.5,23.06,23.5,1,1,104,72,8
300628,311592,"short of a length outside off, cut in the air through where a gully might have been",1,23.6,23.07,23.6,1,1,49,97,7
300628,379504,"Wade fails to collect the ball and misses the stumping! Chandimal came down the track to work the ball to leg against the turn but missed it completely! Wade missed it too after the ball clipped the top of the back pad and he now insists on using the review for lbw. Smith calls for the review. Replays show the ball is close to the inside edge of the bat as Chandimal tried to flick on the half-volley, but there's no HotSpot. Third umpire now checking for the rest - it's pitched on leg, it's going straight and it's hitting the stumps. Decision overturned and Wade pumps his fist!",1,24.1,24.01,24.1,0,0,0,0,0
49764,379504,"edged first ball outside off, it was flat and quick and Mathews cut it hard which induced a thick outside edge fine on off. Three runs to get off the mark",1,24.2,24.02,24.2,3,3,143,32,8
629074,379504,"pretty short and turning away from outside off, he slaps it straight to cover",1,24.3,24.03,24.3,0,0,127,183,6
629074,379504,"lovely bowling! Nicely flighted outisde off, Mendis wants to drive it away after waiting for it but hea's beaten in the air",1,24.4,24.04,24.4,0,0,0,0,0
629074,379504,"bit closer to the batsman, who turns it to midwicket",1,24.5,24.05,24.5,0,0,194,190,4
629074,379504,"much fuller outside off, Mendis drives it along the ground with the turn to long-off",1,24.6,24.06,24.6,1,1,143,300,5
629074,311592,"pretty full outside off with the angle, driven nicely with a forward lean but straight to mid-off",1,25.1,25.01,25.1,0,0,140,196,6
629074,311592,"bangs it in short now outside off, Mendis goes on his toes and fends the ball to gully where there's a misfield from Smith for one",1,25.2,25.02,25.2,1,1,91,120,7
49764,311592,"pretty quick and wide outside off, slanting away with the angle. Not called a wide, maybe just inside the line",1,25.3,25.03,25.3,0,0,0,0,0
49764,311592,"138kph, back of length on the pads now, Mathews works it off the thigh pad for one towards square leg",1,25.4,25.04,25.4,1,1,236,175,3
629074,311592,"pretty straight now to Mendis, he presents a straight bat to push it down to mid-on",1,25.5,25.05,25.5,0,0,203,222,4
629074,311592,"tries the yorker but it's a low full toss on off, a tentaive Mendis pushes it back to mid-off",1,25.6,25.06,25.6,0,0,157,213,5
49764,379504,"bit of flight on off stump, Mathews lunges forward to block",1,26.1,26.01,26.1,0,0,154,196,5
49764,379504,"lot of flight this time, almost a full toss and Mathews pushes it back with soft hands",1,26.2,26.02,26.2,0,0,161,186,5
49764,379504,"full again around off, driven down easily to long-off for one",1,26.3,26.03,26.3,1,1,113,262,5
629074,379504,"tries to turn it away from off stump, Mendis works it down to long-off before that",1,26.4,26.04,26.4,1,1,138,280,5
49764,379504,"low full toss on the leg stump now, driven down to long-on",1,26.5,26.05,26.5,1,1,237,285,4
629074,379504,"<strong>loud appeal for lbw</strong> with the googly, he's got the big wicket of Kusal Mendis! Nicely tossed up on off stump, Mendis played for the legspin with the front pad in front of the stumps and bat outside the line, but the ball turns in enough to hit him right in front of the stumps. Easy decision, that one and a big breakthrough!",1,26.6,26.06,26.6,0,0,0,0,0
49764,311592,"fullish and well outside off, Mathews drives into the covers with no footwork",1,27.1,27.01,27.1,0,0,148,188,6
49764,311592,"length delivery now outside off, Mathews helps it to third man by opening the face of the bat late",1,27.2,27.02,27.2,1,1,107,121,7
465793,311592,"short ball, just enough room for de Silva to stand back and tall and slap it away past backward point for a cracking four! What a way to get off the mark against Starc",1,27.3,27.03,27.3,4,4,17,125,7
465793,311592,Test match special - shoulders arms for the length delivery angling away from him,1,27.4,27.04,27.4,0,0,0,0,0
465793,311592,"too full on the pads, he flicks it away late enough to send it behind square and fine leg comes into play to cut it before it goes for four",1,27.5,27.05,27.5,2,2,262,34,1
465793,311592,nasty short ball from Starc - 146kmh. He banged it in around middle stump and it went straight towards de Dilva's head. Hard to leave that quick a ball. He takes it on the glove to keep it down and Starc gives him a stare. The crowd replies on de Silva's behalf,1,27.6,27.06,27.6,0,0,0,0,0
49764,379504,appeal from Wade as Mathews is struck outside leg by a flighted delivery,1,28.1,28.01,28.1,0,0,0,0,0
49764,379504,"fuller on the pads, flicked straight to midwicket",1,28.2,28.02,28.2,0,0,208,184,3
49764,379504,"nice inside-out drive for the full delivery on off, sends it down to long-off",1,28.3,28.03,28.3,1,1,90,247,6
465793,379504,Googly? De silva keeps hit bat close to pad and defends it back from off stump,1,28.4,28.04,28.4,0,0,202,188,4
465793,379504,driven firmly into the covers and Smith stops it with one hand in the covers,1,28.5,28.05,28.5,0,0,140,191,6
465793,379504,"flighted again around off, driven back and Zampa gets a hand to it",1,28.6,28.06,28.6,0,0,172,195,5
49764,270484,starts off with a length delivery and it's worked to leg for one,1,29.1,29.01,29.1,1,1,278,111,2
465793,270484,"on middle and leg, he stays in the crease and helps it to midwicket for one",1,29.2,29.02,29.2,1,1,250,117,2
49764,270484,"beats him outside off with the angle. Nicely bowled on length, Mathews hardly moved his feet and poked and missed",1,29.3,29.03,29.3,0,0,0,0,0
49764,270484,"more towards the off stump now, pushed into the covers",1,29.4,29.04,29.4,0,0,142,188,6
49764,270484,"bit wider and fuller outside off, driven down to long-off for one",1,29.5,29.05,29.5,1,1,155,308,5
465793,270484,"back of lenght with hardly any room, de Silva shuffles across a bit and defends it late on off",1,29.6,29.06,29.6,0,0,148,149,7
49764,379504,"nicely flighted outside off, bit too full and it's driven down to long-off",1,30.1,30.01,30.1,1,1,122,293,5
465793,379504,"that's number three for Zampa, good low catch from Smith at cover! Flighted as usual outside off, de Silva opened up and drove hard with a big swing, looking to go through the covers, but handed it straight to the captain",1,30.2,30.02,30.2,0,0,116,221,6
300631,379504,"turning into the LHB from middle, he helps it to short fine leg",1,30.3,30.03,30.3,0,0,147,153,7
300631,379504,"the flatter one outside off, beats Kusal's out side edge as he looks to defend",1,30.4,30.04,30.4,0,0,0,0,0
300631,379504,comes down the track now to take it on the full and drives it down to mid-off,1,30.5,30.05,30.5,0,0,210,226,4
300631,379504,"too short, Kusal goes back and opens up to pull but doesn't middle it well",1,30.6,30.06,30.6,0,0,115,130,7
49764,272279,"pretty flat on middle, worked to leg with the turn",1,31.1,31.01,31.1,0,0,206,190,3
49764,272279,"comes down and Lyon pitches it shorter, Mathews still helps it to leg",1,31.2,31.02,31.2,0,0,202,181,3
49764,272279,waits for it to turn towards him and helps it late just behind square for one,1,31.3,31.03,31.3,1,1,236,197,3
300631,272279,"length delivery on off, Kusal unleashes a reverse-sweep and beats the fielders for four! Well executed, drilled in the gap and fearless way to get off the mark",1,31.4,31.04,31.4,4,4,335,93,2
300631,272279,"shorter outside off, Kusal goes back and steers it to deep point",1,31.5,31.05,31.5,1,1,288,174,3
49764,272279,presses forward outside off and defends with soft hands towards point for a quick single,1,31.6,31.06,31.6,1,1,106,197,6
49764,379504,"slightly flat on off and turning away, Mathews punches it back to Zampa",1,32.1,32.01,32.1,0,0,177,201,5
49764,379504,"nicely flighted on leg, turning towards middle and Mathews blocks it back",1,32.2,32.02,32.2,0,0,172,188,5
49764,379504,"not as much turn from outside off, Mathews cuts it straight to point",1,32.3,32.03,32.3,0,0,110,156,7
49764,379504,"flighted and full on the leg stump, turned to midwicket",1,32.4,32.04,32.4,0,0,209,190,3
49764,379504,"on middle again, Mathews waits and then pushes it back in the air, but wide of Zampa, towards long-off",1,32.5,32.05,32.5,1,1,139,217,5
300631,379504,"mid-off is in, Kusal goes out and beats the fielder with a hard-hitting stroke down the ground. He came down the track to take the ball on the full, not allowing it to turn, and hammered it back between the bowler and mid-off",1,32.6,32.06,32.6,4,4,0,0,0
49764,272279,works the ball with the turn from middle to the leg side for one,1,33.1,33.01,33.1,1,1,292,97,2
300631,272279,comes down to drive but gets a thick inside edge to midwicket,1,33.2,33.02,33.2,0,0,131,190,6
300631,272279,too much on leg and Kusal sweeps it away to fine leg for one,1,33.3,33.03,33.3,1,1,94,68,8
49764,272279,flick of the wrists to send the ball down to long-on with the turn,1,33.4,33.04,33.4,1,1,221,313,4
300631,272279,"on length just outside off, Kusal defends with a forward lean",1,33.5,33.05,33.5,0,0,214,192,3
300631,272279,touch shorter which makes Kusal go back to let it turn and he cuts it square for one,1,33.6,33.06,33.6,1,1,325,227,3
300631,379504,bit of shuffle down the track and he steers it to long-on with the turn,1,34.1,34.01,34.1,1,1,167,227,5
49764,379504,"shortish on leg, Mathews waits for it to come to him and jabs it to leg for one",1,34.2,34.02,34.2,1,1,263,206,3
300631,379504,the agrressive Kusal dances down and strikes it to long-on after a bounce,1,34.3,34.03,34.3,1,1,108,321,5
