batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
298438,311592,"starts over the wicket to the right-handed Roy, length ball, pushed quite wide and left alone",1,0.1,0.01,0.1,0,0,0,0,0
298438,311592,"tighter to the stumps and shaping back a fraction at 88mph, Roy again watches it by",1,0.2,0.02,0.2,0,0,0,0,0
298438,311592,"stuck on the crease and hit on the pads, probably beaten for pace there but the ball was a little high",1,0.3,0.03,0.3,0,0,0,0,0
298438,311592,"pitched up and Roy leans into a drive, doesn't middle it and the ball rolls to cover",1,0.4,0.04,0.4,0,0,126,197,6
298438,311592,"back of a length, this veers away as Roy thinks about chasing it... and then lets the umpire do his run-scoring for him",1,0.5,0.05,0.5,0,1,0,0,0
298438,311592,"on the stumps, touch full and Roy dabs it towards midwicket from the crease",1,0.5,0.06,0.5,0,0,236,191,3
298438,311592,"pitched up outside off stump, watches it under his nose and pushes into the covers, again finds the fielder",1,0.6,0.07,0.6,0,0,109,163,7
249866,272465,"good pace to begin with, 89mph back of a length outside off, defended on the back foot",1,1.1,1.01,1.1,0,0,149,182,6
249866,272465,"full length and swinging away, that's gone too far",1,1.2,1.02,1.2,0,1,0,0,0
249866,272465,"swing and pace again, 92mph and Hales is late on it, scrapes the toe end of the bat and bobbles toward slip",1,1.2,1.03,1.2,0,0,176,107,8
249866,272465,"pitched up and shaping away, again Pattinson can't quite control it",1,1.3,1.04,1.3,0,1,0,0,0
249866,272465,"full outside off, Hales times a drive nicely coming forward but sends it zipping straight to the man at cover",1,1.3,1.05,1.3,0,0,112,181,6
249866,272465,"down the leg side, Hales flicks and misses... touch of pad prevents it from being another wide",1,1.4,1.06,1.4,0,0,0,0,0
249866,272465,"on the stumps, too straight and this doesn't swing, the bat comes down smoothly and pings four through midwicket, the ball racing away across the baize",1,1.5,1.07,1.5,4,4,323,283,3
249866,272465,"touch full on off stump, shows it a straight bat in defence",1,1.6,1.08,1.6,0,0,170,191,5
298438,311592,"bit of width and Roy sends his hands through a whippy punch square of the wicket, can't get it past point",1,2.1,2.01,2.1,0,0,123,140,7
298438,311592,"goes straight and Roy chips the ball in the air between midwicket and mid-on, not quite timed but he'll get three into the deep",1,2.2,2.02,2.2,3,3,247,323,4
249866,311592,full and wide and toe-ended down to third man,1,2.3,2.03,2.3,1,1,135,23,8
298438,311592,"length ball on middle and leg, closes the face and squirts one through backward square leg",1,2.4,2.04,2.4,1,1,330,122,2
249866,311592,"short ball, climbing through outside off stump, Hales ignores it",1,2.5,2.05,2.5,0,0,0,0,0
249866,311592,"length on off stump, 89mph and blocked solidly into the covers",1,2.6,2.06,2.6,0,0,133,176,6
298438,272465,"on the pads, just a tickle around the corner from Roy, some work to do for fine leg and they get a couple",1,3.1,3.01,3.1,2,2,255,37,1
298438,272465,"lovely timing, clipped of the pads and it goes scudding away through midwicket, using Pattinson's pace to simply deflect a boundary",1,3.2,3.02,3.2,4,4,337,251,3
298438,272465,"shortish, dropped down into a gap at midwicket, Roy calls his partner through for a quick single",1,3.3,3.03,3.3,1,1,230,216,4
249866,272465,"on the stumps, Pattinson is really getting it down quickly but Hales is unruffled glancing off his pads",1,3.4,3.04,3.4,1,1,314,154,2
298438,272465,"full outside off stump, 91mph and driven firmly on the front foot, straight to mid-off",1,3.5,3.05,3.5,0,0,150,244,5
298438,272465,"fullish, Roy again gets forward, doesn't quite time a drive into the covers",1,3.6,3.06,3.6,0,0,134,204,6
249866,311592,length on the stumps and tapped towards square leg shuffling across,1,4.1,4.01,4.1,0,0,237,181,3
249866,311592,"slightly short, outside the line of off and this time Hales finds point playing square off the back foot",1,4.2,4.02,4.2,0,0,109,151,7
