batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
326632,210283,"fractionally short and on middle, Burns hangs back and milks a single towards square leg",1,0.1,0.01,0.1,1,1,255,157,2
219889,210283,"84.6mph lifter, prancing delivery. Warner leaps of his feet and looks to fend it to leg. Instead, he pops it over the keeper's head",1,0.2,0.02,0.2,1,1,216,40,1
326632,210283,"good length and on a fourth-stump line, patted towards point off the face",1,0.3,0.03,0.3,0,0,131,153,7
326632,210283,banged in short and just a shade outside off as Burns keeps back and diffuses it in front of mid-on,1,0.4,0.04,0.4,0,0,200,183,3
326632,210283,"back of a length, hint of away shape outside off, Burns lets it pass",1,0.5,0.05,0.5,0,0,0,0,0
326632,210283,"full and swerves in on middle and leg, Burns plays a weak flick and finds mid-on",1,0.6,0.06,0.6,0,0,211,204,4
267192,247235,"back of a length and outside off, Smith flashes a cut off the toe end of the bat. Taylor flings to his left from backward point and makes a smart save",1,1.1,1.01,1.1,0,0,106,180,6
267192,247235,"good length and Woakes explores the <i>channel</i>, ignored",1,1.2,1.02,1.2,0,0,0,0,0
267192,247235,"length and seams away wide outside off, Smith lets it be",1,1.3,1.03,1.3,0,0,0,0,0
267192,247235,"pitched further up and Woakes gets this to cut back in, Smith hunts for a booming drive through the covers and misses... Beaten on the inside edge",1,1.4,1.04,1.4,0,0,0,0,0
267192,247235,"length and outside off, Smith pushes it to point",1,1.5,1.05,1.5,0,0,109,156,7
267192,247235,"back of a length and targetting off, Smith ventures across off, as he often does, and blocks it. Maiden",1,1.6,1.06,1.6,0,0,177,187,5
326632,210283,"shortish and tucking up Burns for room, Burns jams his bat down and manages an inside edge, which wanders away to the leg side",1,2.1,2.01,2.1,1,1,229,153,2
267192,210283,"back of a length and angled in, Smith works it towards midwicket",1,2.2,2.02,2.2,0,0,206,189,3
267192,210283,"back of a length and outside off, Smith punchily drives it to the left of mid-off and gets off the mark after seven balls",1,2.3,2.03,2.3,1,1,115,197,6
326632,210283,"short and tests Burns outside off, he does not bother with it",1,2.4,2.04,2.4,0,0,0,0,0
326632,210283,"first four of the day.. Pitched further up and just a shade outside off, Burns opens the face of his bat and drives it handsomely through the covers",1,2.5,2.05,2.5,4,4,12,228,6
326632,210283,"Finn shortens his length and gets it to duck back in, Burns targets the leg side with a flick but does not connect. He takes it on his pad",1,2.6,2.06,2.6,0,0,149,154,7
267192,247235,"back of a length and swerves back in, Smith plays back and manages an inside edge that dribbles past the leg stump",1,3.1,3.01,3.1,0,0,203,148,2
267192,247235,"tempter wide outside off, tails away as well. Smith watches it through to the keeper",1,3.2,3.02,3.2,0,0,0,0,0
267192,247235,"Woakes bangs it shortish and just outside off, Smith blunts it in front of the bowler",1,3.3,3.03,3.3,0,0,177,186,5
267192,247235,"fullish and around off, clipped towards mid-on for one",1,3.4,3.04,3.4,1,1,236,195,3
326632,247235,"good length and zips away outside off, no stroke offered",1,3.5,3.05,3.5,0,0,0,0,0
326632,247235,"picked away off the pads to long leg, Moeen mops up in the deep",1,3.6,3.06,3.6,2,2,256,41,1
267192,210283,banged in short and width outside off. Smith sees it. He likes it. He slashes it up and over backward point,1,4.1,4.01,4.1,4,4,32,82,7
267192,210283,"pitched up and comes in on off, Smith keeps back and taps a single between square leg and midwicket",1,4.2,4.02,4.2,1,1,271,198,3
326632,210283,full and straight as Burns turns it straight to mid-on,1,4.3,4.03,4.3,0,0,223,198,3
326632,210283,"back of a length with some nip in, Burns judges it well and ignores",1,4.4,4.04,4.4,0,0,0,0,0
326632,210283,"good length and curls in, Burns is squared up. He looked to flick it towards midwicket and ends up poking towards the covers",1,4.5,4.05,4.5,0,0,156,182,6
326632,210283,on a good length and curls back in off the seam to strike the pad. The lbw appeal amounts to nothing,1,4.6,4.06,4.6,0,0,161,162,7
267192,247235,"fullish and some movement outside off, Smith is beaten on the drive",1,5.1,5.01,5.1,0,0,0,0,0
267192,247235,"fuller with a hint of away movement outside off, poked out behind point",1,5.2,5.02,5.2,1,1,87,54,8
326632,247235,"banged in short and on middle, not much sting on it as Burns skips back and pulls it firmly over backward square leg",1,5.3,5.03,5.3,1,1,307,93,2
267192,247235,"very, very wristy! Pitched up and on off, Smith shuffles across and flicks it beautifully through midwicket",1,5.4,5.04,5.4,4,4,348,239,3
267192,247235,"Woakes tests Smith with a short ball, he aims for a pull and inside-edges it onto his unmentionables..",1,5.5,5.05,5.5,0,0,163,186,5
267192,247235,"good length and jags in on off, Smith flicks it tamely to mid-on",1,5.6,5.06,5.6,0,0,204,195,4
326632,210283,"back of a length, top-of-off line, blocked to mid-off",1,6.1,6.01,6.1,0,0,165,179,6
326632,210283,back of a length and swerves back in alarmingly to beat the inside edge. Burns was hanging back for a defensive push. No dice..,1,6.2,6.02,6.2,0,0,0,0,0
326632,210283,"a tad overpitched and outside off, Burns likes it there as he <em>crunches</em> a drive through square point. Whistles away to the boundary",1,6.3,6.03,6.3,4,4,5,183,6
326632,210283,"beats mid-off to his left for back-to-back fours. Another half-volley outside off, driven sweetly past Morgan at mid-off. The outfield is pretty quick, despite the early-morning rain",1,6.4,6.04,6.4,4,4,35,285,6
326632,210283,Finn loses his radar. He slings a bouncer down leg. Burns half-ducks under it,1,6.5,6.05,6.5,0,1,0,0,0
326632,210283,"back of a length and holds its line around off, defended in front of cover",1,6.5,6.06,6.5,0,0,158,177,6
326632,210283,"shorter and zips away outside off, left alone",1,6.6,6.07,6.6,0,0,0,0,0
267192,247235,"length and outside off, Smith offers no stroke. The ball brushes the back thigh en route to the keeper. It would missed off, extra bounce would also work in Smith's favour. The tracker confirms it..",1,7.1,7.01,7.1,0,0,0,0,0
267192,247235,"back of a length and moves in off the seam as Smith is rapped on the pad, again",1,7.2,7.02,7.2,0,0,151,162,7
267192,247235,"full and outside off, Smith shoulders arms",1,7.3,7.03,7.3,0,0,0,0,0
267192,247235,Smith shuffles across the off the stump as Woakes slips it over the leg stump. Smith does not connect with the flick,1,7.4,7.04,7.4,0,0,0,0,0
267192,247235,"this time Smith connects impressively. Smith skips across off, takes it from an off-stump line and flicks it in the gap between midwicket and mid-on",1,7.5,7.05,7.5,4,4,350,240,3
267192,247235,"pretty full and seams away outside off, beating the outside edge. Smith wafts loosely and misses..",1,7.6,7.06,7.6,0,0,0,0,0
326632,210283,"drifting onto the hips, nudged to square leg",1,8.1,8.01,8.1,0,0,243,169,3
326632,210283,"overpitched and on the stumps, Burns offers a dead-straight bat and drills it to the left of Smith. Punchily driven to the boundary",1,8.2,8.02,8.2,4,4,209,360,4
326632,210283,"sliding down the leg side, umpire Tim Robinson calls it a wide",1,8.3,8.03,8.3,0,1,0,0,0
326632,210283,"shortish and directed down the leg side, helped to long leg with a controlled pull",1,8.3,8.04,8.3,1,1,276,54,1
267192,210283,"back of a length and on off, Smith shuffles across off (should I say that?) and tucks it through backward square leg",1,8.4,8.05,8.4,1,1,270,149,2
326632,210283,"The middle stump is tiled back. Finn shoots through Burns' gate. He has been pretty good with the drive but fails this time. This was full and curves in, Burns sets up for a drive and does not connect. Finn rips through the bat-pad gap and that's timbaaaah!",1,8.5,8.06,8.5,0,0,0,0,0
4451,210283,"full again and nips back in sharply from outside off. Nearly shaved the off stump. Tight, tight leave from Bailey",1,8.6,8.07,8.6,0,0,0,0,0
267192,247235,"full and on a fourth-stump line, Smith inches forward and answers with a dead bat",1,9.1,9.01,9.1,0,0,176,182,5
267192,247235,"back of a length and around off, Smith jumps across off and blocks it in front of mid-on",1,9.2,9.02,9.2,0,0,208,185,3
267192,247235,"Smith brings his dexterous wrists into play, again. Overpitched and around off, Smith gives it marching orders through midwicket with another sublime flick",1,9.3,9.03,9.3,4,4,354,229,3
267192,247235,"full and probes away outside off, Smith swishes his bat out of the way",1,9.4,9.04,9.4,0,0,0,0,0
267192,247235,"fullish and around off, defensive push to mid-off",1,9.5,9.05,9.5,0,0,158,190,5
267192,247235,"full and comes in, Smith flits around in the crease and dribbles it back to the bowler",1,9.6,9.06,9.6,0,0,203,191,4
4451,19264,"fullish and on middle and leg, clipped through backward square leg",1,10.1,10.01,10.1,2,2,312,96,2
4451,19264,"short and lifts outside off, Bailey hoists his bat above his shoulder and leaves",1,10.2,10.02,10.2,0,0,0,0,0
4451,19264,picked away from a middle-and-leg line through backward square leg,1,10.3,10.03,10.3,2,2,309,107,2
4451,19264,"length and outside off, left alone",1,10.4,10.04,10.4,0,0,0,0,0
4451,19264,"that's so pretty that it should be danced to at weddings. This was a bit overpitched and outside off, Bailey eases forward and caresses it to the right of mid-off",1,10.5,10.05,10.5,4,4,112,350,5
4451,19264,short and climbs outside off Bailey rides it to third man,1,10.6,10.06,10.6,1,1,85,63,8
4451,247235,"pitched up and on off, patted to mid-off off the front foot",1,11.1,11.01,11.1,0,0,153,201,5
4451,247235,"tight line on off, brings Bailey forward into another defensive push, this time back to the bowler",1,11.2,11.02,11.2,0,0,164,196,5
4451,247235,"veering onto the pads, glanced down to long leg",1,11.3,11.03,11.3,2,2,240,28,1
4451,247235,"half-volley on middle, drilled back to the bowler, who goes low to his right in his follow-through and stops the ball",1,11.4,11.04,11.4,0,0,184,205,4
4451,247235,"length and on off, blocked to leg",1,11.5,11.05,11.5,0,0,193,187,4
4451,247235,"full and attacking off, Bailey hangs back and defends to mid-on",1,11.6,11.06,11.6,0,0,199,187,4
267192,19264,"good length and holds its line around off, played to the covers",1,12.1,12.01,12.1,0,0,153,191,6
267192,19264,"back of a length and too wide outside off, Smith has left the cut shot in the locker",1,12.2,12.02,12.2,0,0,0,0,0
267192,19264,"back of a length and on middle, blocked in front of mid-on",1,12.3,12.03,12.3,0,0,199,189,4
267192,19264,"dug in short and outside off, Smith skips across off and drags an attempted pull past midwicket",1,12.4,12.04,12.4,1,1,313,235,3
4451,19264,Bailey strides forward and laces this full ball from outside off to mid-off,1,12.5,12.05,12.5,0,0,141,214,5
4451,19264,"fullish and comes in on off, tapped to mid-off. Testing over from Plunkett",1,12.6,12.06,12.6,0,0,143,220,5
267192,311158,"slung down leg, wide. Inauspicious start for Stokes",1,13.1,13.01,13.1,0,1,0,0,0
267192,311158,"short and on middle, Smith swivels on the back foot and controls a pull, sending it fine. Long leg is a lot squarer",1,13.1,13.02,13.1,4,4,228,4,1
267192,311158,"pitched up and outside off, driven towards the covers",1,13.2,13.03,13.2,0,0,133,218,5
267192,311158,"full and straight, tickled to the left of the keeper",1,13.3,13.04,13.3,0,1,238,107,1
4451,311158,"pitched up and no lateral movement outside off, driven down the ground",1,13.4,13.05,13.4,0,0,153,209,5
4451,311158,"shortish and outside off, jabbing punch to point",1,13.5,13.06,13.5,0,0,115,153,7
4451,311158,"fullish and outside off, he comes forward and drives it nicely behind point",1,13.6,13.07,13.6,3,3,40,109,7
4451,19264,Bailey takes this short ball from outside off and pulls firmly behind square on the leg side,1,14.1,14.01,14.1,1,1,318,135,2
267192,19264,"length and comes in, Smith keeps back and nudges it through square leg",1,14.2,14.02,14.2,1,1,294,165,2
4451,19264,back of a length and cuts back in to smack Bailey high on back thigh. It would have sailed over the stumps,1,14.3,14.03,14.3,0,0,163,155,7
4451,19264,"good length and nips back in from outside off at 142.3ks, slices Bailey into half and beats the inside edge. Looked like a quick offcutter",1,14.4,14.04,14.4,0,0,0,0,0
4451,19264,"back of a length and outside off, Bailey punches and finds mid-off",1,14.5,14.05,14.5,0,0,148,205,5
4451,19264,"length and angled in, carefully defended off the back foot",1,14.6,14.06,14.6,0,0,161,186,5
267192,311158,"pitched up and outside off, no stroke offered",1,15.1,15.01,15.1,0,0,0,0,0
267192,311158,"full and at the stumps, whippy-punch to mid-on",1,15.2,15.02,15.2,1,1,206,265,4
