batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
5334,8608,"ripper first up, angled in back of a length, starts curling away just before pitching and jags past the outside edge",1,0.1,0.01,0.1,0,0,0,0,0
5334,8608,"short of a length, not as short as the previous one, angled in, defended from the crease",1,0.2,0.02,0.2,0,0,199,232,4
5334,8608,"terrific stuff from Anderson, and he needs three balls to strike, excellent delivery again, short of a length, bouncing and straightening just outside off, Finch is hopping as he prods from the crease and the ball carries nicely to first slip",1,0.3,0.03,0.3,0,0,167,124,8
267192,8608,"all the movement from the batsman this time, walks outside off to a back of a length ball slanted in to middle, nudges it square",1,0.4,0.04,0.4,1,1,245,110,2
219889,8608,good length ball on the pad to the left hander who quietly plays it out to midwicket,1,0.5,0.05,0.5,0,0,152,196,5
219889,8608,"middle stump line from a length, some extra bounce, he shuffles and taps it to leg",1,0.6,0.06,0.6,0,0,145,184,6
267192,247235,eases a pitched up delivery to the covers where it is not stopped cleanly allowing them to a single,1,1.1,1.01,1.1,1,1,78,152,7
219889,247235,"short of a length ball on the stumps, pushed down the track",1,1.2,1.02,1.2,0,0,130,189,6
219889,247235,"lifter, Warner opens up, gets on his toes and brings it down on to the pitch",1,1.3,1.03,1.3,0,0,164,189,5
219889,247235,a thick outside edge behind square on off as Warner plays back to a good length ball this time,1,1.4,1.04,1.4,1,1,284,85,2
267192,247235,"holding the line outside off stump, he moves across and defends it solidly",1,1.5,1.05,1.5,0,0,145,179,6
267192,247235,"he walks across, Woakes slants it in to middle and leg and Smith whips it square in the air, Broad drags it back with a slide near the rope, but they have run four anyway",1,1.6,1.06,1.6,4,4,347,233,3
219889,8608,"short of a good length, middle and leg, Warner carefully taps it to on side, close to the pitch",1,2.1,2.01,2.1,0,0,161,206,5
219889,8608,"a pitched up delivery, Warner is not really flowing forward, but he leans the upper body into it and finds the gap at cover",1,2.2,2.02,2.2,2,2,326,178,3
219889,8608,"that was close, Warner went reaching forward this time, and pushed on the up, it went on the bounce to cover",1,2.3,2.03,2.3,0,0,221,186,3
219889,8608,sees it zipping across on the angle and lets it be,1,2.4,2.04,2.4,0,0,0,0,0
219889,8608,"slight away shape taking it further away on the angle, and Warner leaves after having a look at it",1,2.5,2.05,2.5,4,4,111,16,8
219889,8608,"swinging in now from Anderson, but into the pad, and Warner puts it away fine",1,2.6,2.06,2.6,0,0,0,0,0
267192,247235,"had plenty of width on this one, it moved further away after pitching short of a length and sent it racing behind point with a cut off his toes",1,3.1,3.01,3.1,4,4,13,129,7
267192,247235,"angled in now towards middle, Smith does his shuffle and picks up a single wide of mid on",1,3.2,3.02,3.2,1,1,216,236,4
219889,247235,"fine shot, this was pitched up just enough for Warner to push it very solidly past mid off's dive",1,3.3,3.03,3.3,4,4,285,335,4
219889,247235,,1,3.4,3.04,3.4,0,0,218,187,3
219889,247235,punched from the crease to covers,1,3.5,3.05,3.5,0,0,235,187,3
219889,247235,"right up around the blockhole at 141 kph, Warner is off balance as he digs it out",1,3.6,3.06,3.6,0,0,185,199,4
267192,8608,"good length coming in a tad around off, worked with a closed face behind square on leg as Smith moves across immediately",1,4.1,4.01,4.1,1,1,285,122,2
