batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
215155,391485,"excellent carry to Ramdin. Back of a length and kicks up outside off, left alone",1,0.1,0.01,0.1,0,0,0,0,0
215155,391485,"shortish and angling away, hits Khawaja on the sticker of the bat, blocked to cover",1,0.2,0.02,0.2,0,0,205,181,3
215155,391485,"veering into the pads/shading outside leg, neatly picked off to long leg",1,0.3,0.03,0.3,1,1,70,107,7
5334,391485,"swing and bounce! Finch has nicked off for a duck. He inspects the pitch as he walks off. Good length and nibbles away a touch outside off, Holder's height means that he generates extra bounce. Finch has a weak waft, pressing forward at it, and edges it to lone slip. It actually popped off the shoulder of the bat to Benn. Big lift! He takes it just below his chest",1,0.4,0.04,0.4,0,0,143,131,7
267192,391485,"extra lift again! Raps the glove. Angled in on a back of a length, awkwardly fended to leg",1,0.5,0.05,0.5,0,0,206,183,3
267192,391485,"back of a length and outside off, Smith gets on top of the bounce as he drops it defensively towards point. Beautiful start from Holder",1,0.6,0.06,0.6,0,0,125,168,6
215155,53191,"full and in the <em>channel</em>, Khawaja ushers it through to Ramdin",1,1.1,1.01,1.1,0,0,0,0,0
215155,53191,"too full and straight, straying on the pads, flicked smartly to deep midwicket",1,1.2,1.02,1.2,2,2,31,207,6
215155,53191,"off-stump half-volley, forward and driven to mid-on",1,1.3,1.03,1.3,0,0,136,233,5
215155,53191,"overpitched and outside off, driven sweetly again, this time to the right of mid-off",1,1.4,1.04,1.4,0,0,222,233,4
215155,53191,"144ks, good pace and bounce as well! Taylor runs in hard and hits the deck harder. Short on middle, blocked",1,1.5,1.05,1.5,0,0,166,191,5
215155,53191,"Taylor now goes full, not a half volley, and outside off, teases Khawaja to drive. He has a leaden-footed flash at it and is beaten soundly",1,1.6,1.06,1.6,0,0,0,0,0
267192,391485,"back of a length and comes in from outside off, Smith plants his front foot forward and then shoulders arms",1,2.1,2.01,2.1,0,0,0,0,0
267192,391485,"A direct hit could have dismissed Khawaja! A brief communication breakdown. Full and swings in on off, Smith presses forward and dabs it in front of mid-on. Khawaja was ball-watching but makes it in the end, aided by Bravo's throw, which wasn't good enough",1,2.2,2.02,2.2,1,1,205,197,4
215155,391485,"dug in short on off, keeps Khawaja back. Fended to the bowler",1,2.3,2.03,2.3,0,0,195,199,4
215155,391485,"short again, Khawaja glances it off the hips behind square for one",1,2.4,2.04,2.4,1,1,88,114,7
267192,391485,"full and angled in, a fumble at mid-off from Narine allows an easy pushed single",1,2.5,2.05,2.5,1,1,134,225,5
215155,391485,full enough outside off for the drive. Khawaja presses forward and drives to short extra cover,1,2.6,2.06,2.6,0,0,233,225,4
267192,53191,Smith shuffles across off even before Taylor delivers this full ball on off. He calmly drops it in front of his feet,1,3.1,3.01,3.1,0,0,177,194,5
267192,53191,"and he shuffles across off again, this is pushed full on middle, flicked through midwicket. Smith wants two.... Khawaja settles with one",1,3.2,3.02,3.2,1,1,327,204,3
215155,53191,"short and width outside off, the left-hander frees his arms and unleashes a firm cut. That was destined to go for four. Instead, Fletcher flings himself to his right and intercepts the ball with one hand at backward point. Great intent from WI this afternoon",1,3.3,3.03,3.3,0,0,244,161,2
215155,53191,"full and outside off, Taylor induces the drive. The outside edge rolls down to third man",1,3.4,3.04,3.4,1,1,246,38,1
267192,53191,"dipping full toss at the leg stump, Smith, having ventured across off, misses the glance. Hits the outside of the front leg, but this was clearly shaping down leg. Holder decides not to review the on-field call - not out",1,3.5,3.05,3.5,0,1,245,63,1
215155,53191,"full and around off, stops on Khawaja and messes with his flick. He ends up chipping in the air to the left of KP at short midwicket",1,3.6,3.06,3.6,2,2,44,225,6
267192,391485,"full and angled in, nice stride forward and Smith smothers any swing",1,4.1,4.01,4.1,0,0,160,184,6
267192,391485,"full and aimed at off, check-flicked in front of short midwicket",1,4.2,4.02,4.2,1,1,276,216,3
215155,391485,"stump-to-stump line, Khawaja comes forward and gently plays it back to Holder",1,4.3,4.03,4.3,0,0,181,189,4
215155,391485,"Khawaja nips down the track, Holder is wary of it as he drags his length back and hits the splice of the bat",1,4.4,4.04,4.4,0,0,185,186,4
215155,391485,"full and outside off, Khawaja uses the angle from Holder and runs it down to third man with soft hands",1,4.5,4.05,4.5,1,1,308,107,2
267192,391485,Smith steps across off to meet this short ball on off. Dabbed defensively to midwicket,1,4.6,4.06,4.6,0,0,196,176,3
215155,53191,alarming lift off the deck. Short angled in and kicks up at Khawaja. He hops and fends it to the off side. Din't see such disconcerting bounce in the previous game,1,5.1,5.01,5.1,0,0,219,192,3
215155,53191,"Tayor errs in length, overpitches this outside off. Khawaja illustrates a wristy drive through the covers. The chase is on from backward point. Fletcher keeps it to three",1,5.2,5.02,5.2,3,3,342,201,3
267192,53191,"full and straight in line, turned to square leg",1,5.3,5.03,5.3,1,1,263,184,3
215155,53191,"short and width outside off, that's the <strong>first boundary of the innings</strong>. The left-hander reaches out and cuts through cover-point. Trickles away. The cutter went awry there. Khawaja waited and creamed it",1,5.4,5.04,5.4,4,4,353,158,2
215155,53191,"good riposte from the bowler. Extra bounce, short and outside off, rears at Khawaja, fends it. These two batsmen have already taken a few blows on the glove",1,5.5,5.05,5.5,0,0,226,187,3
215155,53191,"overpitched and outside off, eased through the cover region. Another three to cap the over",1,5.6,5.06,5.6,3,3,335,181,3
215155,391485,"short and angling away, Holder doesn't hit the deck as hard as maybe Taylor does, but uses his height well. Fended onto the pitch",1,6.1,6.01,6.1,0,0,204,186,3
215155,391485,"now much fuller on middle, drags the batsman forward into a defensive push",1,6.2,6.02,6.2,0,0,166,187,5
215155,391485,"full and swerving away, dabbed down to third man",1,6.3,6.03,6.3,1,1,240,61,1
267192,391485,"back of a length and just a shade outside off, offcutter, sticks in the surface. Smith waits patiently and pokes it to slip",1,6.4,6.04,6.4,0,0,170,159,7
267192,391485,"nasty bouncer on the leg stump, 10ks higher than the previous ball, 137ks, Smith pondered a pull before belatedly bailing out and yanking his head out of the way",1,6.5,6.05,6.5,0,0,0,0,0
267192,391485,"another cutter, sticks in the surface, impressive variations. Smith does not have enough pace to work with. He is also tucked up for room. He prods it into the pitch via an inside edge",1,6.6,6.06,6.6,0,0,170,157,7
215155,230558,"straighter ball on off, Khawaja plays for the turn and drops an outside edge in front of lone slip",1,7.1,7.01,7.1,0,0,192,150,1
215155,230558,"round-arm skiddy ball outside off, pushed towards point on the back foot",1,7.2,7.02,7.2,0,0,221,159,2
215155,230558,"Khawaja uses his feet and wants to attack Narine. He held this back and got it to dip on middle, leaves Khawaja searching for the big shot over the leg side. He ends up skewing a leading edge over mid-off",1,7.3,7.03,7.3,1,1,258,261,4
267192,230558,"short and straight on off, Smith hangs back and twirls it behind square on the leg side",1,7.4,7.04,7.4,1,1,289,124,2
215155,230558,"flighted and breaks in a bit on off, Khawaja, having come forward, has time to go back and defend",1,7.5,7.05,7.5,0,0,205,197,4
215155,230558,"full on the stumps, pushed down to long-off for one",1,7.6,7.06,7.6,1,1,225,313,4
215155,391485,"short and angling away outside off, Khawaja swivels and ends up dragging a pull to the midwicket region",1,8.1,8.01,8.1,2,2,42,147,7
