batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
219889,290948,"<b>first-ball drop</b>! Put down by Azhar Ali at second slip. Particularly difficult chance. He dives full-length to his wrong side - his left - and the ball does not stick. Swing for Amir right away. Full awayswinger, starts outside off, and curls away further. Warner has a bigger swing at it. Slashes hard and sends an outside edge. Azhar dives to his left, attempts the catch with both hands, but it pops out",1,0.1,0.01,0.1,1,1,241,97,1
530011,290948,"good length and holds its line outside off, left alone",1,0.2,0.02,0.2,0,0,0,0,0
530011,290948,"length ball, angled in, and then shapes away. Head has a crease-bound waft and watches the ball pass the outside edge",1,0.3,0.03,0.3,0,0,0,0,0
530011,290948,"beaten again! Good length, angled in, and the late swing takes the ball away from the left-hander. He pokes, playing for the angle, and misses",1,0.4,0.04,0.4,0,0,0,0,0
530011,290948,"length and outside off, guided towards point with soft hands",1,0.5,0.05,0.5,0,0,242,159,2
530011,290948,"Amir shortens his length outside off, not much lateral movement. Head tightens up and leaves. Excellent over first-up from Amir",1,0.6,0.06,0.6,0,0,0,0,0
219889,259551,"full and angled in on off, Warner is on the move as he pushes towards mid-off.",1,1.1,1.01,1.1,0,0,207,198,4
219889,259551,"Warner shimmies out, Junaid shortens his length on and around off stump. Hint of inswing for Junaid. Warner drops it in front of midwicket and hares across for the single",1,1.2,1.02,1.2,1,1,151,199,5
530011,259551,"full and moving away slightly, jabbed square on the off side off a thick outside edge",1,1.3,1.03,1.3,0,0,241,162,2
530011,259551,"Head gets off the mark after seven balls. Veering onto the hips, picked away through square leg for a single",1,1.4,1.04,1.4,1,1,98,75,8
219889,259551,"one-bounce four. First boundary of the day. Warner steps out, Junaid drops it shorter. Warner picks it up and whips it in the air with the incoming angle over midwicket",1,1.5,1.05,1.5,4,4,12,235,6
219889,259551,"full and outside off, slices an outside edge down to third man",1,1.6,1.06,1.6,1,1,289,86,2
219889,290948,"Warner uses his feet again, but is opened up by the awayswinger. Amir snatches the outside edge, which flies away past the slips and streaks away to third man",1,2.1,2.01,2.1,1,1,275,105,2
530011,290948,"good length and outside off, Head covers his off stump and shoulders arms",1,2.2,2.02,2.2,0,0,0,0,0
