batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
219889,232364,"very full and outside off, angling away further. Warner simply lets it pass. Watling nearly gloves it in front of first slip. Off-side wide",1,0.1,0.01,0.1,0,1,0,0,0
219889,232364,"full on middle and leg, hangs back and works it through square leg. Munro moves to his left, swoops down on the ball, but can't flick the stumps down. Finch responded well",1,0.1,0.02,0.1,1,1,129,151,7
5334,232364,"pitched up and right in the channel outside off, Southee finds some outswing, Finch covers his off stump and shoulders arms",1,0.2,0.03,0.2,0,0,0,0,0
5334,232364,"leg-side wide now, against the right-hander. Full and angled down leg",1,0.3,0.04,0.3,0,1,0,0,0
5334,232364,"similar length, slipping down leg, brushes the pad and rolls behind to the keeper",1,0.3,0.05,0.3,0,0,0,0,0
5334,232364,"another full one on the leg stump, flicked uppishly to the right of the square-leg umpire",1,0.4,0.06,0.4,3,3,333,133,2
219889,232364,"full and holds its line on middle, Warner presses forward and pushes to mid-off with a dead-straight bat",1,0.5,0.07,0.5,0,0,220,201,3
219889,232364,"back of a length on middle, Warner is back and across as he turns it to midwicket",1,0.6,0.08,0.6,0,0,136,189,6
5334,277912,"full and pushed across the right-hander, who lets it pass to Watling",1,1.1,1.01,1.1,0,0,0,0,0
5334,277912,"full and straightens, but not enough. Boult searches for some inswing, Finch plays around his front pad, and falls over the flick. This was clearly heading past the leg stump. Finch weathers the lbw shout",1,1.2,1.02,1.2,0,0,0,0,0
5334,277912,"back of a length on off, chopped out to the covers",1,1.3,1.03,1.3,0,0,128,190,6
5334,277912,"short on off, not any room to free his arms. Chopped to point now",1,1.4,1.04,1.4,0,0,121,137,7
5334,277912,"Another failure for Finch, he picks out Nicholls to perfection at shortish square leg. Good length and Boult finds inswing again. Finch looks to thump it down the ground from outside off with no feet, he can only drag an inside edge, which carries to Nicholls. That looked ungainly from Finch",1,1.5,1.05,1.5,0,0,241,177,3
267192,277912,"good length and slanted across Smith, left alone in the channel",1,1.6,1.06,1.6,0,0,0,0,0
219889,232364,excellent ball. Pitches on middle and skirts away past the outside edge. Wobbles through to the keeper. Southee attempted a cross-seamer. It hit the deck and curved away past the groping bat,1,2.1,2.01,2.1,0,0,0,0,0
219889,232364,chopped down to the covers,1,2.2,2.02,2.2,0,0,240,188,3
219889,232364,"good length and holds its line outside off, Warner chases an expansive drive and does not make contact. Nothing on snicko. No bat involved",1,2.3,2.03,2.3,0,0,0,0,0
219889,232364,"back of a length and slanted across off, Warner has a wild slash at it and misses",1,2.4,2.04,2.4,0,0,0,0,0
219889,232364,"pitched up and outside off, gets forward and push-drives straight to mid-off",1,2.5,2.05,2.5,0,0,213,246,4
219889,232364,"Warner has timed the pants off this. Full and outside off, not a half-volley, he eases forward and drives it through the covers, placed to the left of Santner",1,2.6,2.06,2.6,4,4,353,195,3
267192,277912,"dug in shorter and outside off, glided to point",1,3.1,3.01,3.1,0,0,127,138,7
267192,277912,"fullish on off or just a shade outside off, patted into the covers",1,3.2,3.02,3.2,0,0,122,181,6
267192,277912,"short and angling across off, dabbed with soft hands to backward point",1,3.3,3.03,3.3,0,0,132,143,7
267192,277912,"very full and fired across off, 137ks, too wide. Smith reaches out, but can't touch it",1,3.4,3.04,3.4,0,1,0,0,0
267192,277912,"pitched up and outside off, driven on the front foot straight to extra cover",1,3.4,3.05,3.4,0,0,115,180,6
