batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
326632,210283,"starts with a good-length ball a foot outside off, decent carry through as Burns shoulders arms to it",1,0.1,0.01,0.1,0,0,0,0,0
326632,210283,"closer to the off stump, 86mph and prodded down in front of square coming forwards",1,0.2,0.02,0.2,0,0,138,155,7
326632,210283,touch straighter and Burns clips nicely off his pads but can't get it past the dive of midwicket,1,0.3,0.03,0.3,0,0,235,189,3
326632,210283,"off-stump line, slightly back of a length, hit on the pad trying to turn the ball to leg",1,0.4,0.04,0.4,0,0,158,160,7
326632,210283,"pitched up and driven... through square leg, as you do. Thick inside edge on this, as Burns aimed down the ground, but it had plenty of pace on it and beat the attempts of fine leg to get round",1,0.5,0.05,0.5,4,4,357,158,2
326632,210283,"full on off stump, 88mph and punched to mid-off, who intercepts cleanly on the bounce",1,0.6,0.06,0.6,0,0,148,216,5
219889,351588,"full and swinging back, right into Warner's slot and he clubs it away meatily through midwicket, Adil Rashid gives chase all the way out to the rope and does well to save a run",1,1.1,1.01,1.1,3,3,35,240,6
326632,351588,fires this one down the leg side,1,1.2,1.02,1.2,0,1,0,0,0
326632,351588,"pitched up, 86mph and ducking in on the stumps, Burns jams down on it",1,1.2,1.03,1.2,0,0,135,171,6
326632,351588,some shape on the ball for Wood but again it veers down the leg side,1,1.3,1.04,1.3,0,1,0,0,0
326632,351588,"full, on off stump, punched back to the bowler",1,1.3,1.05,1.3,0,0,168,197,5
326632,351588,"fired in on middle and leg stump, clipped to leg but again the midwicket fielder cuts it off",1,1.4,1.06,1.4,0,0,222,226,4
326632,351588,"back of a length outside off stump, 88mph as Burns stands up tall and defends",1,1.5,1.07,1.5,0,0,168,189,5
326632,351588,"length delivery on the stumps, Burns drives on the up back towards mid-on",1,1.6,1.08,1.6,0,0,207,224,4
219889,210283,"the timing on this from Warner... he just leaned out to meet a length ball with the full bat face and almost picked up four out to deep extra cover, only for an equally brilliant dive from Morgan to pull it in <i>inches</i> from the rope",1,2.1,2.01,2.1,3,3,325,252,3
326632,210283,"pitched up in the slot outside off, Burns throws the hands through a drive but mistimes it to cover",1,2.2,2.02,2.2,0,0,134,200,6
326632,210283,"length in the channel, 87mph, this time Burns pierces the gap in the covers coming forwards",1,2.3,2.03,2.3,2,2,82,211,6
326632,210283,"angled in towards the pads, closes the face and works to midwicket",1,2.4,2.04,2.4,0,0,212,193,3
326632,210283,"good length, outside off stump, drives on the up but it bounces short of mid-off",1,2.5,2.05,2.5,0,0,142,198,6
326632,210283,"back of a length, this time Burns respectfully blocks back down the track",1,2.6,2.06,2.6,0,0,183,188,4
219889,351588,"lovely shot from Warner, too full and wide from Wood and lashed away through the covers, getting low and on to the front foot",1,3.1,3.01,3.1,4,4,333,272,3
219889,351588,"better length, Wood is working up some pace, driven into the ground off the back foot but Taylor cuts it off leaping at point",1,3.2,3.02,3.2,0,0,227,165,2
219889,351588,"fullish, little bit of width on offer again, this time pushed into a gap in the covers for a comfortable two",1,3.3,3.03,3.3,2,2,303,236,3
219889,351588,"length delivery, starts on middle and leg and swerves towards slip, Warner lets it go",1,3.4,3.04,3.4,0,0,0,0,0
219889,351588,"touch short, around the line of off, defended in front of square",1,3.5,3.05,3.5,0,0,195,187,4
219889,351588,"full and straight from Wood, 86mph and driven back down the track, Wood takes a sharp catch on the bounce in his follow through",1,3.6,3.06,3.6,0,0,176,189,5
326632,210283,"slightly overpitched, Burns watches it under his eyes and executes a princely straight drive... straight into the stumps at the other end, it deflects to mid-on and they don't even get a single",1,4.1,4.01,4.1,0,0,183,204,4
326632,210283,"slower-ball bouncer from Finn, the batsman mistimes a pull to the leg side and it bounces down to theside of the wicket",1,4.2,4.02,4.2,1,1,214,161,2
