batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
9062,311592,"<b>gone first ball</b>, that's plumb from Mitchell Starc! Bell is trapped lbw right in front of the stumps, what a start from Starc. He swung the ball in from length, the seam facing leg slip, Bell wanted to defend without moving much and the ball came in to catch him right in front of the stumps. Boom!",1,0.1,0.01,0.1,0,0,0,0,0
297635,311592,"outside the off stump this time, Taylor goes across a bit and defends on the leg side",1,0.2,0.02,0.2,0,0,205,206,4
297635,311592,"oh, one more, Starc's struck twice in three balls! Another one swinging in towards the stumps, this was fuller compared to the one Bell got, Taylor went back in the crease to clip the ball on the leg side but was beaten by the movement and struck in front of leg stump. Wasn't as plumb as Bell, but looked out",1,0.3,0.03,0.3,0,0,0,0,0
303669,311592,bang on target again from Starc - middle-stump line for the length delivery and Root defends solidly,1,0.4,0.04,0.4,0,0,210,241,4
303669,311592,"too full way outside off and Root cashes in by just pushing it over backward point for four. He didn't drive it with a lot of power, but it timed it very well",1,0.5,0.05,0.5,4,4,24,101,7
303669,311592,"outside off on length with the angle, Root defends on the off side",1,0.6,0.06,0.6,0,0,142,187,6
8917,489889,starts with a short and wide delivery down the leg side,1,1.1,1.01,1.1,0,1,0,0,0
8917,489889,"back of length just outside leg, clipped off the hips to the leg side and he's off the mark",1,1.1,1.02,1.1,1,1,79,104,7
303669,489889,"short and wide outside off, left alone",1,1.2,1.03,1.2,0,0,0,0,0
303669,489889,"bit short and wide, Root steers it straight to point where Smith dives to his left to save a few runs",1,1.3,1.04,1.3,0,0,116,152,7
303669,489889,"fuller and still well outside off, Root drives and misses it without moving much towards the ball",1,1.4,1.05,1.4,0,0,0,0,0
303669,489889,"bit closer to the off stump on length, he lets it go this time",1,1.5,1.06,1.5,0,0,0,0,0
303669,489889,"good-length delivery outside off, Root defends it back",1,1.6,1.07,1.6,0,0,172,209,5
8917,311592,"angles it in towards the pads, clipped behind square on the leg side for one",1,2.1,2.01,2.1,0,1,118,142,7
303669,311592,"wide outside off on length and angling away, Root chases that with a drive and misses",1,2.2,2.02,2.2,0,0,0,0,0
303669,311592,"drivable length outside off again, and he drives it down to mid off",1,2.3,2.03,2.3,0,0,119,220,6
