batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
333066,311592,"full and straight to start. 141 kph. Some swing, just enough swing. Yorker first up, outside off. Charles jams it out",1,0.1,0.01,0.1,0,0,135,189,6
333066,311592,"more swing. Angled away from the right-hander and quite wide outside off, flayed to third man. Bat away from body",1,0.2,0.02,0.2,1,1,58,73,7
51862,311592,"whew. Massive appeal. That looked out. A full swinging yorker. <strong>And Smith reviews. he has to. That looked plumb. </strong><strong>Big inside edge on that on closer inspection.</strong>But wow, what a start fro Starc. back to his swinging best right away. Somehow, from somewhere Fletcher got bat on that",1,0.3,0.03,0.3,0,0,0,0,0
51862,311592,oh my. What an over so far already. A very high full toss outside off. No ball called. Fletcher goes after it and gets a thick outside edge towards first slip. Smith hurries out of the way,1,0.4,0.04,0.4,4,5,137,11,8
51862,311592,"full on middle, inswing. Slogged to mid-on. Couldn't quite get under the free hit to get that away",1,0.4,0.05,0.4,0,0,196,253,4
51862,311592,"gone. Whoa. Some start this. Full and wide outside off, not a lot of swing but enough. Fletcher wafts at it aimlessly and the skew flies to backward point. Comfortable height and comfortably taken. Starc has a wicket in his first over on international return",1,0.5,0.06,0.5,0,0,111,171,6
277472,311592,"nice and straight, <b>147 kph</b>. Bravo presents the full face of the  bat to block",1,0.6,0.07,0.6,0,0,147,233,5
333066,288284,fullish and wide to start. A good start. Some away shape. Left alone,1,1.1,1.01,1.1,0,0,0,0,0
333066,288284,"135 kph. Nice. Full and wide again, inviting the drive. Charles accepts the invitation, but cannot connect",1,1.2,1.02,1.2,0,0,0,0,0
333066,288284,"fullish on off, blocked. Not much swing there",1,1.3,1.03,1.3,0,0,149,184,6
333066,288284,nice lengths these. Nagging away outside Charles' off stump. Defended,1,1.4,1.04,1.4,0,0,133,179,6
333066,288284,"shortish this time, a sixth-stump line. Swatted to mid-on",1,1.5,1.05,1.5,0,0,216,202,4
333066,288284,"full and straight, a thick inside edge to fine leg gets Charles one",1,1.6,1.06,1.6,1,1,269,102,2
333066,311592,"nicely played. Full on off, not a lot of movement. Driven into the off side, through the covers, for a couple",1,2.1,2.01,2.1,2,2,48,224,6
333066,311592,edged and flies away to third man. 141 kph. Intentionally bowling it quite full to extract as much swing from the air as possible,1,2.2,2.02,2.2,1,1,118,46,8
277472,311592,"leg side-ish, a fantastic save from Wade. Clipped the pads and looked like it was four leg byes but Wade got across",1,2.3,2.03,2.3,0,0,154,134,8
277472,311592,driven into the cover region. Quite tentative outside the off stump,1,2.4,2.04,2.4,0,0,232,200,3
277472,311592,strays in line again. Drifts down leg for an extra,1,2.5,2.05,2.5,0,1,0,0,0
277472,311592,"shortish and wide, left alone",1,2.5,2.06,2.5,0,0,0,0,0
277472,311592,"full and straight, very full. Jammed to fine leg off the inside edge",1,2.6,2.07,2.6,1,1,107,65,8
277472,288284,"nice lines. Fullish and wide outside off, Bravo leaves alone",1,3.1,3.01,3.1,0,0,0,0,0
277472,288284,"nice again. Full and wide, some late outswing. Bravo leaves happily",1,3.2,3.02,3.2,0,0,0,0,0
277472,288284,a tad straighter and flicked to fine leg to get one,1,3.3,3.03,3.3,1,1,80,85,7
333066,288284,a good length on middle. Charles tries to flick but misses and is struck on the midriff. A bit late on the nudge,1,3.4,3.04,3.4,0,0,131,146,7
333066,288284,fullish on a fourth-stump line. Blocked. Dead bat,1,3.5,3.05,3.5,0,0,168,192,5
333066,288284,"<strong>edged and dropped. </strong>Not easy at all. Fullish and wide again, Charles gives it his all with a flashy drive. A thick outside edge flies over Smith at first slip who leaps but can only parry it to the boundary. Good effort",1,3.6,3.06,3.6,4,4,144,9,8
277472,311592,"uh oh. 147.4 kph. A naughty full toss outside off, Bravo leans on the drive and gets it through the point area. Scurries across the slow outfield. Swung in the air though",1,4.1,4.01,4.1,4,4,358,184,3
277472,311592,and now down the leg side. Wide,1,4.2,4.02,4.2,0,1,0,0,0
277472,311592,"nicely bowled. Gets his line right. Full and wide outside off, just enough away movement to take the ball past the outside edge",1,4.2,4.03,4.2,0,0,0,0,0
277472,311592,too wide again. This time way outside off stump. Another wide called,1,4.3,4.04,4.3,0,1,0,0,0
277472,311592,"a good length on middle and leg, 145 kph. Tucked to square leg",1,4.3,4.05,4.3,0,0,143,181,6
277472,311592,"superbly played. Full and wide, too full, overpitched. Bravo lays into the drive and crisply times it to the cover boundary",1,4.4,4.06,4.4,4,4,353,217,3
277472,311592,"another full toss on middle and leg, pushed to mid-on. Maybe time to give him a break",1,4.5,4.07,4.5,0,0,146,223,5
277472,311592,fullish length outside off and Bravo shoulders arms,1,4.6,4.08,4.6,0,0,0,0,0
333066,288284,full again. Charles lunges forward to defend,1,5.1,5.01,5.1,0,0,132,192,6
333066,288284,a good length on middle is swivel-flicked to fine leg,1,5.2,5.02,5.2,1,1,296,179,3
277472,288284,"no-ball. Hazlewood oversteps. Full on middle, driven to mid-on.",1,5.3,5.03,5.3,0,1,153,225,5
277472,288284,"smashed. Clobbered away. Hazlewod digs it in on middle, Bravo backs away and hammers the pull to the square leg boundary. Shot!",1,5.3,5.04,5.3,4,4,7,207,6
277472,288284,"shortish and wide, Bravo goes back and tries to punch a drive but the slowness of the pitch means he miscues to cover",1,5.4,5.05,5.4,0,0,200,189,4
277472,288284,"a good run. Good length on middle, inside-edged to square leg for a quick single. Well done",1,5.5,5.06,5.5,1,1,139,168,6
333066,288284,defended from the crease,1,5.6,5.07,5.6,0,0,192,191,4
277472,272279,"nicely tossed up on middle, fluently driven to cover. Too full there",1,6.1,6.01,6.1,0,0,226,197,3
277472,272279,better. Shortens the length outside off and extracts plenty of turn. Slapped to deep cover,1,6.2,6.02,6.2,1,1,315,224,3
333066,272279,"massive appeal. Whew, that was close. Flat on middle and off, the ball skids on with the arm and Charles misses a flick. That looked out. The umpire Gregory Brathwaite says no. Did that pitch in line? I thought so. Carried on with the arm, good delivery",1,6.3,6.03,6.3,0,0,143,149,7
333066,272279,worked to fine leg,1,6.4,6.04,6.4,0,0,215,158,2
333066,272279,a massive slog attempted but the ball spins and hits the pad down the leg side,1,6.5,6.05,6.5,0,0,198,181,3
333066,272279,slides down leg for an extra,1,6.6,6.06,6.6,0,1,0,0,0
