batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
226492,311592,how 'bout a 139 kph yorker on middle stump to kick things off. It's not as if we've not had a wild old start already. Guptill makes sure to bring down a straight bat,1,0.1,0.01,0.1,0,0,157,170,6
226492,311592,firm push to mid-on as he lines up another full delivery on middle and leg stump. Those big pads on Guptill's front foot are definitely on the firing line,1,0.2,0.02,0.2,0,0,217,215,4
226492,311592,"top save from the fielder, Cummins, diving headlong after the ball on the edge of the boundary and finishing up with a lovely back flick. Guptill had timed the flick through midwicket superbly. Just a little shuffle to off, concentrated on keeping his shape",1,0.3,0.03,0.3,3,3,328,214,3
388802,311592,"good length, just outside off, Latham turns it to mid-on",1,0.4,0.04,0.4,0,0,142,224,5
388802,311592,presents the full face to a fuller delivery at 141 kph and picks the gap between mid-off and cover,1,0.5,0.05,0.5,1,1,258,200,3
226492,311592,"some late swing there, into the pads at 142 kph, but Guptill handles it well, or well enough, keeping his front toe out of the way and clipping it to midwicket",1,0.6,0.06,0.6,1,1,252,171,3
226492,288284,covers the line of a fuller delivery on off stump and picks it away through midwicket,1,1.1,1.01,1.1,1,1,268,143,2
388802,288284,good single. Latham allows the back of a length ball to come to him on off stump and then just gently taps it to the left of second slip,1,1.2,1.02,1.2,1,1,217,122,1
226492,288284,"full on off stump, Guptill steps forward to defend",1,1.3,1.03,1.3,0,0,153,169,6
226492,288284,"fishes outside off, despite the two slips in place, and a thick outside edge flies away in the region of gully. No one there, though. Pin-point length from Hazlewood, inviting the drive, but not quite there for one",1,1.4,1.04,1.4,1,1,62,70,7
388802,288284,"<b>nicked past second slip</b>! Shaun Marsh was the man diving to his left, but it would be rather cruel to call that a drop. Full blooded drive from Latham, having seen a full delivery angle across him, and a very thick edge just flies away",1,1.5,1.05,1.5,1,1,227,32,1
226492,288284,"back of a length on off stump, Guptill covers it well",1,1.6,1.06,1.6,0,0,163,180,6
388802,311592,"creams it through extra cover. Cummins pulled off a fine stop earlier, and though he does again fling himself face-first at the ball, it trickles across to the boundary. Half-volley, a wide one too, efficiently dealt with. Funny way to wish a mate a Happy Birthday, Latham. Starc's going to remember that",1,2.1,2.01,2.1,4,4,353,231,3
388802,311592,"good length ball outside off, blocks it",1,2.2,2.02,2.2,0,0,239,157,2
388802,311592,"back of a length and outside off, avoids it",1,2.3,2.03,2.3,0,0,0,0,0
388802,311592,"good length on middle, Latham presses forward and defends around his front pad a touch",1,2.4,2.04,2.4,0,0,153,221,5
388802,311592,"early birthday present for the big left-arm quick! This is a shortish delivery, heading down leg. Latham felt he could just ride it, nudge it to fine leg and get off strike, but he may have been undone by a little extra bounce. Cramped for room, with the ball suddenly big on him, he looks all kinds of awkward, gloving through to Handscomb, the stand-in wicketkeeper. Happy 27th, fella",1,2.5,2.05,2.5,0,0,164,122,8
277906,311592,"and the cost of those men in the cordon is a gap at midwicket, which Williamson exploits with a deft little flick. Starc goes a touch too straight",1,2.6,2.06,2.6,2,2,319,230,3
226492,288284,"plan A definitely seems to be get him lbw. Full, with just enough inswing to have Guptill falling over in front of middle stump while he is flicking. Gets enough wood on it for a single through midwicket though",1,3.1,3.01,3.1,1,1,314,222,3
277906,288284,nimbly deflects the fuller ball to long leg as Hazlewood fires it full and on middle and leg,1,3.2,3.02,3.2,2,2,296,89,2
277906,288284,firm push to mid-off as Hazlewood corrects his line to outside off. Still a delightfully full length,1,3.3,3.03,3.3,0,0,139,226,5
277906,288284,gets up on his toes to blunt a shortish delivery on middle and leg and pick up a single to the right of midwicket,1,3.4,3.04,3.4,1,1,255,176,3
226492,288284,has the room to free the arms - and the tiny boundaries to tempt him - and bang goes Guptill. Shimmies down to get the ball on the half-volley and pastes it over extra cover. No intention to keep it down,1,3.5,3.05,3.5,4,4,21,250,6
226492,288284,"<b>huge appeal for an lbw</b>, meanwhile, Guptill has been dragged by his captain to the other end. So, how close is this? I thought leg stump was in play. The batsman shuffles across and seems to be in front, but perhaps the bounce might have saved him? He's hit above the flap of the pad",1,3.6,3.06,3.6,0,1,212,124,1
226492,311592,"fuller delivery on middle and off, defends",1,4.1,4.01,4.1,0,0,184,188,4
226492,311592,"gets it past mid-off. Not the best of efforts. He has a little distance to move to his left, Cummins is the man, who might well have got to the ball a bit quicker than he needed to. Slides past it as a mistimed drive gets Guptill a second boundary",1,4.2,4.02,4.2,4,4,115,351,5
226492,311592,"shortish on middle and leg, Guptill nudges it into the leg side",1,4.3,4.03,4.3,0,0,202,172,3
226492,311592,"<b>ripper</b>, and at 143 kph too. This is a good length ball, skirting across the right-hander, drawing him into an on-the-up drive and laughing maniacally past the edge",1,4.4,4.04,4.4,0,0,0,0,0
