batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
4493,311592,"141 kph, hint of inswing, but since it's on a full toss, Brownlie has a nice sighter. Flicks to midwicket",1,0.1,0.01,0.1,0,0,246,188,3
4493,311592,"drifts a short one down the leg side at 144 kph, Brownlie allows it through to the wicketkeeper",1,0.2,0.02,0.2,0,1,0,0,0
4493,311592,"good line, good length, great pace at 143 kph  as Brownlie is trapped at the crease against a drivable ball outside off. Only manages to push it to short cover",1,0.2,0.03,0.2,0,0,161,190,5
4493,311592,"142 kph, slings it across the right-hander, who takes a step forward and shoulders arms",1,0.3,0.04,0.3,0,0,0,0,0
4493,311592,"gets a thick bottom edge of sorts and the ball wanders off past second slip's right. Brownlie tries to drive on the up, but his front foot is again left out of the loop. Only moves after the ball makes contact with the toe end",1,0.4,0.05,0.4,1,1,143,124,8
388802,311592,"that's a brilliant delivery, at 143 kph, curving into the left-hander. Latham does well to bring a reasonably straight bat down to save himself from being lbw",1,0.5,0.06,0.5,0,0,161,195,5
388802,311592,"nails him on the front pad, on leg stump, on the full, but umpire Palliyaguruge is unmoved. Starc goes for the yorker, and this one sneaks through Latham's defences. He is hitting around his front pad, with a closed face. This looks <b>mighty close</b> and since it hit the batsman on the full... Ball-tracking shows all three reds. But Australia have not revviewed",1,0.6,0.07,0.6,0,0,156,161,7
4493,288284,"fuller delivery moving away from the right-hander in the air, drives to point",1,1.1,1.01,1.1,0,0,112,196,6
4493,288284,camps back to drill a back of a length delivery into the covers,1,1.2,1.02,1.2,0,0,123,192,6
4493,288284,"glorious hit through the covers. He does hit it on the up, but it was considerably wide of off stump, allowing the batsman the room to free the arms. Controls it well because he isn't trying to hit it too hard.",1,1.3,1.03,1.3,4,4,23,258,6
4493,288284,"back of a length on off stump, defends from the crease",1,1.4,1.04,1.4,0,0,176,194,5
4493,288284,"fine drive again, getting in line to a fuller ball on off stump, bringing his weight and a straight bat forward to meet the ball. Mid-off prevents any runs",1,1.5,1.05,1.5,0,0,127,202,6
4493,288284,forces him back in his crease with a shorter delivery on middle and off,1,1.6,1.06,1.6,0,0,158,190,5
388802,311592,"146 kph, he is revved up! This is a good length ball outside off, pulling Latham forward to defend it, but it decks away past the outside edge",1,2.1,2.01,2.1,0,0,0,0,0
388802,311592,flicks it to midwicket,1,2.2,2.02,2.2,0,0,159,188,5
388802,311592,"144 kph, <B>beats him again</b>. Hits a good length outside off, veers the ball away from Latham's prodding bat and then grins wryly.",1,2.3,2.03,2.3,0,0,0,0,0
388802,311592,"hits the deck this time and he gets the ball to carry through over head-height through to the keeper. Latham shuffles, but then sticks his bat high up in the air",1,2.4,2.04,2.4,0,0,0,0,0
388802,311592,"good length ball outside off, offers no shot",1,2.5,2.05,2.5,0,0,0,0,0
388802,311592,"of all the balls to fall to. This is full. This is miles down leg. This has boundary written all over it, and Latham tries to oblige, flicking the ball in the air, looking for the fine leg boundary. Instead, he finds the only man there, Josh Hazlewood moving smoothly to his right, diving forward and taking a super catch. So Australia's non-review has cost them, and Starc, absolutely nothing",1,2.6,2.06,2.6,0,0,84,62,8
4493,288284,"back of a length on off stump, covers it well",1,3.1,3.01,3.1,0,0,187,178,4
4493,288284,"gives up width, and Brownlie wades into it with a square drive. Times it excellently, but Maxwell at point moves and dives to his right to snatch the ball from it's intended path to the boundary",1,3.2,3.02,3.2,0,0,109,148,7
4493,288284,"is that a misfield at midwicket? Brownlie is pretty good through the off side but here he takes a fuller ball on off stump and whips it past Travis Head, the roll of the wrists giving him all the timing he needs. Of course, Brownlie gets a little help from a desperate Adam Zampa, who throws himself headlong after the ball, just as it seems to stop on the outfield, and flicks it onto his thigh and then into the rope",1,3.3,3.03,3.3,4,4,356,223,3
4493,288284,gets back and across and blocks on off stump,1,3.4,3.04,3.4,0,0,150,200,5
4493,288284,"digs it in short, gains too much bounce for the umpire's liking",1,3.5,3.05,3.5,0,1,0,0,0
4493,288284,"flows into an off drive, but finds mid-off. Hazlewood keeping the ball up, but never overpitching",1,3.5,3.06,3.5,0,0,142,202,6
4493,288284,"opens the face a touch, holds some of his power back to make sure late outswing doesn't catch him napping and he finds a single through extra cover",1,3.6,3.07,3.6,1,1,117,201,6
4493,311592,"shortish and outside off, chops it to cover",1,4.1,4.01,4.1,1,1,79,209,6
277906,311592,"full and wide, the bait thrown for the drive, Williamson doesn't bite",1,4.2,4.02,4.2,0,0,0,0,0
277906,311592,"looks for the yorker again, this at 143 kph, homing in on off stump, with some late inswing. Williamson jams his bat down hurriedly and gets so good a chunk that it flies past second slip and beats Hazlewood's dive to his left. Seems a touch slow in getting down to it",1,4.3,4.03,4.3,4,4,125,14,8
