batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
333066,311592,"full toss on off from over the wicket, 146ks, slight awayswing, gently pushed past the bowler to mid-off",1,0.1,0.01,0.1,0,0,174,224,5
333066,311592,"143.2ks full awayswinger outside off, the opener has a leaden-footed slash and gets beaten in the channel",1,0.2,0.02,0.2,0,0,0,0,0
333066,311592,"Starc pulls his length back outside off, Charles jabs it off an open face towards point",1,0.3,0.03,0.3,0,0,139,179,6
333066,311592,"<strong>Starc celebrates his 50th ODI, with a wicket in the first over!</strong> Full temper in the channel, 144.5ks, nibbles away a touch outside off. Charles has another reckless leaden-footed slash and nicks it to captain Smith at second slip. Chest-high catch. Easily done",1,0.4,0.04,0.4,0,0,162,127,8
277472,311592,"greets Bravo with a teasing outswinger, the new man does not bite",1,0.5,0.05,0.5,0,0,0,0,0
277472,311592,"back of a length and around off, 146ks, guided towards point with soft hands",1,0.6,0.06,0.6,0,0,242,141,2
51862,288284,"nice and full, angled in on off, blocked back coming forward",1,1.1,1.01,1.1,0,0,165,194,5
51862,288284,"encouraging carry, back of a length and ignored outside off",1,1.2,1.02,1.2,0,0,0,0,0
51862,288284,"pitched further up and comes in, Fletcher gets a bigger stride forward and plays it back to Hazlewood",1,1.3,1.03,1.3,0,0,184,191,4
51862,288284,"back of a length and leaves Fletcher outside off, he has a roundhouse swing at it, and watches the ball beat the outside edge. Beaten by swing and bounce",1,1.4,1.04,1.4,0,0,0,0,0
51862,288284,"141.3ks, full, incoming ball, blocked back, pressing forward",1,1.5,1.05,1.5,0,0,183,200,4
51862,288284,"good length and curls away outside off, left alone watchfully. <strong>Back-to-back maidens</strong>",1,1.6,1.06,1.6,0,0,0,0,0
277472,311592,"full and angled in from round the wicket, tapped back defensively",1,2.1,2.01,2.1,0,0,188,196,4
277472,311592,"bouncer, tennis ball bounce, ducked under. Sqaure-leg ump Brathwaite signals a no-ball. <b>First runs for WI</b>. Far too high",1,2.2,2.02,2.2,0,1,0,0,0
277472,311592,"swerving down the leg side, wide",1,2.2,2.03,2.2,0,1,0,0,0
277472,311592,"outswinging full toss just a shade outside off, sliced drive to third man, past the two-man slip cordon. Rolls off an outside edge",1,2.2,2.04,2.2,1,1,252,48,1
51862,311592,"nice and straight, 147ks, defended to the covers on the front foot. It tailed in a bit",1,2.3,2.05,2.3,0,0,134,173,6
51862,311592,"length and outside off, Fletcher drives on the up and finds the man at cover-point. Bailey with the floppy hat",1,2.4,2.06,2.4,0,0,108,172,6
51862,311592,"zippy short ball, 147ks, holds its line outside off, skirts past the outside edge. The right hander was opened up, searching for the away movement. Starc throws a verbal volley at the batsman",1,2.5,2.07,2.5,0,0,0,0,0
51862,311592,"back of a length and comes in, takes the hip as Fletcher fails to flick it away",1,2.6,2.08,2.6,0,0,151,185,6
277472,288284,"good length and angling away outside off from over the stumps, no shot offered",1,3.1,3.01,3.1,0,0,0,0,0
277472,288284,"similar ball, left alone outside off by Bravo",1,3.2,3.02,3.2,0,0,0,0,0
277472,288284,"probing line, closer to the off stump, Bravo watches it through to Wade",1,3.3,3.03,3.3,0,0,0,0,0
277472,288284,"same line, more bounce on this, would have skirted over the fourth stump. Ignored",1,3.4,3.04,3.4,0,0,0,0,0
